target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
KCNMA1_KCNMB1	TPM1	3	3	4.433461766537562	6.3169497096940574	1.134570985703318
KCNMA1_KCNMB1	SRGN	3	3	4.176034872395038	7.296480744097517	3.731136373164403
KCNMA1_KCNMB1	CERCAM	3	3	4.17162176863827	4.997666053245134	2.6215477343758695
KCNMA1_KCNMB1	TMEM158	3	3	4.069196388081967	7.233644285222917	3.4682837424998056
KCNMA1_KCNMB1	SMOC2	3	3	4.035050554149219	10.324376678040078	3.173507810411404
KCNMA1_KCNMB1	ISLR	3	3	4.032145803422974	8.654955099159466	3.804502590660913
KCNMA1_KCNMB1	S100G	3	3	3.993078634798672	6.235053376551178	1.5109188769736408
KCNMA1_KCNMB1	COL15A1	3	3	3.955454484179889	9.966068719741681	2.5761386586667414
KCNMA1_KCNMB1	F13A1	3	3	3.8097110183841645	8.699825107231558	3.687484389091304
KCNMA1_KCNMB1	GPX3	4	3	3.8050794225035807	9.44570530980517	-0.034364339197441994
KCNMA1_KCNMB1	CTSK	5	3	3.798954066762671	9.870078004102457	-7.680030089417501
KCNMA1_KCNMB1	C1QTNF3	4	3	3.795064143324205	9.494567172610987	-4.05277852642558
KCNMA1_KCNMB1	COL16A1	4	3	3.727841380852925	4.721094774575217	-5.389923069240444
KCNMA1_KCNMB1	CCL17	3	3	3.7105391561165297	4.03142354098576	3.2875669599635415
KCNMA1_KCNMB1	COL1A2	3	3	3.637046380497635	4.680816605240929	1.7895457829315027
KCNMA1_KCNMB1	LGALS1	3	3	3.5985357445957695	4.693633508887652	3.251048440792928
KCNMA1_KCNMB1	NBL1	4	3	3.5244433902855916	4.7508161611581246	-4.0961474712900285
KCNMA1_KCNMB1	COL1A1	3	3	3.524233047571465	4.174362392578333	2.14923454895186
KCNMA1_KCNMB1	CD81	3	3	3.5217377757522517	8.738288584253947	1.3504357333130723
KCNMA1_KCNMB1	MATN3	3	3	3.5147544035751794	4.210364144105438	0.4153249542734786
KCNMA1_KCNMB1	TIMP3	4	3	3.473231086192592	5.7464189782928	-3.7915333361644747
KCNMA1_KCNMB1	PDGFRB	3	3	3.449117951025575	5.194447297925504	1.1173455912231578
KCNMA1_KCNMB1	NCCRP1	4	3	3.331948252670265	7.520589297520247	-0.456545579878191
KCNMA1_KCNMB1	ADIRF	5	3	3.3191760130918553	6.134853188994264	-2.1045373218379324
KCNMA1_KCNMB1	MYL9	3	3	3.2929855502546355	5.516544887554548	3.269332810052439
KCNMA1_KCNMB1	COL3A1	3	3	3.1971653863286438	5.11652885375966	1.8994396089139656
KCNMA1_KCNMB1	EPYC	5	3	3.1788864895033306	4.370115415016699	-5.741135572173686
KCNMA1_KCNMB1	OLR1	3	3	3.165272152930123	5.893470040122483	2.949211986877589
KCNMA1_KCNMB1	THY1	3	3	3.157155954257225	5.696393367732663	2.7790476560643644
KCNMA1_KCNMB1	BOC	4	3	3.058874374941297	10.085253620892049	-6.827892399569853
KCNMA1_KCNMB1	HLA-DQA1	3	3	3.0479485910457176	3.116689685874308	1.8582716474169991
KCNMA1_KCNMB1	OLFML2B	3	3	3.046996825326156	6.513687672971874	1.7251237816292808
KCNMA1_KCNMB1	SOCS3	3	3	2.969631978506314	3.0069157953718717	2.625554481795232
KCNMA1_KCNMB1	PLA2G2A	4	3	2.948449090707892	7.629761528866519	-0.572126746634428
KCNMA1_KCNMB1	MUC16	4	3	2.8515496654877053	5.170492529727716	-2.0940386928465977
KCNMA1_KCNMB1	CCL2	3	3	2.7610703051330963	3.867048850814315	2.469012910123797
KCNMA1_KCNMB1	CIITA	3	3	2.7501308616428077	7.432913520467038	1.7966679183736491
KCNMA1_KCNMB1	ID3	3	3	2.680856029457543	3.4896345084854765	2.610682500533673
KCNMA1_KCNMB1	ZNF331	4	3	2.589829780693857	4.88959238513305	-0.9520569017669813
KCNMA1_KCNMB1	TREM1	4	3	2.5613352747593465	3.1975942408489226	-1.0835820105348408
KCNMA1_KCNMB1	BGN	3	3	2.5272261918289893	4.921793109213875	2.2124385194082876
KCNMA1_KCNMB1	NR4A3	5	3	2.5208375024986327	9.088977987462314	-2.2315558363541
KCNMA1_KCNMB1	CCL5	3	3	2.516493368355951	3.8268686626372252	0.6323204619251098
KCNMA1_KCNMB1	CD74	4	3	2.434770944983707	4.298854986772113	-2.730911478191759
KCNMA1_KCNMB1	GADD45B	5	3	2.422892291985467	7.63505486559258	-7.479851286626959
