target_gene	orig.ident	partner_gene	local_corr_z
KCNMA1_KCNMB1	IU_PDA_T1	CXCL12	5.446426019677393
KCNMA1_KCNMB1	IU_PDA_T1	MMP11	5.43324287666729
KCNMA1_KCNMB1	IU_PDA_T1	DES	5.432415254058372
KCNMA1_KCNMB1	IU_PDA_T1	VEGFA	5.429525642603384
KCNMA1_KCNMB1	IU_PDA_T1	LMCD1	5.404443751006317
KCNMA1_KCNMB1	IU_PDA_T1	FIBIN	5.350063222413139
KCNMA1_KCNMB1	IU_PDA_T1	ST6GALNAC5	5.348394792499153
KCNMA1_KCNMB1	IU_PDA_T1	TNFRSF12A	5.33827397475806
KCNMA1_KCNMB1	IU_PDA_T1	KIAA1217	5.337361171571018
KCNMA1_KCNMB1	IU_PDA_T1	DNAJB1	5.329233939156623
KCNMA1_KCNMB1	IU_PDA_T1	ANTXR1	5.3259428425989945
KCNMA1_KCNMB1	IU_PDA_T1	CNN2	5.294661050515683
KCNMA1_KCNMB1	IU_PDA_T1	GPC1	5.292760002228247
KCNMA1_KCNMB1	IU_PDA_T1	PLN	5.292435810381262
KCNMA1_KCNMB1	IU_PDA_T1	DPT	5.281400296358091
KCNMA1_KCNMB1	IU_PDA_T1	CAV1	5.248353232177215
KCNMA1_KCNMB1	IU_PDA_T1	COL8A1	5.235680906578901
KCNMA1_KCNMB1	IU_PDA_T1	PPP1R15A	5.232432552466603
KCNMA1_KCNMB1	IU_PDA_T1	CMTM3	5.226125419235634
KCNMA1_KCNMB1	IU_PDA_T1	DUSP2	5.173475734712875
KCNMA1_KCNMB1	IU_PDA_T1	CD55	5.166561563413929
KCNMA1_KCNMB1	IU_PDA_T1	POSTN	5.136652509781866
KCNMA1_KCNMB1	IU_PDA_T1	CALD1	5.063080506812263
KCNMA1_KCNMB1	IU_PDA_T1	ITPRIP	5.044305294642094
KCNMA1_KCNMB1	IU_PDA_T1	PDLIM7	5.013884014141244
KCNMA1_KCNMB1	IU_PDA_T1	FGF7	5.007186684687075
KCNMA1_KCNMB1	IU_PDA_T1	CERCAM	4.997666053245134
KCNMA1_KCNMB1	IU_PDA_T1	C5orf46	4.997200452036412
KCNMA1_KCNMB1	IU_PDA_T1	CALU	4.993793842994997
KCNMA1_KCNMB1	IU_PDA_T1	CLIC4	4.960945000820358
KCNMA1_KCNMB1	IU_PDA_T1	HSPA1A	4.941033355695029
KCNMA1_KCNMB1	IU_PDA_T1	CTSK	4.915468358476749
KCNMA1_KCNMB1	IU_PDA_T1	RCAN1	4.911877483511258
KCNMA1_KCNMB1	IU_PDA_T1	SFRP2	4.908974281128249
KCNMA1_KCNMB1	IU_PDA_T1	METRNL	4.84764426535897
KCNMA1_KCNMB1	IU_PDA_T1	EMP1	4.839375972225698
KCNMA1_KCNMB1	IU_PDA_T1	MMP14	4.829085950627782
KCNMA1_KCNMB1	IU_PDA_T1	C1QTNF3	4.822391291431562
KCNMA1_KCNMB1	IU_PDA_T1	BCAT1	4.724652213507766
KCNMA1_KCNMB1	IU_PDA_T1	CHPF	4.721514407342131
KCNMA1_KCNMB1	IU_PDA_T1	LGALS1	4.693633508887652
KCNMA1_KCNMB1	IU_PDA_T1	SPHK1	4.687197628387069
KCNMA1_KCNMB1	IU_PDA_T1	PCDH7	4.6742279305233385
KCNMA1_KCNMB1	IU_PDA_T1	PXDN	4.637766511590543
KCNMA1_KCNMB1	IU_PDA_T1	FLNA	4.627926860047934
KCNMA1_KCNMB1	IU_PDA_T1	RASGRF2	4.606556440558315
KCNMA1_KCNMB1	IU_PDA_T1	PFKFB3	4.598953052509608
KCNMA1_KCNMB1	IU_PDA_T1	COL5A1	4.59089317645083
KCNMA1_KCNMB1	IU_PDA_T1	ANXA2	4.5820395102826454
KCNMA1_KCNMB1	IU_PDA_T1	HMOX1	4.581722589333507
KCNMA1_KCNMB1	IU_PDA_T1	NKD2	4.554509182682787
KCNMA1_KCNMB1	IU_PDA_T1	IER2	4.522674680151905
KCNMA1_KCNMB1	IU_PDA_T1	RGCC	4.5129634061521475
KCNMA1_KCNMB1	IU_PDA_T1	ENAH	4.504698285703399
KCNMA1_KCNMB1	IU_PDA_T1	ISM1	4.492062589184774
KCNMA1_KCNMB1	IU_PDA_T1	SULF1	4.468863880560394
KCNMA1_KCNMB1	IU_PDA_T1	C1QB	4.435414347766487
KCNMA1_KCNMB1	IU_PDA_T1	TPM1	4.433461766537562
KCNMA1_KCNMB1	IU_PDA_T1	HTRA1	4.343832533136867
KCNMA1_KCNMB1	IU_PDA_T1	IFI30	4.3173066028398255
KCNMA1_KCNMB1	IU_PDA_T1	TNC	4.295791352306153
KCNMA1_KCNMB1	IU_PDA_T1	FN1	4.199148153809839
KCNMA1_KCNMB1	IU_PDA_T1	COL10A1	4.192931825894295
KCNMA1_KCNMB1	IU_PDA_T1	TRIM59	4.166777766783907
KCNMA1_KCNMB1	IU_PDA_T1	FBLN1	4.151975306460008
KCNMA1_KCNMB1	IU_PDA_T1	GJB2	4.114757605439577
KCNMA1_KCNMB1	IU_PDA_T1	ADARB1	4.094500790338033
KCNMA1_KCNMB1	IU_PDA_T1	TMEM158	4.069196388081967
KCNMA1_KCNMB1	IU_PDA_T1	MT2A	4.040266977071117
KCNMA1_KCNMB1	IU_PDA_T1	NBL1	4.020209433817402
KCNMA1_KCNMB1	IU_PDA_T1	ACTC1	4.007741741907858
KCNMA1_KCNMB1	IU_PDA_T1	SGMS2	3.985658936191352
KCNMA1_KCNMB1	IU_PDA_T1	HSPA1B	3.9587754083387003
KCNMA1_KCNMB1	IU_PDA_T1	ISG15	3.946697586085804
KCNMA1_KCNMB1	IU_PDA_T1	S100A16	3.9428332735450584
KCNMA1_KCNMB1	IU_PDA_T1	TYROBP	3.916265043671565
KCNMA1_KCNMB1	IU_PDA_T1	ADAM12	3.903439546539996
KCNMA1_KCNMB1	IU_PDA_T1	CADM1	3.891800126262671
KCNMA1_KCNMB1	IU_PDA_T1	WNK1	3.8578183226688805
KCNMA1_KCNMB1	IU_PDA_T1	NUAK1	3.8401798318379092
KCNMA1_KCNMB1	IU_PDA_T1	ATF3	3.763646380362325
KCNMA1_KCNMB1	IU_PDA_T1	COL6A3	3.7542629793349387
KCNMA1_KCNMB1	IU_PDA_T1	KCNMB1	3.67378845395267
KCNMA1_KCNMB1	IU_PDA_T1	TPM2	3.6232564368569014
KCNMA1_KCNMB1	IU_PDA_T1	VCAN	3.6224284262517727
KCNMA1_KCNMB1	IU_PDA_T1	NFATC1	3.61370953099346
KCNMA1_KCNMB1	IU_PDA_T1	CXCR4	3.56886974464057
KCNMA1_KCNMB1	IU_PDA_T1	ELN	3.567735025321709
KCNMA1_KCNMB1	IU_PDA_T1	MATN3	3.5147544035751794
KCNMA1_KCNMB1	IU_PDA_T1	RNASE1	3.5134965144441064
KCNMA1_KCNMB1	IU_PDA_T1	ID3	3.4896345084854765
KCNMA1_KCNMB1	IU_PDA_T1	CTNNB1	3.475585503809749
KCNMA1_KCNMB1	IU_PDA_T1	MSR1	3.4695819292796943
KCNMA1_KCNMB1	IU_PDA_T1	PLAUR	3.453461143319956
KCNMA1_KCNMB1	IU_PDA_T1	CLMP	3.4236634969880897
KCNMA1_KCNMB1	IU_PDA_T1	ZNF331	3.394063401412473
KCNMA1_KCNMB1	IU_PDA_T1	AEBP1	3.2965034637877246
KCNMA1_KCNMB1	IU_PDA_T1	GABARAPL1	3.2941793085879234
KCNMA1_KCNMB1	IU_PDA_T1	SPARC	3.246290095047772
