target,imp
Fibroblasts,1.7948216859546273
Monocytes,0.1850232615359253
B_cells,0.3764786652999133
TAM,1.0297633976023193
Hepatocytes,2.6425535106153383e-5
Endothelial_cells,0.0041065188088147755
PVL,5.640988169204754e-5
Normal_Epithelial_cells,3.110523649239136e-5
T_NK_cells,1.3575306417275437e-5
Tumor_Epithelial_cells,1.975915702678763
