target,imp
Fibroblasts,0.6552735748115771
Monocytes,0.7010341350245032
B_cells,1.0797617898476046
TAM,1.2298732047363965
Hepatocytes,0.9999128969334403
Endothelial_cells,0.978273303124564
PVL,0.8111369370071195
Normal_Epithelial_cells,0.9230797934590588
T_NK_cells,0.7268383758227115
Tumor_Epithelial_cells,0.8610060617661762
