target,imp
Fibroblasts,1.266478546700354
Monocytes,0.002723029492417751
B_cells,0.8021628908220074
TAM,1.1692428524731064
Hepatocytes,1.745422972215289e-5
Endothelial_cells,1.4399605553814992e-4
PVL,2.2722722149753967e-4
Normal_Epithelial_cells,4.5306922379149977e-4
T_NK_cells,2.5410336719764707e-5
Tumor_Epithelial_cells,1.4982930737979185
