target,imp
Fibroblasts,0.738122221970407
Monocytes,0.9585239860749866
B_cells,0.9369527297299756
TAM,0.8658919675489075
Hepatocytes,0.8167048718267247
Endothelial_cells,0.7951765802902294
PVL,0.8319942596371438
Normal_Epithelial_cells,0.9254354813567649
T_NK_cells,0.7251153136462019
Tumor_Epithelial_cells,0.8319223929888353
