target,imp
Fibroblasts,1.85058602305278
Monocytes,0.2441718637496705
B_cells,0.9588943467412758
TAM,1.4730582954875615
Hepatocytes,2.642247926168018e-4
Endothelial_cells,0.2916063234836118
PVL,0.052976040565101405
Normal_Epithelial_cells,0.001502871998586028
T_NK_cells,4.731725752330413e-4
Tumor_Epithelial_cells,1.9064826020889907
