target,imp
Fibroblasts,1.6699682418559212
Monocytes,0.07895762465049444
B_cells,0.5394540165758366
TAM,0.8222363663252973
Hepatocytes,3.670388767717651e-6
Endothelial_cells,0.22444200207687415
PVL,6.728172672181004e-4
Normal_Epithelial_cells,3.967325692947183e-5
T_NK_cells,5.098715182195494e-6
Tumor_Epithelial_cells,1.4558434181111806
