target,imp
Fibroblasts,16.647224326690107
Monocytes,18.094217014133548
B_cells,16.471097556198664
TAM,17.652048767194003
Hepatocytes,15.895375431409263
Endothelial_cells,17.067415881643818
PVL,17.30290287266073
Normal_Epithelial_cells,17.20895483091176
T_NK_cells,16.27667798958904
Tumor_Epithelial_cells,17.59009988744263
