target_gene	orig.ident	partner_gene	local_corr_z
KCNA5	IU_PDA_T1	TGM2	0.5228846377742813
KCNA5	IU_PDA_T1	CLU	0.5217654972938239
KCNA5	IU_PDA_T1	PRELP	0.5206021223939181
KCNA5	IU_PDA_T1	AZGP1	0.5105312609453868
KCNA5	IU_PDA_T1	KCNS3	0.5077020378015513
KCNA5	IU_PDA_T1	SCN7A	0.5027459613174045
KCNA5	IU_PDA_T1	DEPP1	0.5018102479467424
KCNA5	IU_PDA_T1	RBP1	0.4910741980406
KCNA5	IU_PDA_T1	DTX1	0.48320175013122707
KCNA5	IU_PDA_T1	TRIM59	0.4826898646631597
KCNA5	IU_PDA_T1	SOD3	0.4815661701577053
KCNA5	IU_PDA_T1	ENG	0.47876502459026177
KCNA5	IU_PDA_T1	ANXA2	0.4755052544114417
KCNA5	IU_PDA_T1	CRTAP	0.46951966207224405
KCNA5	IU_PDA_T1	LAMA2	0.46910637561207613
KCNA5	IU_PDA_T1	FXYD3	0.46007514783487863
KCNA5	IU_PDA_T1	FXYD1	0.45381184719463397
KCNA5	IU_PDA_T1	ID3	0.44328076093767305
KCNA5	IU_PDA_T1	COL14A1	0.4430229931294847
KCNA5	IU_PDA_T1	GUCY1A1	0.439032026465788
KCNA5	IU_PDA_T1	LCN2	0.43809765333823186
KCNA5	IU_PDA_T1	APOD	0.4354560738849344
KCNA5	IU_PDA_T1	FMO3	0.4318879941995414
KCNA5	IU_PDA_T1	IGHA1	0.431871118000712
KCNA5	IU_PDA_T1	CYSTM1	0.42934876194714305
KCNA5	IU_PDA_T1	XBP1	0.42622089635162247
KCNA5	IU_PDA_T1	TSPAN1	0.42426699000192925
KCNA5	IU_PDA_T1	HAND2	0.4240864295264844
KCNA5	IU_PDA_T1	EIF4B	0.422726307921301
KCNA5	IU_PDA_T1	JUNB	0.42171337923160845
KCNA5	IU_PDA_T1	COL6A1	0.41002861833566734
KCNA5	IU_PDA_T1	CCDC3	0.40070348051775284
KCNA5	IU_PDA_T1	HSPA1B	0.39575196922002287
KCNA5	IU_PDA_T1	PIGR	0.3917359407108243
KCNA5	IU_PDA_T1	ZNF331	0.39153295126476106
KCNA5	IU_PDA_T1	RNASE1	0.38216988094658316
KCNA5	IU_PDA_T1	C3	0.3788303857420505
KCNA5	IU_PDA_T1	WNK1	0.3770356024145034
KCNA5	IU_PDA_T1	ERN2	0.3716237743937071
KCNA5	IU_PDA_T1	JPH2	0.3689036743396275
KCNA5	IU_PDA_T1	NDRG2	0.36511992962638057
KCNA5	IU_PDA_T1	PRICKLE4	0.36443828012389173
KCNA5	IU_PDA_T1	CYP1B1	0.3599727836316726
KCNA5	IU_PDA_T1	IFIT2	0.3552712261617837
KCNA5	IU_PDA_T1	NPR3	0.3542752655375049
KCNA5	IU_PDA_T1	PLAAT4	0.3481453286499093
KCNA5	IU_PDA_T1	MUC1	0.3416451991996993
KCNA5	IU_PDA_T1	MX1	0.34086461206737656
KCNA5	IU_PDA_T1	PPP1R1B	0.3398339048385157
KCNA5	IU_PDA_T1	LMNA	0.3388513066612939
KCNA5	IU_PDA_T1	SPON2	0.3373379689776252
KCNA5	IU_PDA_T1	KCNK6	0.33717391971033916
KCNA5	IU_PDA_T1	TSHZ2	0.33667270282705913
KCNA5	IU_PDA_T1	F2R	0.3300598438749315
KCNA5	IU_PDA_T1	C19orf33	0.32983169419398906
KCNA5	IU_PDA_T1	ELN	0.3274959119176053
KCNA5	IU_PDA_T1	PDLIM7	0.32428178515170153
KCNA5	IU_PDA_T1	C11orf96	0.3220546687242955
KCNA5	IU_PDA_T1	COLEC11	0.32079545283291644
KCNA5	IU_PDA_T1	NBL1	0.31949145591626454
KCNA5	IU_PDA_T1	TIMP1	0.3168602289342628
KCNA5	IU_PDA_T1	EPCAM	0.3157705684141921
KCNA5	IU_PDA_T1	PTGDS	0.3153046571036337
KCNA5	IU_PDA_T1	MFAP4	0.3151558771363219
KCNA5	IU_PDA_T1	ADAMTSL2	0.31441114235107126
KCNA5	IU_PDA_T1	CRIM1	0.3118239474007798
KCNA5	IU_PDA_T1	CCN4	0.31044655131414695
KCNA5	IU_PDA_T1	OLFM4	0.30701708606106937
KCNA5	IU_PDA_T1	LYZ	0.30601957729944307
KCNA5	IU_PDA_T1	PPP1R15A	0.30448531618038505
KCNA5	IU_PDA_T1	SPINK1	0.3044441209412841
KCNA5	IU_PDA_T1	CTSE	0.3040929390553599
KCNA5	IU_PDA_T1	IGFBP5	0.3006458094453611
KCNA5	IU_PDA_T1	SRPX	0.2999568270406078
KCNA5	IU_PDA_T1	ZFP36L1	0.2985803423443289
KCNA5	IU_PDA_T1	HTRA1	0.29256133448282556
KCNA5	IU_PDA_T1	S100A10	0.2909795975707339
KCNA5	IU_PDA_T1	OCIAD2	0.28705493052154885
KCNA5	IU_PDA_T1	KCNMB1	0.28651066736863634
KCNA5	IU_PDA_T1	A2M	0.28093550569123327
KCNA5	IU_PDA_T1	CEBPD	0.2802330076614307
KCNA5	IU_PDA_T1	TCN1	0.279087770652207
KCNA5	IU_PDA_T1	MMP7	0.27466039879646403
KCNA5	IU_PDA_T1	KCNJ8	0.2736377806723787
KCNA5	IU_PDA_T1	C1R	0.2707736926742707
KCNA5	IU_PDA_T1	SMOC2	0.2693615986568927
KCNA5	IU_PDA_T1	TMC5	0.26568538318431656
KCNA5	IU_PDA_T1	EPYC	0.26451856722198214
KCNA5	IU_PDA_T1	HSPH1	0.2637254470634784
KCNA5	IU_PDA_T1	MATN3	0.260895843113693
KCNA5	IU_PDA_T1	S100A9	0.25981807710039984
KCNA5	IU_PDA_T1	RARRES1	0.25977341042946156
KCNA5	IU_PDA_T1	SULF1	0.25425426810717644
KCNA5	IU_PDA_T1	ANO1	0.25121743050379597
