sample_id	Patient	CellType2	n_cells	KCNA5	KCNA7	KCNAB1	KCNAB2	KCNB1	KCNC4	KCND2	KCND3	KCNE4	KCNJ15	KCNJ16	KCNJ8	KCNK1	KCNK15	KCNK17	KCNK3	KCNK6	KCNMA1	KCNMB1	KCNMB4	KCNN3	KCNN4	KCNQ4	KCNS3	KCNT2	SDC1	LRRC15	COL11A1	MMP11	GJB2	F13A1	IGFL2	TRIM59	PLPP4	LOXL2	ITGA11	C1QTNF3	RASGRF2	COL12A1	TMEM158	KIF26B	DSG2	SUGCT	CADM1	PLAU	NUAK1	RUNX2	COL10A1	ADAM12	SLC16A3	FN1	COL8A2	WNT5A	C1QTNF6	BCAT1	HMOX1	ARC	TFPI2	CXCL3	LIF	FOSL1	IL6	HMGA1	CXCL2	CXCL8	KRT18	HAS1	HSPB8	GPRC5A	HAS2	THAP2	CLCF1	KDM6B	TMEM88	BDKRB1	CYB5D1	FLNC	DUSP2	DYRK3	NR4A3	KRT8	HSPH1	NFATC2	EFNB2	myCAF_score	iCAF_score
peng_N4__qPSC	peng_N4	qPSC	47	0	8.56342811167947	0	8.56342811167947	8.56342811167947	9.25647980591775	0	0	10.7604829292509	10.7604829292509	11.1282011795789	11.6077686628378	0	0	12.118590648535	0	9.25647980591775	0	8.56342811167947	0	0	0	0	10.1727132416221	0	0	0	0	0	0	0	0	0	0	8.56342811167947	0	0	0	10.509174564315	9.25647980591775	8.56342811167947	9.25647980591775	8.56342811167947	11.202308102297	8.56342811167947	8.56342811167947	0	0	0	0	9.66191308322578	0	0	0	0	0	0	9.25647980591775	0	0	0	0	0	8.56342811167947	0	11.4536194988686	0	9.25647980591775	0	0	9.25647980591775	0	0	10.7604829292509	8.56342811167947	9.25647980591775	0	0	0	0	11.4536194988686	9.25647980591775	0	8.56342811167947	-0.972538652013146	-1.13306403001642
peng_N4__smPSC	peng_N4	smPSC	43	11.338984057776	9.03650605777281	11.4342931557744	0	10.1350390194008	10.6458487770036	0	0	11.5213036312582	0	9.72959374364263	9.03650605777281	9.03650605777281	0	11.5213036312582	9.03650605777281	0	9.03650605777281	10.4227111755301	9.03650605777281	0	0	9.03650605777281	9.03650605777281	0	9.03650605777281	0	0	9.72959374364263	0	0	0	0	0	0	9.72959374364263	0	0	10.1350390194008	9.72959374364263	0	0	0	9.03650605777281	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72959374364263	9.03650605777281	0	0	0	0	10.1350390194008	0	11.1158434814219	0	9.72959374364263	0	0	0	0	10.8281663672175	0	0	0	0	10.9823142137636	9.03650605777281	9.72959374364263	10.6458487770036	9.72959374364263	0	9.72959374364263	-1.23113402715966	-0.834422266030448
peng_N5__qPSC	peng_N5	qPSC	24	0	0	0	0	0	0	0	0	0	9.42114240001151	9.42114240001151	0	0	0	11.8189640396995	0	0	0	9.42114240001151	0	0	0	0	9.42114240001151	0	0	0	0	0	0	0	0	0	0	10.1142490830317	0	0	0	0	0	0	0	0	11.2128343724288	0	9.42114240001151	0	0	0	0	10.1142490830317	0	0	0	0	0	0	10.1142490830317	9.42114240001151	0	0	0	0	10.5197006915955	11.6182949805876	11.9059748030571	0	0	0	0	0	0	10.1142490830317	0	0	0	0	0	0	10.5197006915955	11.3669831237088	12.1936551880188	0	0	-1.32279415182291	-1.15236134323637
peng_N5__smPSC	peng_N5	smPSC	40	11.0305155155947	8.72807620961131	11.0305155155947	0	8.72807620961131	10.1142490830317	0	0	10.9251567999061	9.82658050994205	11.1258242226945	0	0	0	10.1142490830317	0	8.72807620961131	9.42114240001151	11.1258242226945	9.82658050994205	0	0	0	9.82658050994205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72807620961131	0	9.42114240001151	0	8.72807620961131	0	8.72807620961131	0	0	0	0	9.82658050994205	0	0	0	0	0	0	11.0305155155947	9.82658050994205	0	0	0	0	10.3373845346411	10.3373845346411	11.2928760416542	0	9.42114240001151	0	0	0	8.72807620961131	10.1142490830317	0	0	8.72807620961131	8.72807620961131	0	9.42114240001151	0	11.5005130699204	11.6182949805876	0	0	-1.27899447082872	-0.673606742953651
peng_N6__csCAF	peng_N6	csCAF	85	8.49392556427268	7.10824513891371	0	0	0	8.89932243402398	0	7.80098307084891	10.6909681623085	7.80098307084891	10.1985061540493	10.4396602338586	8.89932243402398	9.7465423020154	8.49392556427268	0	8.89932243402398	7.80098307084891	11.0194658594052	10.1031996968268	10.7963264030155	0	0	10.2855144288769	7.80098307084891	0	0	0	8.49392556427268	0	0	0	0	0	8.89932243402398	9.7465423020154	9.18697038555108	7.80098307084891	11.0964256872271	8.49392556427268	0	8.49392556427268	0	9.41009346375163	10.5731879703334	8.49392556427268	0	7.80098307084891	7.80098307084891	0	12.2432297287969	9.59240137157028	9.99784373097228	0	7.80098307084891	7.80098307084891	0	10.1985061540493	0	7.80098307084891	0	9.88006638254095	7.80098307084891	10.1031996968268	9.41009346375163	10.2855144288769	0	8.89932243402398	8.49392556427268	9.41009346375163	9.18697038555108	0	9.18697038555108	9.18697038555108	7.80098307084891	7.80098307084891	8.89932243402398	0	0	0	10.5731879703334	9.41009346375163	7.80098307084891	8.89932243402398	0.22744229376132	0.477178998780968
peng_N6__myCAF	peng_N6	myCAF	29	0	0	8.78522562486853	0	0	8.78522562486853	8.78522562486853	0	8.78522562486853	10.3945411485378	9.88373592393949	9.47829631420581	0	0	0	0	8.78522562486853	0	10.7310046425311	8.78522562486853	10.7310046425311	0	0	9.88373592393949	0	0	0	0	11.1829818183644	0	0	0	0	0	0	9.47829631420581	8.78522562486853	0	10.3945411485378	9.47829631420581	0	10.1714052469602	0	9.88373592393949	10.1714052469602	9.88373592393949	0	10.1714052469602	0	0	12.4226628226059	8.78522562486853	9.47829631420581	8.78522562486853	0	8.78522562486853	0	9.88373592393949	0	0	0	0	0	0	8.78522562486853	11.7808125600966	0	9.47829631420581	0	0	0	0	9.47829631420581	0	0	0	0	0	8.78522562486853	8.78522562486853	10.3945411485378	9.88373592393949	0	0	-0.651122886654727	-1.13306403001642
peng_N6__qPSC	peng_N6	qPSC	59	10.658533636538	0	9.27230977127655	8.57925657746454	8.57925657746454	10.3708593972048	0	0	10.8816724879517	9.27230977127655	11.0639909114663	10.7763140611413	8.57925657746454	0	11.4694507974204	8.57925657746454	9.27230977127655	0	10.1885441068616	8.57925657746454	0	0	8.57925657746454	10.658533636538	0	0	0	0	0	0	0	0	0	0	0	9.27230977127655	0	0	10.3708593972048	0	0	9.27230977127655	0	10.5250056009718	9.67774354850563	8.57925657746454	0	0	8.57925657746454	0	9.96540995514975	0	0	8.57925657746454	0	0	0	8.57925657746454	0	0	0	0	8.57925657746454	0	0	11.9463709078584	0	8.57925657746454	0	0	0	0	10.3708593972048	10.7763140611413	0	9.27230977127655	9.67774354850563	0	0	0	11.4122929979529	9.96540995514975	0	0	-1.00681385732325	-1.15236134323637
peng_N6__smPSC	peng_N6	smPSC	162	11.6617070911733	8.54099837131363	11.0257259844887	7.44277659675631	9.38818462822444	10.437952341512	0	0	11.7048788989156	9.23404789951291	10.4867411104833	9.84013931249396	0	0	11.2034045118949	7.44277659675631	7.44277659675631	10.7380493378598	11.3542254937467	9.05174587395398	0	0	9.63948045471496	10.1502800353931	0	7.44277659675631	0	0	7.44277659675631	0	0	0	0	0	7.44277659675631	0	0	0	9.92714625031629	0	0	8.82863161877708	0	9.23404789951291	0	8.13563090603109	0	0	7.44277659675631	0	9.92714625031629	0	0	7.44277659675631	0	0	0	9.38818462822444	7.44277659675631	0	0	9.38818462822444	8.54099837131363	7.44277659675631	0	10.9079449835193	0	10.0812899542694	0	0	8.82863161877708	0	10.0812899542694	9.52170555738445	0	7.44277659675631	9.84013931249396	0	9.05174587395398	9.23404789951291	10.5777104622527	9.52170555738445	8.13563090603109	8.54099837131363	-0.942854487940031	0.236105969957918
peng_N7__csCAF	peng_N7	csCAF	29	0	9.94435754590442	0	0	0	0	0	0	11.3306159081043	9.25125836188873	10.8606194787462	10.6374807273283	0	0	0	0	9.25125836188873	0	0	9.94435754590442	9.25125836188873	0	0	9.25125836188873	0	0	0	0	9.25125836188873	0	0	0	0	0	9.94435754590442	9.94435754590442	9.25125836188873	0	11.0429378355965	0	9.25125836188873	0	9.25125836188873	9.94435754590442	9.94435754590442	10.3498066546526	9.25125836188873	0	0	0	11.4483976104424	0	0	9.25125836188873	0	0	0	9.94435754590442	0	0	10.6374807273283	9.25125836188873	9.25125836188873	9.25125836188873	0	11.7360770162524	0	9.94435754590442	0	0	0	0	9.94435754590442	9.25125836188873	0	0	0	0	10.3498066546526	0	10.8606194787462	10.3498066546526	9.94435754590442	0	-0.742601221988146	-0.673606742953651
peng_N7__myCAF	peng_N7	myCAF	24	0	0	0	0	0	0	0	0	9.65669147255669	11.0429378355965	11.0429378355965	9.65669147255669	0	0	0	9.65669147255669	0	0	10.3498066546526	0	9.65669147255669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7552610963785	9.65669147255669	0	10.3498066546526	9.65669147255669	0	0	0	0	0	0	0	0	0	0	11.7360770162524	0	0	9.65669147255669	0	0	0	9.65669147255669	0	0	10.3498066546526	0	0	9.65669147255669	0	12.1415394577117	0	0	0	0	0	0	0	9.65669147255669	0	0	0	9.65669147255669	11.0429378355965	0	12.0545285655679	0	9.65669147255669	0	-1.23113402715966	-1.15236134323637
peng_N7__qPSC	peng_N7	qPSC	42	9.53891643635634	0	8.84584124802127	0	0	10.4551639704077	0	9.53891643635634	10.6374807273283	8.84584124802127	9.53891643635634	11.3306159081043	0	0	11.6789190729968	0	9.53891643635634	8.84584124802127	8.84584124802127	0	0	0	0	9.94435754590442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.53891643635634	0	0	0	8.84584124802127	11.7901438164734	8.84584124802127	8.84584124802127	8.84584124802127	0	0	0	9.94435754590442	0	0	0	0	0	0	0	8.84584124802127	0	0	0	8.84584124802127	0	0	12.3720620182896	0	8.84584124802127	0	0	8.84584124802127	0	9.53891643635634	0	0	0	0	0	0	8.84584124802127	11.7901438164734	8.84584124802127	0	0	-1.14717666213763	-1.15236134323637
peng_N7__smPSC	peng_N7	smPSC	79	11.8675686864802	0	11.1454413958581	9.00548353375648	0	10.5094654654717	0	0	11.5703195910143	9.69856934496622	9.41090772938298	10.2581588305986	0	0	11.4477185005149	0	8.3124590805995	9.00548353375648	11.6264085426351	0	0	0	8.3124590805995	9.69856934496622	0	0	0	0	0	0	0	0	0	0	0	9.41090772938298	0	0	8.3124590805995	8.3124590805995	0	9.00548353375648	0	9.00548353375648	0	0	0	0	0	0	8.3124590805995	0	0	8.3124590805995	0	0	0	8.3124590805995	0	0	0	0	8.3124590805995	8.3124590805995	0	11.6795179061976	0	10.1040139957874	0	0	9.00548353375648	0	9.92170062195843	9.00548353375648	0	0	0	9.00548353375648	9.41090772938298	8.3124590805995	11.2025990074217	0	0	9.00548353375648	-1.23113402715966	-0.673606742953651
peng_N8__csCAF	peng_N8	csCAF	123	0	8.34768738874908	7.09551660448878	8.1935761987828	0	0	0	7.78824929290871	10.8788959343471	8.48118916295444	8.70429124700799	9.86732801297972	8.88658515800618	9.04071609036852	7.09551660448878	0	9.04071609036852	0	9.98510528850147	9.29200418808957	8.88658515800618	0	0	9.04071609036852	8.1935761987828	7.09551660448878	0	0	8.1935761987828	0	7.09551660448878	0	0	0	8.1935761987828	8.88658515800618	7.78824929290871	7.09551660448878	10.7322954367693	8.88658515800618	0	7.78824929290871	7.78824929290871	8.70429124700799	10.8559068545389	7.78824929290871	8.70429124700799	9.04071609036852	8.1935761987828	0	10.9013683712675	7.78824929290871	9.802792947907	0	8.1935761987828	8.1935761987828	9.86732801297972	9.86732801297972	8.1935761987828	8.88658515800618	9.98510528850147	10.923346877269	9.659700611452	10.758270363468	7.09551660448878	11.2993924482451	0	9.04071609036852	7.78824929290871	10.23021772883	7.78824929290871	7.78824929290871	11.1551447605021	9.659700611452	0	8.1935761987828	0	8.48118916295444	9.802792947907	9.49265812737993	11.3573790084054	10.4269215830702	10.3135964526515	0	0.220729997894993	0.775392616295654
peng_N8__myCAF	peng_N8	myCAF	51	0	7.98396902255347	0	8.67694574670723	0	0	0	7.98396902255347	10.0631122464522	9.08235402955597	0	7.98396902255347	7.98396902255347	7.98396902255347	7.98396902255347	0	7.98396902255347	0	10.6227097671422	8.67694574670723	8.67694574670723	0	0	7.98396902255347	0	0	0	7.98396902255347	11.2417377340008	0	0	0	0	0	8.67694574670723	8.67694574670723	0	0	10.6917010148579	7.98396902255347	0	7.98396902255347	9.37000768816707	7.98396902255347	9.77544438162719	7.98396902255347	8.67694574670723	11.0746860339189	0	0	12.1107679657107	9.08235402955597	8.67694574670723	7.98396902255347	0	0	0	9.77544438162719	0	0	7.98396902255347	7.98396902255347	8.67694574670723	10.5486036685675	0	11.0746860339189	0	7.98396902255347	9.08235402955597	8.67694574670723	9.08235402955597	9.08235402955597	11.279477576235	9.08235402955597	0	9.08235402955597	0	7.98396902255347	10.0631122464522	8.67694574670723	11.2025175454559	9.77544438162719	10.8740187828419	0	0.0897121256888749	0.476277834173071
peng_N8__qPSC	peng_N8	qPSC	112	9.57825783633952	7.38158684519288	8.47978397295186	7.38158684519288	8.99052654384899	9.46048345282456	0	7.38158684519288	10.6390845384497	9.32696318427187	9.32696318427187	10.9918987895171	0	8.07442267123071	12.1767597335206	8.07442267123071	8.07442267123071	0	8.07442267123071	0	8.07442267123071	0	8.07442267123071	10.1535916981586	0	7.38158684519288	0	0	7.38158684519288	0	0	0	0	0	0	0	0	0	9.6836114302303	7.38158684519288	7.38158684519288	8.47978397295186	0	10.7131907991045	9.46048345282456	8.76741413816894	0	0	0	0	8.76741413816894	7.38158684519288	7.38158684519288	0	8.07442267123071	0	0	10.1535916981586	8.47978397295186	7.38158684519288	7.38158684519288	8.76741413816894	7.38158684519288	10.0890557727499	8.07442267123071	12.2407812729842	0	8.47978397295186	0	7.38158684519288	7.38158684519288	8.07442267123071	9.94596131856701	9.86592260428387	0	7.38158684519288	0	8.76741413816894	8.07442267123071	9.46048345282456	11.737680853014	8.76741413816894	8.07442267123071	7.38158684519288	-0.809719397149693	0.525471764972103
peng_N8__smPSC	peng_N8	smPSC	167	11.5658244136941	9.05025398854794	11.0137628201391	8.5803207735579	9.53571666437826	10.2665667219334	0	0	11.352733450861	8.76261103573922	8.35722416232643	9.16802398398322	0	0	11.4593419989943	8.5803207735579	7.66431164913532	9.9151834777539	11.3651558259538	6.9716336381713	0	0	8.35722416232643	9.45567997548264	0	7.66431164913532	0	6.9716336381713	8.35722416232643	0	6.9716336381713	0	0	0	8.06962031844984	8.5803207735579	8.06962031844984	0	8.76261103573922	6.9716336381713	0	8.35722416232643	0	9.80396365658093	8.5803207735579	8.06962031844984	0	0	0	7.66431164913532	8.06962031844984	0	0	6.9716336381713	6.9716336381713	6.9716336381713	9.05025398854794	9.53571666437826	6.9716336381713	8.06962031844984	6.9716336381713	9.53571666437826	8.76261103573922	9.60981947755065	9.27337406734173	11.4593419989943	0	10.4364603248752	6.9716336381713	0	8.35722416232643	8.06962031844984	9.74334248677375	9.27337406734173	6.9716336381713	0	9.27337406734173	10.0152622297655	8.91673936167212	9.53571666437826	11.1450967947011	8.91673936167212	7.66431164913532	8.5803207735579	-0.33156105134301	0.626779380073436
peng_N9__csCAF	peng_N9	csCAF	112	0	8.11703908058936	7.42419026643807	7.42419026643807	0	8.52240471344191	8.52240471344191	8.11703908058936	11.1124878235742	9.5031096084672	9.03315074987816	10.2568419056583	8.52240471344191	7.42419026643807	7.42419026643807	0	9.03315074987816	0	11.7803099250781	9.21545240884993	9.03315074987816	0	7.42419026643807	8.11703908058936	9.03315074987816	8.11703908058936	0	0	8.52240471344191	0	0	0	0	0	8.11703908058936	9.21545240884993	8.11703908058936	7.42419026643807	10.5146630339254	8.11703908058936	7.42419026643807	8.52240471344191	7.42419026643807	9.21545240884993	10.3680638442971	8.52240471344191	8.81003704455489	9.5031096084672	8.52240471344191	8.11703908058936	11.8424412451135	9.36958887570465	9.90854984312218	9.03315074987816	8.11703908058936	8.11703908058936	8.52240471344191	9.21545240884993	0	7.42419026643807	0	10.1962194786154	9.03315074987816	9.36958887570465	0	10.5146630339254	0	8.52240471344191	0	9.5031096084672	8.11703908058936	0	9.8215429886246	10.1316834448819	0	0	0	8.52240471344191	9.03315074987816	0	11.3356283899285	11.2948068929022	7.42419026643807	7.42419026643807	0.42682000029141	0.458117967190058
peng_N9__myCAF	peng_N9	myCAF	76	0	0	7.4325957479174	7.4325957479174	0	8.53081352561405	7.4325957479174	0	10.5230732851675	9.37799863998819	9.51151946202224	9.51151946202224	0	0	8.53081352561405	7.4325957479174	8.53081352561405	0	11.8140379577268	9.04156022850564	7.4325957479174	0	0	9.22386205410776	8.81844627324924	0	0	0	10.3224085693245	0	0	0	0	0	9.37799863998819	7.4325957479174	0	0	9.9969988179665	7.4325957479174	0	8.12544705984086	7.4325957479174	9.22386205410776	9.04156022850564	8.12544705984086	9.04156022850564	10.9285294237798	8.12544705984086	7.4325957479174	12.7402745511702	8.81844627324924	8.81844627324924	7.4325957479174	7.4325957479174	0	0	8.12544705984086	8.12544705984086	0	0	0	8.53081352561405	8.53081352561405	0	10.6901232300733	0	8.53081352561405	0	0	8.12544705984086	0	9.51151946202224	9.37799863998819	0	7.4325957479174	0	0	8.53081352561405	0	11.0696056616327	10.7993201666515	7.4325957479174	7.4325957479174	0.237908135901907	0.0388321099054574
peng_N9__qPSC	peng_N9	qPSC	105	7.67608989812331	8.77439294911314	8.36900515939013	0	7.67608989812331	9.06203636013043	0	8.77439294911314	11.0429378355965	9.97825749765562	9.87290213730085	11.8500204140697	0	7.67608989812331	12.0194374535476	8.36900515939013	8.36900515939013	0	7.67608989812331	7.67608989812331	0	0	8.36900515939013	10.3147164776612	9.06203636013043	8.77439294911314	0	0	9.06203636013043	0	0	0	0	0	9.28515671386647	0	7.67608989812331	0	9.87290213730085	8.36900515939013	0	8.36900515939013	7.67608989812331	11.436836912071	10.3837071396951	9.28515671386647	0	7.67608989812331	0	0	9.46746280530934	0	7.67608989812331	7.67608989812331	8.36900515939013	0	0	8.36900515939013	0	8.36900515939013	0	9.06203636013043	0	9.06203636013043	8.36900515939013	11.6459266739688	0	8.36900515939013	0	0	8.36900515939013	0	8.77439294911314	8.77439294911314	0	0	0	0	0	8.36900515939013	11.4133066715794	9.87290213730085	0	8.36900515939013	-0.258216021054782	-0.632565741409488
peng_N9__smPSC	peng_N9	smPSC	61	10.6571162351896	0	10.8935000589722	0	9.74086080186175	10.3469698642235	0	0	10.7822766095775	10.51401901197	10.433978567053	10.51401901197	0	8.64236616601663	11.4455607594099	7.94939543874114	8.64236616601663	7.94939543874114	10.3469698642235	7.94939543874114	7.94939543874114	0	0	9.74086080186175	0	9.74086080186175	0	0	7.94939543874114	0	0	0	7.94939543874114	0	0	8.64236616601663	8.64236616601663	0	8.64236616601663	7.94939543874114	0	9.89500307738624	7.94939543874114	10.1463062998202	9.04777244944357	9.04777244944357	7.94939543874114	0	0	0	8.64236616601663	7.94939543874114	0	7.94939543874114	7.94939543874114	0	0	8.64236616601663	0	0	0	8.64236616601663	8.64236616601663	0	0	11.755712835215	0	8.64236616601663	0	0	8.64236616601663	0	9.33542510825707	9.04777244944357	0	7.94939543874114	9.04777244944357	7.94939543874114	9.04777244944357	9.04777244944357	12.0094915977658	10.433978567053	7.94939543874114	7.94939543874114	-0.422619307803846	0.420697401765977
peng_T10__csCAF	peng_T10	csCAF	48	0	8.54913562096371	7.85618213411214	0	7.85618213411214	7.85618213411214	0	8.95453615616435	10.9468547760104	7.85618213411214	0	10.8515463575372	8.95453615616435	0	10.5638707432727	8.54913562096371	10.0530623411358	9.465310118602	10.0530623411358	0	9.24218594059868	7.85618213411214	0	8.54913562096371	8.54913562096371	9.24218594059868	0	7.85618213411214	10.1584185514142	7.85618213411214	7.85618213411214	0	8.77224042903377	0	9.80176021383689	8.54913562096371	7.85618213411214	7.85618213411214	10.6284076498674	0	7.85618213411214	8.95453615616435	7.85618213411214	7.85618213411214	9.465310118602	9.64761875964685	8.95453615616435	9.465310118602	7.85618213411214	0	12.2984505244743	0	10.1584185514142	7.85618213411214	7.85618213411214	0	0	8.95453615616435	0	0	7.85618213411214	0	10.2537252086215	0	8.54913562096371	11.188013058536	0	7.85618213411214	9.93528468717765	0	0	0	9.80176021383689	7.85618213411214	0	8.95453615616435	8.54913562096371	0	7.85618213411214	7.85618213411214	11.4393244114579	8.54913562096371	9.24218594059868	9.24218594059868	0.588639747760414	0.176752782631213
peng_T10__myCAF	peng_T10	myCAF	36	8.48905444724347	8.48905444724347	7.79611295320424	7.79611295320424	0	7.79611295320424	0	0	10.0983277799946	0	0	9.58752958805681	7.79611295320424	0	9.40522174689479	0	9.58752958805681	0	8.89445098377544	8.48905444724347	0	0	7.79611295320424	8.89445098377544	7.79611295320424	9.40522174689479	0	10.1936342190367	10.8402435706167	9.40522174689479	0	7.79611295320424	7.1033770188084	0	8.48905444724347	9.40522174689479	9.74167047088894	7.79611295320424	10.5037791719064	8.48905444724347	7.79611295320424	7.79611295320424	8.48905444724347	7.79611295320424	10.5037791719064	8.48905444724347	9.58752958805681	11.3510613564103	7.79611295320424	0	12.9886606748459	8.89445098377544	9.58752958805681	0	0	9.18209876867577	0	7.79611295320424	0	7.79611295320424	0	7.79611295320424	8.89445098377544	0	7.79611295320424	10.3606825486539	0	7.79611295320424	7.79611295320424	0	7.79611295320424	0	0	0	0	0	7.79611295320424	0	7.79611295320424	0	9.40522174689479	7.79611295320424	8.89445098377544	0	0.573645864701396	-0.673606742953651
peng_T10__qPSC	peng_T10	qPSC	127	8.7819634791571	9.40093184977376	8.91547568704243	8.91547568704243	8.22246279192836	9.40093184977376	0	6.83697376501977	11.6800953889344	7.52958412817454	6.83697376501977	10.946791320654	8.22246279192836	6.83697376501977	9.88047344496283	8.7819634791571	9.60855571811661	6.83697376501977	9.94946290550738	7.52958412817454	0	7.52958412817454	0	10.0139984420608	8.22246279192836	9.03324380098053	0	0	10.0139984420608	6.83697376501977	7.93487023309012	0	7.52958412817454	0	9.72633129244068	0	0	0	9.66917638982287	8.7819634791571	0	9.13859237910342	8.22246279192836	9.03324380098053	9.2338927917277	8.7819634791571	7.52958412817454	6.83697376501977	7.52958412817454	6.83697376501977	12.5627510894628	0	7.52958412817454	8.91547568704243	6.83697376501977	6.83697376501977	0	0	7.93487023309012	8.44555263122811	6.83697376501977	9.32089602932776	8.91547568704243	7.52958412817454	7.52958412817454	11.3577000982104	0	7.93487023309012	8.62783837840959	6.83697376501977	8.62783837840959	0	9.72633129244068	8.62783837840959	0	0	0	7.52958412817454	6.83697376501977	9.32089602932776	11.2426321927186	9.03324380098053	8.44555263122811	7.52958412817454	0.323038765213892	0.426229864510218
peng_T10__smPSC	peng_T10	smPSC	122	10.4110154857564	9.31246339346453	10.3420247642025	7.70338658321178	7.01069059708806	9.49476990150415	0	0	11.4524498845106	8.39630809018948	0	9.71789840383755	8.10870124792399	7.01069059708806	10.4755521256989	9.49476990150415	9.31246339346453	8.95582714528282	11.1206766718897	8.39630809018948	0	8.10870124792399	8.39630809018948	10.1008715025178	7.70338658321178	9.20711291018379	0	0	9.08934241485722	0	8.10870124792399	0	7.01069059708806	0	8.95582714528282	8.10870124792399	8.10870124792399	8.10870124792399	10.1008715025178	7.70338658321178	7.01069059708806	9.57480682113495	8.61940650067517	7.70338658321178	9.64890983208251	9.57480682113495	8.10870124792399	7.70338658321178	0	8.61940650067517	12.0849674635152	7.01069059708806	7.01069059708806	7.01069059708806	7.70338658321178	0	0	0	7.01069059708806	8.39630809018948	0	9.40776536488548	9.64890983208251	8.10870124792399	8.61940650067517	10.8599548188387	0	9.84305446483987	8.95582714528282	0	7.70338658321178	0	9.71789840383755	8.95582714528282	0	8.10870124792399	8.10870124792399	8.95582714528282	8.95582714528282	9.40776536488548	11.3792472873287	9.40776536488548	9.57480682113495	8.39630809018948	0.355131162448065	0.467697943951438
peng_T11__csCAF	peng_T11	csCAF	429	0	6.2799567099082	6.2799567099082	6.2799567099082	0	5.96220528774886	7.31483921266239	6.92569134250395	9.69735880567399	7.36206137758003	4.98565723861263	8.6339543647304	6.92569134250395	5.82904157449236	6.18483386072596	0	7.70927634143938	6.65406452486931	9.22739204309104	6.71461333362408	5.27162902832978	6.52071722575494	3.90062291897084	9.03936015123406	5.49374500420777	9.71797683888471	8.55320797653294	10.3306892375271	11.9983994017317	10.9752676956088	8.65104578182185	10.1028034317155	8.611998190135	9.14298336060836	9.15840619367148	8.80758948801814	10.8649216357623	7.09988756148562	10.3050886850993	9.21782353735607	8.085186934057	8.1431568355595	9.69437836095545	8.6339543647304	10.7335070937143	8.9237445126255	8.78561390559202	11.7086307799888	7.95807352976044	9.21782353735607	12.2227927960429	8.38022525316517	7.95807352976044	8.00765354367273	8.11459188968862	7.09988756148562	3.90062291897084	8.0393918386535	8.1289763536732	6.65406452486931	6.44672252507253	8.60775671691465	7.54427711404771	9.23686985959904	8.31124876427802	9.04509014796151	8.38022525316517	7.49166198175474	7.54427711404771	8.0393918386535	7.31483921266239	5.6753809236243	7.73077300095465	4.98565723861263	6.07970225707077	4.98565723861263	6.82571127058452	7.37731923014387	7.64186636103954	7.24819373975317	9.24157529344417	8.65104578182185	6.71461333362408	6.07970225707077	0.81394693085395	0.307406536563784
peng_T11__iCAF	peng_T11	iCAF	167	0	6.6528936902117	5.96103596097081	4.36185423624591	0	7.12241334622921	5.04860363686039	5.04860363686039	8.81507408869649	5.96103596097081	0	7.12241334622921	7.71675871184775	5.04860363686039	4.36185423624591	0	4.36185423624591	6.29677157187338	7.24010673150376	5.45192702330093	5.45192702330093	5.96103596097081	0	6.83500017670988	5.45192702330093	6.83500017670988	5.96103596097081	9.25438795492641	9.63734975963278	9.55309515188806	5.73853651234488	8.42677387557749	3.68138111486435	7.24010673150376	7.34539552106888	6.547676529058	8.33824074901549	5.45192702330093	9.27636478140732	9.07651962510229	6.98899720657285	7.90473460301659	7.18299050707996	6.547676529058	9.72897436970151	6.6528936902117	7.24010673150376	9.91741129468098	6.98899720657285	8.31955312906435	11.7292813240121	7.52760947907668	6.29677157187338	7.71675871184775	7.48507325668323	6.14292788537468	7.93289523014282	11.1071269906086	10.9717709850554	9.29786899490712	9.398956302195	11.5442144932467	8.59769727037212	11.6609122696062	9.53087361018579	10.2098405115477	11.301758476954	8.53886795393683	10.4493654001562	10.8548208526679	9.29075218156136	8.79182072012496	10.2295865548053	8.08699465919178	8.15596702963194	7.56840995245034	7.39415494390935	8.83779900318531	8.67992080032707	9.94377688739652	9.8624983206331	9.31892049536845	9.79149111859621	7.48507325668323	0.3589983703616	0.837062186878038
