target,imp
Fibroblasts,4.038902176355343
Monocytes,0.0038955766509335505
B_cells,1.5657244529203966
TAM,2.235170144346899
Hepatocytes,1.3268327778260907e-4
Endothelial_cells,7.149291954802894e-4
PVL,9.105395498548463e-4
Normal_Epithelial_cells,0.26647742654289464
T_NK_cells,1.9725943662136567e-4
Tumor_Epithelial_cells,4.177020952991797
