target,imp
Fibroblasts,11.288979923392162
Monocytes,11.749099057121013
B_cells,11.239499824980562
TAM,11.57855250855868
Hepatocytes,10.931062728529591
Endothelial_cells,10.694457985239344
PVL,11.643157361845244
Normal_Epithelial_cells,12.088724926147847
T_NK_cells,11.170712532314008
Tumor_Epithelial_cells,12.324261664926293
