target,imp
Fibroblasts,8.166360680525237
Monocytes,7.747207022928803
B_cells,8.413188584428319
TAM,8.034643779620202
Hepatocytes,7.2458328398004745
Endothelial_cells,7.083923941475345
PVL,7.480708972462321
Normal_Epithelial_cells,7.287994419492702
T_NK_cells,6.945206786489491
Tumor_Epithelial_cells,7.613664627024218
