target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
C1R	B2M	2	1	0.32388105338557427	2.0485960293221184	-1.4008339225509698
C1R	JAZF1	1	1	0.2778539045014979	0.2778539045014979	0.2778539045014979
C1R	PAEP	1	1	0.2689516523511585	0.2689516523511585	0.2689516523511585
C1R	PKP1	1	1	0.2633224744527354	0.2633224744527354	0.2633224744527354
C1R	SOAT1	1	1	0.2565649923143945	0.2565649923143945	0.2565649923143945
C1R	TGM3	1	1	0.2563191692677978	0.2563191692677978	0.2563191692677978
C1R	VIL1	1	1	0.25073940137740197	0.25073940137740197	0.25073940137740197
C1R	KCNE3	1	1	0.2503628977712392	0.2503628977712392	0.2503628977712392
C1R	SV2B	1	1	0.24825238730494126	0.24825238730494126	0.24825238730494126
C1R	ERN2	2	1	0.24531542393915776	0.6006207065156346	-0.1099898586373191
C1R	CBLIF	1	1	0.24497107065116847	0.24497107065116847	0.24497107065116847
C1R	ATP4B	1	1	0.2429588464387321	0.2429588464387321	0.2429588464387321
C1R	SAT1	1	1	0.2267988852469128	0.2267988852469128	0.2267988852469128
C1R	GRAMD1B	1	1	0.2163520799018249	0.2163520799018249	0.2163520799018249
C1R	FOXF1	1	1	0.20140179982038675	0.20140179982038675	0.20140179982038675
C1R	GABARAPL1	2	1	0.20136901492909454	5.089123476698517	-4.686385446840328
C1R	CDH17	2	1	0.19321584940276082	2.024734872066524	-1.6383031732610023
C1R	DCD	2	1	0.18680494466132413	1.1685287875628312	-0.7949188982401829
C1R	CST4	2	1	0.18642687173957168	0.5736183651870981	-0.2007646217079547
C1R	AMTN	1	1	0.1857723881803637	0.1857723881803637	0.1857723881803637
C1R	ALKAL2	1	1	0.18001072590715156	0.18001072590715156	0.18001072590715156
C1R	CYP11B2	1	1	0.1725254022113634	0.1725254022113634	0.1725254022113634
C1R	ANK2	1	1	0.16399966650449455	0.16399966650449455	0.16399966650449455
C1R	SBSPON	2	1	0.16359279814892635	1.1194193027140111	-0.7922337064161584
C1R	DYNLL2	1	1	0.1623363616914801	0.1623363616914801	0.1623363616914801
C1R	C2orf66	1	1	0.1610734241835801	0.1610734241835801	0.1610734241835801
C1R	RHOV	1	1	0.14086462395456123	0.14086462395456123	0.14086462395456123
C1R	ATRNL1	2	1	0.13695217642815052	0.7430315869602391	-0.46912723410393803
C1R	COL6A1	2	1	0.1286727930280951	5.079769967351005	-4.822424381294815
C1R	CTH	1	1	0.12849488341005186	0.12849488341005186	0.12849488341005186
C1R	MCOLN3	1	1	0.11371999118710982	0.11371999118710982	0.11371999118710982
C1R	KRT6B	1	1	0.11337333034684328	0.11337333034684328	0.11337333034684328
C1R	CLDN2	2	1	0.1028648093807854	0.21704632425874562	-0.011316705497174817
C1R	HIST1H1B	2	1	0.09742929825121704	4.3766314176461085	-4.181772821143674
C1R	SLC9A3	1	1	0.09417027551487085	0.09417027551487085	0.09417027551487085
C1R	DSG1	1	1	0.08625431291425947	0.08625431291425947	0.08625431291425947
C1R	MPST	1	1	0.0855208093150742	0.0855208093150742	0.0855208093150742
C1R	SLC47A1	1	1	0.08333730561738494	0.08333730561738494	0.08333730561738494
C1R	ITGB5	2	1	0.08061083112336398	3.0134842387095624	-2.8522625764628344
C1R	MT1A	1	1	0.08036303564169778	0.08036303564169778	0.08036303564169778
C1R	CHIA	1	1	0.07922865564678523	0.07922865564678523	0.07922865564678523
C1R	BNIP5	1	1	0.07097239410498747	0.07097239410498747	0.07097239410498747
C1R	ASPRV1	1	1	0.04886189089764867	0.04886189089764867	0.04886189089764867
C1R	KCNK16	1	1	0.046443249954981565	0.046443249954981565	0.046443249954981565
C1R	CDK6	1	1	0.04169803949568017	0.04169803949568017	0.04169803949568017
C1R	RAP1GAP	1	1	0.02962456888635798	0.02962456888635798	0.02962456888635798
C1R	GATA3	1	1	0.025559664656142306	0.025559664656142306	0.025559664656142306
C1R	FGF12	1	1	0.01494294674098037	0.01494294674098037	0.01494294674098037
C1R	MME	1	1	0.012409201253288999	0.012409201253288999	0.012409201253288999
C1R	KRT10	1	1	0.012283813186138633	0.012283813186138633	0.012283813186138633
C1R	C4orf19	1	1	0.010412675790257076	0.010412675790257076	0.010412675790257076
C1R	ABCB1	1	1	0.0005021693468207183	0.0005021693468207183	0.0005021693468207183
C1R	AKAP6	3	1	-0.016313633500527027	5.68671921494989	-2.6048747245461112
C1R	FBP1	3	1	-0.04950455815947213	0.4858323657500835	-3.6462100762849383
C1R	ITGAX	2	1	-0.0721047946872313	2.296606950813058	-2.440816540187521
C1R	RASGRF2	3	1	-0.11976213007923776	3.188062353340806	-4.842676023467602
C1R	TREM1	4	1	-0.1500646952945676	5.279149207987261	-0.8768283148890414
C1R	TMEM158	3	1	-0.15046323498960298	7.221784987931979	-3.857922681423946
C1R	HMGCS2	2	1	-0.17076135537971893	0.27660069606727455	-0.6181234068267124
C1R	IFITM10	2	1	-0.19408539690089577	1.793061365520792	-2.1812321593225836
C1R	PCSK2	2	1	-0.21957268068594638	1.1264868353193842	-1.565632196691277
C1R	SLC4A4	2	1	-0.27018486643370065	1.1637046460672231	-1.7040743789346244
C1R	ITPRIP	2	1	-0.30676744969807057	4.342039541171414	-4.955574440567555
C1R	RNASET2	2	1	-0.3077924657301917	1.3051034604289051	-1.9206883918892885
C1R	SLC2A3	3	1	-0.33650903860115566	5.443997076295716	-3.6570151496152836
C1R	PLVAP	2	1	-0.37938326135835704	0.35988580330333975	-1.1186523260200538
C1R	KLK7	4	1	-0.3811102691332026	0.9642141445896798	-6.032758876085185
C1R	PLN	3	1	-0.414862746401202	2.4428096565427744	-3.1203513097918605
C1R	PDLIM7	4	1	-0.45178933526694776	2.78600766495952	-3.266487020235674
C1R	PROM1	3	1	-0.45275893046204385	0.343712402601078	-0.7587509652682819
C1R	IFIT3	2	1	-0.47897183276970046	0.1629859546564141	-1.120929620195815
C1R	SORBS1	3	1	-0.5306552841491684	4.351362567532329	-3.3742939460034105
C1R	ST6GALNAC5	2	1	-0.5346505944521027	4.06691719500896	-5.136218383913166
C1R	CRYBA2	2	1	-0.5424078449810025	1.2346859571268058	-2.319501647088811
C1R	OLR1	3	1	-0.5643031086733563	4.152077807227157	-0.944819921710317
C1R	SPRR3	3	1	-0.6051146812603656	1.5434744269596357	-5.030131996278389
C1R	ALDOB	2	1	-0.6332288532635086	2.753180797730262	-4.019638504257279
C1R	KLF6	2	1	-0.6391450821396547	4.415768604074588	-5.694058768353897
C1R	ONECUT1	2	1	-0.6429618892677622	1.145529722631029	-2.4314535011665535
C1R	SPEG	2	1	-0.6586981254606409	1.5084724811667674	-2.825868732088049
C1R	AMBP	2	1	-0.6757142481067105	1.2910383418058202	-2.6424668380192413
C1R	NCCRP1	4	1	-0.7202299138211558	6.922397933390332	-3.8423818229619418
C1R	CP	4	1	-0.7275052552685688	2.255424168127873	-3.451179359143741
C1R	CDHR5	2	1	-0.769465373017792	0.34978485033252527	-1.8887155963681095
C1R	CLIC5	2	1	-0.8037658312314484	4.084842176811294	-5.6923738392741905
C1R	REG1A	5	1	-0.8041724046361076	5.555481917124889	-4.996496688814324
C1R	CLPS	3	1	-0.8097653319938167	0.2020976057750502	-3.5697736285751955
C1R	NR5A2	2	1	-0.8119426525897716	1.2787295626607353	-2.9026148678402786
C1R	DHRS9	3	1	-0.8252783146182305	1.8818586332928722	-5.909356132524727
C1R	PTGS2	2	1	-0.8474998148669151	0.49448892007763234	-2.1894885498114625
