target_gene	orig.ident	partner_gene	local_corr_z
C7	IU_PDA_T1	ABCA8	6.448080568306638
C7	IU_PDA_T1	CYSTM1	6.356935978316669
C7	IU_PDA_T1	CCL19	6.1789464352930965
C7	IU_PDA_T1	ABCC8	6.16938395702581
C7	IU_PDA_T1	C3	6.161835695956783
C7	IU_PDA_T1	CXCL17	5.873530325325763
C7	IU_PDA_T1	PLAAT4	5.756815683644534
C7	IU_PDA_T1	LGALS4	5.741110728641959
C7	IU_PDA_T1	EPCAM	5.738085210217429
C7	IU_PDA_T1	MMP7	5.729095980973341
C7	IU_PDA_T1	SLPI	5.675648358464022
C7	IU_PDA_T1	SPINK1	5.668248580385072
C7	IU_PDA_T1	CHGB	5.459553661469286
C7	IU_PDA_T1	PRELP	5.418692495137313
C7	IU_PDA_T1	ZG16B	5.339042264792532
C7	IU_PDA_T1	PPP1R1B	5.120164408915497
C7	IU_PDA_T1	TSPAN8	5.117087965550465
C7	IU_PDA_T1	WFDC2	5.053757362090777
C7	IU_PDA_T1	ERN2	5.0267674489453
C7	IU_PDA_T1	S100A14	4.99423526794556
C7	IU_PDA_T1	TMC5	4.982413853413249
C7	IU_PDA_T1	PRICKLE4	4.880992906111778
C7	IU_PDA_T1	SLC30A8	4.8000683782261975
C7	IU_PDA_T1	CPA3	4.781748308957716
C7	IU_PDA_T1	MUC13	4.6723945420419675
C7	IU_PDA_T1	BTG2	4.576025840998123
C7	IU_PDA_T1	MYRF	4.517687056902327
C7	IU_PDA_T1	IGFBP7	4.515874175291547
C7	IU_PDA_T1	KRT18	4.3866007590220555
C7	IU_PDA_T1	PABPC1	4.150329099024588
C7	IU_PDA_T1	KRT7	3.9793011792506316
C7	IU_PDA_T1	OCIAD2	3.9628843386985326
C7	IU_PDA_T1	KCND3	3.8963257491959236
C7	IU_PDA_T1	DUOX2	3.877458395202682
C7	IU_PDA_T1	ADAMTS1	3.8522032694737325
C7	IU_PDA_T1	G6PC2	3.7800818854726232
C7	IU_PDA_T1	PROM1	3.6815993832249743
C7	IU_PDA_T1	ITGB4	3.638654628945463
C7	IU_PDA_T1	ID1	3.5516660501412587
C7	IU_PDA_T1	ABCC3	3.542082966491448
C7	IU_PDA_T1	CTSE	3.505392623765175
C7	IU_PDA_T1	MUC1	3.41133040513137
C7	IU_PDA_T1	FXYD3	3.3297331711455267
C7	IU_PDA_T1	LYZ	3.2157212832470394
C7	IU_PDA_T1	SLCO2A1	3.2095442244720394
C7	IU_PDA_T1	IGHD	3.0417629260449086
C7	IU_PDA_T1	TSPAN1	2.925793718210808
C7	IU_PDA_T1	DMBT1	2.80062725793643
C7	IU_PDA_T1	PDZK1IP1	2.7959904975309278
C7	IU_PDA_T1	KCNJ16	2.708768700597655
C7	IU_PDA_T1	TMSB4X	2.476164622627054
C7	IU_PDA_T1	KCNK17	2.3781467315784632
C7	IU_PDA_T1	C19orf33	2.183842460851735
C7	IU_PDA_T1	CLU	2.083732226109996
C7	IU_PDA_T1	BCAM	2.0407972278404287
C7	IU_PDA_T1	B2M	2.0041704558895668
C7	IU_PDA_T1	MYC	1.9388404128071446
C7	IU_PDA_T1	IGLV3-1	1.9343134101304
C7	IU_PDA_T1	KCNN4	1.9333689805577317
C7	IU_PDA_T1	FTL	1.8615309864632488
C7	IU_PDA_T1	KCNQ4	1.830071161767152
C7	IU_PDA_T1	KCNC4	1.735863181171494
C7	IU_PDA_T1	C12orf75	1.7228127174920547
C7	IU_PDA_T1	KCNS3	1.6293187588717652
C7	IU_PDA_T1	KLK7	1.5878631448728755
C7	IU_PDA_T1	KCNK1	1.5808406227626604
C7	IU_PDA_T1	KCNK6	1.4452522730187365
C7	IU_PDA_T1	KCNT2	1.3272273734088382
C7	IU_PDA_T1	DCN	1.17965666208527
C7	IU_PDA_T1	HOPX	1.1280605881764203
C7	IU_PDA_T1	CRISPLD2	1.1248305534304723
C7	IU_PDA_T1	KCNJ8	1.011031973530492
C7	IU_PDA_T1	XBP1	0.9608862199399512
C7	IU_PDA_T1	TOB1	0.8452310512301752
C7	IU_PDA_T1	IGFBP4	0.8266574426647653
C7	IU_PDA_T1	KCNE4	0.7464582058399513
C7	IU_PDA_T1	MUSTN1	0.6585495715178212
C7	IU_PDA_T1	KCNA5	0.5965608829056995
C7	IU_PDA_T1	KCNN3	0.5226853460146063
C7	IU_PDA_T1	S1PR3	0.5185029551146889
C7	IU_PDA_T1	KCNK3	0.46886929298059254
C7	IU_PDA_T1	CD74	0.4545709534446203
C7	IU_PDA_T1	SPP1	0.33870457457741826
C7	IU_PDA_T1	NTRK3	0.3076815293675416
C7	IU_PDA_T1	KCNB1	0.20133373211039488
C7	IU_PDA_T1	KCNAB2	0.17692880460312643
C7	IU_PDA_T1	KCNK15	-0.025320357656597722
C7	IU_PDA_T1	CD37	-0.09155576725821915
C7	IU_PDA_T1	ACTC1	-0.1482692796585357
C7	IU_PDA_T1	IGFBP3	-0.1639516852242883
C7	IU_PDA_T1	CCL21	-0.34320124524755774
C7	IU_PDA_T1	IGHJ2	-0.35639099813344066
C7	IU_PDA_T1	STMN2	-0.39291701007063246
C7	IU_PDA_T1	KCNJ15	-0.5349946739470208
C7	IU_PDA_T1	KCNAB1	-0.5948851945197182
C7	IU_PDA_T1	KCNMB4	-0.8526588522324418
C7	IU_PDA_T1	MMP3	-1.0036935998172347
C7	IU_PDA_T1	CTSD	-1.0357965478509454
C7	IU_PDA_T1	CCN5	-1.662861721335225
C7	IU_PDA_T1	TNC	-1.6841355841882886
C7	IU_PDA_T1	MCAM	-1.7538316243707759
C7	IU_PDA_T1	NPR3	-1.759997852358277
C7	IU_PDA_T1	ELN	-1.895343657404985
C7	IU_PDA_T1	CXCL9	-1.9247028802730581
C7	IU_PDA_T1	LUM	-1.9282885887648809
C7	IU_PDA_T1	HLA-DRA	-2.008566493833638
C7	IU_PDA_T1	IGF1	-2.0121060517027667
C7	IU_PDA_T1	IGHG3	-2.0244780622025527
C7	IU_PDA_T1	ACP5	-2.048797326273349
C7	IU_PDA_T1	KCND2	-2.5075389798178427
C7	IU_PDA_T1	ACTA2	-2.6138369672909056
C7	IU_PDA_T1	CCL2	-2.7494994528921364
C7	IU_PDA_T1	KCNMB1	-2.754850517579915
C7	IU_PDA_T1	IFIT2	-2.821587754830692
C7	IU_PDA_T1	S100A8	-2.993109063450744
C7	IU_PDA_T1	MT2A	-3.0950756118327094
C7	IU_PDA_T1	PLN	-3.12445695496958
C7	IU_PDA_T1	IFIT3	-3.2017570125448205
C7	IU_PDA_T1	GEM	-3.372596392416686
C7	IU_PDA_T1	APOC1	-3.412051063047296
C7	IU_PDA_T1	CXCL10	-3.5251992103700713
C7	IU_PDA_T1	NFATC1	-3.5276367164151
C7	IU_PDA_T1	ID4	-3.551655252528734
C7	IU_PDA_T1	SMOC2	-3.602510173646841
C7	IU_PDA_T1	SPARC	-3.6134284461855293
C7	IU_PDA_T1	RNASE1	-3.645242400302999
C7	IU_PDA_T1	SEMA3C	-3.7372989149318374
C7	IU_PDA_T1	IGHG2	-3.781377227866524
C7	IU_PDA_T1	APOE	-3.798282646679875
C7	IU_PDA_T1	CCL8	-3.8621721703932974
C7	IU_PDA_T1	AEBP1	-3.9122165649636766
C7	IU_PDA_T1	SPEG	-4.0328548981988455
C7	IU_PDA_T1	SOCS3	-4.046082719400001
C7	IU_PDA_T1	OASL	-4.091354355285124
C7	IU_PDA_T1	CD68	-4.23991847016566
C7	IU_PDA_T1	C1QB	-4.419969132668664
C7	IU_PDA_T1	CXCL14	-4.434365857125847
C7	IU_PDA_T1	ADARB1	-4.502265116321332
C7	IU_PDA_T1	ADM	-4.643618141703989
C7	IU_PDA_T1	IFI6	-4.654519342422712
C7	IU_PDA_T1	EMP1	-4.755758418985308
C7	IU_PDA_T1	DES	-4.764098874662518
C7	IU_PDA_T1	ITGAX	-4.8582338383181956
C7	IU_PDA_T1	MX1	-4.902348610856815
C7	IU_PDA_T1	MSR1	-4.9039164126946275
C7	IU_PDA_T1	IFIT1	-4.970248183515774
C7	IU_PDA_T1	S100G	-4.989165239894334
C7	IU_PDA_T1	TPM2	-5.023920917908589
C7	IU_PDA_T1	RSAD2	-5.303836197306498
C7	IU_PDA_T1	WNK1	-5.4271870166201595
C7	IU_PDA_T1	TYROBP	-5.454110601773306
C7	IU_PDA_T1	CRIM1	-5.648248496236465
C7	IU_PDA_T1	LAPTM5	-5.699470426640516
C7	IU_PDA_T1	MATN3	-5.796186597736371
C7	IU_PDA_T1	HMOX1	-6.0644103965328355
C7	IU_PDA_T1	S100A9	-6.131598535901243
C7	IU_PDA_T1	DUSP2	-6.241728757507241
C7	IU_PDA_T1	FLNA	-6.259460511085279
C7	IU_PDA_T1	FGF7	-6.324748676727901
C7	IU_PDA_T1	GABARAPL1	-6.4746677497162874
C7	IU_PDA_T1	CLIC4	-6.479803384596657
C7	IU_PDA_T1	CLMP	-6.500801288966574
C7	IU_PDA_T1	TNFRSF12A	-6.56947633138154
C7	IU_PDA_T1	CCDC80	-6.583730054129244
C7	IU_PDA_T1	COL6A3	-6.671967163888684
C7	IU_PDA_T1	ZNF331	-6.749776414921055
C7	IU_PDA_T1	CERCAM	-6.794641827392677
C7	IU_PDA_T1	CALD1	-6.838233534015016
C7	IU_PDA_T1	PTGER3	-6.8629024820145785
C7	IU_PDA_T1	ISM1	-6.871142212838469
C7	IU_PDA_T1	S100A16	-6.8858353103697425
C7	IU_PDA_T1	VCAN	-6.904628698890647
C7	IU_PDA_T1	HSPA1B	-6.906812285628846
C7	IU_PDA_T1	IFI30	-6.9234970681220664
C7	IU_PDA_T1	HSPA1A	-6.944807659451708
C7	IU_PDA_T1	HTRA1	-7.017884002251304
C7	IU_PDA_T1	VEGFA	-7.018061096944612
C7	IU_PDA_T1	ATF3	-7.020221148232788
C7	IU_PDA_T1	JPH2	-7.021904073667641
C7	IU_PDA_T1	CITED2	-7.025577752371208
C7	IU_PDA_T1	SLC44A1	-7.0841877390770644
C7	IU_PDA_T1	PDLIM7	-7.1742042291309005
C7	IU_PDA_T1	PFKFB3	-7.18202444832313
C7	IU_PDA_T1	DPT	-7.26326887887395
