target,imp
Fibroblasts,1.9625863981292284
Monocytes,1.8341215340042973
B_cells,2.388305559964564
TAM,2.0128113881264578
Hepatocytes,2.5876826474623926
Endothelial_cells,2.1694960526729568
PVL,2.216594495722036
Normal_Epithelial_cells,2.326292113481992
T_NK_cells,2.1571540112645766
Tumor_Epithelial_cells,2.348402455958369
