target,imp
Fibroblasts,20.54649367629841
Monocytes,2.1724445157519177
B_cells,12.564861449734817
TAM,18.09419945089264
Hepatocytes,0.05063327406400539
Endothelial_cells,0.2728080622356695
PVL,0.5058480798314124
Normal_Epithelial_cells,0.18976064027463535
T_NK_cells,0.03897854494277032
Tumor_Epithelial_cells,21.919627551624373
