"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_APOPTOSIS",0.24390243902439,0.601684717208183,0.137250779610133,-0.284567073641428,-1.10127338729701,145,"PLAT;EMP1;CCNA1;MGMT;TGFBR3;DPYD;IGFBP6;CCND1;LEF1;CAV1;LGALS3;TIMP3;ERBB3;ISG20;NEFH;TXNIP;GSN;IFITM3;TIMP1;CD44;CASP3"
"HALLMARK_COMPLEMENT",0.313624678663239,0.712783360598271,0.122679189568808,-0.275434642916361,-1.06720881925545,157,"ACTN2;ZFPM2;PLAT;LTF;CCL5;CTSO;CXCL1;LGALS3;IRF7;DOCK4;GNGT2;SERPING1;CFB;PCLO;APOBEC3G;APOBEC3F;PLAUR;CDA;WAS;FCER1G;TIMP1;GNG2;CASP3;CALM3;DUSP5;DPP4;GMFB;FN1;S100A13;MMP14"
"HALLMARK_ANDROGEN_RESPONSE",0.33729216152019,0.733243829391717,0.112378519110475,-0.295263896558763,-1.06385813197047,89,"KRT19;IQGAP2;HSD17B14;CCND1;INSIG1;FKBP5;INPP4B;BMPR1B;NKX3-1;FADS1;PTPN21;TPD52"
"HALLMARK_XENOBIOTIC_METABOLISM",0.374587458745875,0.754310344827586,0.0843144320642653,0.280982037258372,1.04246490292307,141,"RBP4;FBLN1;KYNU;ABCC2;ALDH2;GNMT;TGFB2;UPP1;GABARAPL1;VNN1;GSTM4;CYFIP2;JUP;LCAT;CYB5A;ABCC3;NQO1;POR;SLC46A3;EPHX1;FAH;SLC6A6"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.423444976076555,0.754310344827586,0.0985499803531691,-0.282307942187591,-1.02576533686419,92,"CXCR4;SFN;VAV3;EGFR;TIAM1;PRKAA2"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.4375,0.754310344827586,0.0817515582532145,0.345213945631779,1.02120430327452,36,"JAG1;HDAC11;HEY1;AXIN2;TCF7;PTCH1;NOTCH1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.426636568848758,0.754310344827586,0.0946646223153342,-0.292217670018417,-1.01447756887169,70,"LGALS3;ANTXR2;TM7SF2;FADS2;CD9;PLAUR;ALCAM;MAL2;ECH1;FABP5;FASN;GLDC;ETHE1;LSS;ALDOC;SCD;LPL;ATF5;STX5"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.432971014492754,0.754310344827586,0.0815265143256594,0.311353736858372,1.01043095433218,63,"IL6;CNTFR;IL1B;CSF1;PIM1;CD14;LEPR;SOCS1;IFNGR1;TNFRSF21;INHBE;ITGB3;MAP3K8;CSF2RB;IL15RA"
"HALLMARK_SPERMATOGENESIS",0.4364896073903,0.754310344827586,0.0946646223153342,-0.285445967024125,-1.00384793893453,78,"GAD1;CCNA1;TNNI3;GFI1;DMC1;GSG1;NEFH;CNIH2"
"HALLMARK_HYPOXIA",0.467105263157895,0.778508771929825,0.0725351864394589,0.261262991920583,0.996357209037174,178,"SLC2A5;F3;PDGFB;IL6;ACKR3;DPYSL4;RRAGD;CP;PLAC8;STC2;PIM1;GCK;DTNA;CDKN1C;TMEM45A;EFNA1;ATF3;ANKZF1;SELENBP1;DDIT4;PKP1;PNRC1;TPST2;VLDLR;DCN;INHA;GPC1;MXI1;ZNF292;SLC6A6;ERRFI1;SDC2;PDK1;HK2;EFNA3;DDIT3;SDC3"
"HALLMARK_BILE_ACID_METABOLISM",0.508045977011494,0.79382183908046,0.0857844408075645,-0.274764956288328,-0.969519771846896,79,"SULT1B1;ABCA3;ALDH1A1;SLC27A5;SOAT2;FADS2;ACSL1;FADS1;HSD3B7;ABCA6"
"HALLMARK_ANGIOGENESIS",0.495378927911275,0.79382183908046,0.0755015292281669,0.338924582600221,0.965618804320828,29,"OLR1;JAG1;SLCO2A1;TNFRSF21;ITGAV"
