"gene_symbol","category","mean_CTRL","mean_shBKCa","median_CTRL","median_shBKCa","delta_sh_minus_ctrl","wilcox_p","rank_biserial","log2FoldChange","pvalue","padj","rho_all","rho_pvalue","rho_n","rho_CTRL","rho_CTRL_pvalue","rho_shBKCa","rho_shBKCa_pvalue","wilcox_padj","rho_padj"
"IFI44L","ifCAF",8.32950338902136,6.38312306808872,8.27062208189062,6.3283691988231,-1.94638032093264,0.0303828219765775,-1,-1.95929454715735,6.23807342544528e-33,4.81460960155273e-31,0.571428571428572,0.151140873015873,8,-0.8,0.333333333333333,-0.8,0.333333333333333,0.0522071025513022,0.219514125094482
"KDM6B","iCAF",10.1442936722366,10.5130841067591,10.1228398579924,10.5244776751359,0.368790434522481,0.0303828219765775,1,0.367083845931045,1.07241208639891e-08,1.17623614540049e-07,-0.547619047619048,0.170982142857143,8,0.8,0.333333333333333,1,0.0833333333333333,0.0522071025513022,0.245409663865546
"C1QTNF3","myCAF",3.93804735870528,4.68957506702592,4.00188483522129,4.71296726740351,0.751527708320647,0.312321421676216,0.5,0.651704695393241,0.126652354694083,0.235889022587087,-0.523809523809524,0.196626984126984,8,-0.8,0.333333333333333,0,1,0.409711972521488,0.278935954226652
"ABI3BP","csCAF",12.1958223440137,12.518188904985,12.198780951276,12.5537179847768,0.322366560971341,0.0606019697120061,0.875,0.319922642267822,1.63393490160624e-05,0.000100817499476779,-0.476190476190476,0.243055555555556,8,0.8,0.333333333333333,0.2,0.916666666666667,0.0960187052579837,0.340836526181354
"COL14A1","csCAF",3.810927551401,3.7997968009009,3.81086976813433,3.81855812247225,-0.0111307505000973,0.885233914473202,-0.125,-0.00541661628957445,0.990212377442057,0.993672875507208,0.452380952380952,0.267460317460317,8,1,0.0833333333333333,0.4,0.75,0.955739270493191,0.358573172858887
"ARC","iCAF",4.18438888781179,3.22222519533269,4.42866823057302,3.21117713330046,-0.962163692479104,0.193930852282411,-0.625,-1.07491396377106,0.0416292846236805,0.0970338415089329,0.452380952380952,0.267460317460317,8,0.4,0.75,-0.4,0.75,0.275111209051792,0.358573172858887
"CXCL2","iCAF",4.26824162893983,4.21763290722726,4.3540260266411,4.05786416387143,-0.0506087217125675,0.885233914473202,-0.125,-0.00104227792790151,0.997934758072708,0.998603988937627,0.452380952380952,0.267460317460317,8,0.8,0.333333333333333,1,0.0833333333333333,0.955739270493191,0.358573172858887
"MMP11","myCAF",5.38233773327354,5.12534374745495,5.43933129440046,5.03492542808944,-0.2569939858186,0.47048642205879,-0.375,-0.202433559180413,0.467591309030424,0.613383881281962,0.452380952380952,0.267460317460317,8,0,1,0.4,0.75,0.585707586644616,0.358573172858887
"SLC16A3","myCAF",13.9979596952815,14.0740562155116,14.0033983686525,14.0489320779273,0.0760965202301289,0.312321421676216,0.5,0.081128020479251,0.170354171110246,0.294806396820341,-0.404761904761905,0.326835317460317,8,-0.4,0.75,-0.2,0.916666666666667,0.409711972521488,0.433412051414769
"HLA-DMA","apCAF",6.77900919632748,6.7445573105544,6.72767241150194,6.70458506342774,-0.0344518857730725,1,0,-0.0323202413034669,0.855583601374961,0.910579882651672,0.357142857142857,0.389384920634921,8,1,0.0833333333333333,0.4,0.75,1,0.505371918270854
"STAT1","ifCAF",12.4786373821344,12.425621522159,12.4815233988311,12.4193052150463,-0.0530158599753605,0.47048642205879,-0.375,-0.0530759899360637,0.300545795180214,0.447680975667325,0.357142857142857,0.389384920634921,8,0.2,0.916666666666667,0.2,0.916666666666667,0.585707586644616,0.505371918270854
"HLA-DPB1","apCAF",4.6638349677068,5.09873263924829,4.97300087017114,4.94802107608579,0.434897671541491,0.885233914473202,0.125,0.349118263552323,0.330683433612321,0.478791725300526,-0.333333333333333,0.427876984126984,8,-0.8,0.333333333333333,-0.4,0.75,0.955739270493191,0.532663184321348
"NDRG2","csCAF",7.76463815895222,7.88013364943582,7.74116031146261,7.89067615674508,0.115495490483597,0.193930852282411,0.625,0.127110137317343,0.282865131718513,0.42850956417527,-0.333333333333333,0.427876984126984,8,-0.4,0.75,1,0.0833333333333333,0.275111209051792,0.532663184321348
"TFPI2","iCAF",9.33453146885861,9.22222547402926,9.31178935967391,9.20780886108879,-0.112305994829351,0.885233914473202,-0.125,-0.122159048697575,0.169620966320977,0.293776710562575,-0.333333333333333,0.427876984126984,8,-1,0.0833333333333333,-0.8,0.333333333333333,0.955739270493191,0.532663184321348
"COL10A1","myCAF",3.60647216117153,3.469385728686,3.75063467792345,3.2714101848377,-0.137086432485539,0.47048642205879,-0.375,0.0152670424764003,0.97635906609429,0.986607530332074,0.333333333333333,0.427876984126984,8,0,1,0.4,0.75,0.585707586644616,0.532663184321348
"HMOX1","iCAF",9.74272103547,9.73999049612433,9.73354884662709,9.74279161167053,-0.00273053934567535,1,0,-0.014745993998644,0.866474250930916,0.917184200589323,-0.30952380952381,0.461805555555556,8,-0.6,0.416666666666667,-0.4,0.75,1,0.563402777777778
"TMEM158","myCAF",10.5204534283857,10.4836155304293,10.4948384526058,10.5034130206674,-0.0368378979564419,0.885233914473202,-0.125,-0.0379956591932069,0.57147033567851,0.703040043329399,0.30952380952381,0.461805555555556,8,0,1,0.8,0.333333333333333,0.955739270493191,0.563402777777778
"C3","csCAF",6.67489927964716,6.5811575489203,6.71951619600647,6.58917681612391,-0.0937417307268591,0.885233914473202,-0.125,-0.0587713399948106,0.758628577527637,0.845047344389484,0.285714285714286,0.500793650793651,8,-0.4,0.75,1,0.0833333333333333,0.955739270493191,0.598988484282602
"BCAT1","myCAF",13.9086435051342,13.8126704481865,13.9025508342439,13.8084091955481,-0.0959730569476847,0.312321421676216,-0.5,-0.0933244686766584,0.0877123823567454,0.17719909346004,0.285714285714286,0.500793650793651,8,-0.6,0.416666666666667,-0.2,0.916666666666667,0.409711972521488,0.598988484282602
"TAGLN","myCAF",16.1153230678941,16.0553448999556,16.1210587817025,16.0343945000231,-0.059978167938521,0.47048642205879,-0.375,-0.0583908180015861,0.248021812480949,0.389217758912058,0.214285714285714,0.619097222222222,8,0.2,0.916666666666667,-0.2,0.916666666666667,0.585707586644616,0.733299622437972
"CIITA","apCAF",4.93314685472133,4.83893990768983,5.03821756723701,5.01169694873134,-0.0942069470314921,0.885233914473202,-0.125,-0.0848107525291283,0.798132874475301,0.871935654161234,0.166666666666667,0.703323412698413,8,0.6,0.416666666666667,-0.6,0.416666666666667,0.955739270493191,0.817194822373394
"FLNC","iCAF",14.3950220696083,14.3937560560672,14.4326927104762,14.4107202948464,-0.00126601354118172,1,0,-0.00197949014195763,0.970857519644981,0.982934227454655,-0.166666666666667,0.703323412698413,8,-0.4,0.75,-0.2,0.916666666666667,1,0.817194822373394
"FTH1","apCAF",15.0339440825439,14.8463433755553,15.0184011241775,14.8352104456021,-0.187600706988617,0.193930852282411,-0.625,-0.190930551376705,0.00509629254487267,0.0164659354580458,0.142857142857143,0.75203373015873,8,-0.8,0.333333333333333,-0.8,0.333333333333333,0.275111209051792,0.841725826416193
"HLA-DPA1","apCAF",4.31273402992949,4.14469407800887,4.30078092329041,4.06054562383488,-0.168039951920617,1,0,-0.204607096419763,0.642495279882971,0.760780351910096,-0.142857142857143,0.75203373015873,8,-0.4,0.75,-0.4,0.75,1,0.841725826416193
"PLPP4","myCAF",9.7530684170493,9.66189470005947,9.78873996387443,9.63867605243689,-0.0911737169898235,0.312321421676216,-0.5,-0.0945714408068018,0.199124968617591,0.330841032562878,0.142857142857143,0.75203373015873,8,-0.4,0.75,-0.4,0.75,0.409711972521488,0.841725826416193
"LRRC15","myCAF",5.52606515771705,5.41128314817368,5.39852318401246,5.36102972534656,-0.114782009543367,0.665005542102029,-0.25,-0.128920294826144,0.631206244942579,0.752266315507139,0.142857142857143,0.75203373015873,8,-1,0.0833333333333333,0.8,0.333333333333333,0.787676467344151,0.841725826416193
"EFNB2","iCAF",9.34725392903588,9.35494599170514,9.33508204216819,9.34932064996282,0.00769206266925515,0.885233914473202,-0.125,0.00875513713404208,0.917816276639114,0.949588071341294,-0.119047619047619,0.793005952380952,8,-1,0.0833333333333333,-0.4,0.75,0.955739270493191,0.879515692640693
"CFD","csCAF",4.42889904968682,4.02955872430698,4.43838757419838,4.00623184120208,-0.39934032537984,0.312321421676216,-0.5,-0.44652931833066,0.253485050723972,0.395547130131891,0.0952380952380952,0.840128968253968,8,-0.4,0.75,-0.8,0.333333333333333,0.409711972521488,0.899085387078808
"THBS4","csCAF",3.99417563989885,4.07468861777311,3.90403835005455,3.96543260382001,0.0805129778742639,1,0,-0.0743104662049643,0.880038213064803,0.924491888714483,0.0952380952380952,0.840128968253968,8,-0.2,0.916666666666667,0.8,0.333333333333333,1,0.899085387078808
"CXCL3","iCAF",3.67122127394697,3.50217700327256,3.60109631526649,3.49353238363248,-0.169044270674415,1,0,-0.430041876405762,0.412170928363484,0.561071358010988,-0.0952380952380952,0.840128968253968,8,0.2,0.916666666666667,-1,0.0833333333333333,1,0.899085387078808
"NR4A3","iCAF",4.26186640800528,4.18829268971191,4.31828733655138,4.21074069695404,-0.0735737182933649,0.665005542102029,-0.25,-0.175796454315722,0.671214731563514,0.781556183078182,0.0952380952380952,0.840128968253968,8,0,1,-0.8,0.333333333333333,0.787676467344151,0.899085387078808
"DYRK3","iCAF",9.11015060237649,9.00672363524803,9.14531306920176,8.99872558207993,-0.10342696712846,0.312321421676216,-0.5,-0.107295778122642,0.282049143356481,0.427490431770878,0.0714285714285714,0.881994047619048,8,-1,0.0833333333333333,-0.4,0.75,0.409711972521488,0.935680641821946
"HLA-DMB","apCAF",3.9076836877897,3.72522979257702,3.89157857066928,3.75782244251359,-0.18245389521268,0.885233914473202,-0.125,-0.150005699647266,0.738775483426312,0.83015461601704,0.0476190476190476,0.934871031746032,8,-0.8,0.333333333333333,0.4,0.75,0.955739270493191,0.950452215608465
"SDC4","apCAF",13.1500819412847,13.1481570282009,13.1500887031757,13.1529163857039,-0.00192491308374443,1,0,-0.00184032515282812,0.962886139934387,0.978537506271228,0.0476190476190476,0.934871031746032,8,0.8,0.333333333333333,-0.4,0.75,1,0.950452215608465
"NTRK2","csCAF",3.07310776156329,3.54166832201378,3.15234072187957,3.38705534704751,0.468560560450492,0.885233914473202,0.125,0.781082305179786,0.176644924214234,0.302795712519631,0.0476190476190476,0.934871031746032,8,-0.8,0.333333333333333,0.8,0.333333333333333,0.955739270493191,0.950452215608465
"PTGDS","csCAF",3.69414989244125,3.54760276850002,3.6856929586475,3.79292986707448,-0.146547123941231,0.665005542102029,-0.25,-0.113616442750129,0.815373377940719,0.883407497150513,0.0476190476190476,0.934871031746032,8,-0.4,0.75,-0.6,0.416666666666667,0.787676467344151,0.950452215608465
"THAP2","iCAF",7.92245748519086,7.89084828967936,7.99323456770104,7.9190429004518,-0.0316091955115034,0.665005542102029,-0.25,-0.0443791633377886,0.751645476536151,0.840180367969943,0.0476190476190476,0.934871031746032,8,0,1,-0.6,0.416666666666667,0.787676467344151,0.950452215608465
"APOE","csCAF",10.2283414958069,10.2136116350229,10.2610905846401,10.192941888801,-0.0147298607839925,1,0,-0.0107728500365141,0.898614795131842,0.937167438389941,0.0238095238095238,0.976785714285714,8,-0.2,0.916666666666667,0.4,0.75,1,0.976785714285714
"SOD3","csCAF",7.26301516446351,7.24429042138907,7.32980828004073,7.24442245445476,-0.0187247430744417,1,0,-0.0189891478070674,0.898573905266554,0.937167438389941,0.0238095238095238,0.976785714285714,8,0.6,0.416666666666667,-0.4,0.75,1,0.976785714285714
