orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T11	CC1_CC5	CC1,CC5	POSTN	1956	821	1473	717	75.3067484662577	87.3325213154689	-12.0257728492113	3.65490797546012	4.65042630937881	4.85336048879837	5.32496513249651	-0.279607072160064	0.404262533346286	8.82369719357803e-16	4.41184859678901e-15
IU_PDA_T11	CC1_CC5	CC1,CC5	TAGLN	1956	821	1678	762	85.7873210633947	92.8136419001218	-7.02632083672712	5.83486707566462	6.39464068209501	6.8015494636472	6.88976377952756	-0.113566765468273	0.440596596499356	6.93343432050929e-07	1.73335858012732e-06
IU_PDA_T11	CC1_CC5	CC1,CC5	ACTA2	1956	821	1838	793	93.9672801635992	96.5895249695493	-2.62224480595015	10.3287321063395	10.7235079171742	10.9918389553863	11.1021437578815	-0.0494179126306814	0.456929426680516	0.000329496838628235	0.000549161397713724
IU_PDA_T11	CC1_CC5	CC1,CC5	CCN2	1956	821	1764	736	90.1840490797546	89.646772228989	0.537276850765565	5.50562372188139	4.9768574908648	6.10487528344671	5.55163043478261	0.122300236607764	0.520768104137555	0.0825012373413157	0.103126546676645
IU_PDA_T11	CC1_CC5	CC1,CC5	COL12A1	1956	821	1025	460	52.4028629856851	56.0292326431181	-3.62636965743307	0.979550102249489	1.02192448233861	1.86926829268293	1.82391304347826	-0.0305565321341215	0.484067574333261	0.155327849325076	0.155327849325076
IU_PDA_T12	CC1_CC5	CC1,CC5	CCN2	2790	852	2786	845	99.8566308243728	99.1784037558685	0.678227068504214	22.5405017921147	14.924882629108	22.572864321608	15.0485207100592	0.5638623339119	0.69174365187541	1.30062439655445e-64	6.50312198277224e-64
IU_PDA_T12	CC1_CC5	CC1,CC5	POSTN	2790	852	2738	805	98.1362007168459	94.4835680751174	3.6526326417285	12.4455197132616	7.40962441314554	12.68188458729	7.84223602484472	0.677012247128677	0.686348377000353	3.28807326401624e-61	8.22018316004061e-61
IU_PDA_T12	CC1_CC5	CC1,CC5	ACTA2	2790	852	2772	845	99.3548387096774	99.1784037558685	0.176434953808879	18.3164874551971	13.4131455399061	18.4354256854257	13.5242603550296	0.422447550619172	0.63750525855251	4.2970428985564e-34	7.16173816426067e-34
IU_PDA_T12	CC1_CC5	CC1,CC5	COL12A1	2790	852	2225	584	79.7491039426523	68.5446009389671	11.2045030036852	3.08745519713262	1.83333333333333	3.8714606741573	2.67465753424658	0.52870257669222	0.620116697797298	4.20134739845271e-27	5.25168424806588e-27
IU_PDA_T12	CC1_CC5	CC1,CC5	TAGLN	2790	852	2748	829	98.494623655914	97.3004694835681	1.1941541723459	10.6878136200717	8.60446009389671	10.8511644832606	8.84318455971049	0.283228655999223	0.596869688861965	9.19973191117214e-18	9.19973191117214e-18
