target_gene	n_sections_used	n_pathways_fdr_lt_0_05	n_positive_pathways_fdr_lt_0_05	n_negative_pathways_fdr_lt_0_05	top_positive_pathway	top_positive_nes	top_positive_fdr	top_negative_pathway	top_negative_nes	top_negative_fdr	top_positive_gene	top_positive_gene_mean_delta	top_negative_gene	top_negative_gene_mean_delta
SIGMAR1	10	22	0	22	HALLMARK_KRAS_SIGNALING_DN	0.578675827618561	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.70482648412439	1.96431612831677e-10	SIGMAR1	0.979761355372784	VEGFA	-0.102595668450361
