target,imp
Fibroblasts,6.680597368117824
Monocytes,6.435794692493017
B_cells,6.622174437571135
TAM,6.748012852364268
Hepatocytes,6.647309963326303
Endothelial_cells,6.891551368582019
PVL,5.9390730154104086
Normal_Epithelial_cells,6.141647602991468
T_NK_cells,6.181138861349309
Tumor_Epithelial_cells,7.196461280592139
