target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNK17	KRT7	3	1	2	-0.261386528887971	-0.287234875776607	0.422678074170635	0.829093543339545
KCNK17	ITGB4	3	0	3	-0.254804649603123	-0.285150486047633	0.18144920772142	0.675556862081094
KCNK17	S100A4	3	0	3	-0.232880363826721	-0.25879088395548	0.18144920772142	0.675556862081094
KCNK17	SPP1	3	1	2	-0.229160270457151	-0.200948260405803	0.422678074170635	0.829093543339545
KCNK17	KRT8	3	0	3	-0.228320068930808	-0.140784204402331	0.18144920772142	0.675556862081094
KCNK17	PMEPA1	3	0	3	-0.217825866996635	-0.175411800187399	0.18144920772142	0.675556862081094
KCNK17	SLPI	3	0	3	-0.21673481488698	-0.264699106157807	0.18144920772142	0.675556862081094
KCNK17	SPINT2	3	0	3	-0.216654497717173	-0.134094117148394	0.18144920772142	0.675556862081094
KCNK17	MMP11	3	1	2	-0.214734750542403	-0.0717682366027873	0.422678074170635	0.829093543339545
KCNK17	S100A6	3	0	3	-0.213808869859653	-0.117607939769785	0.18144920772142	0.675556862081094
KCNK17	PFKFB3	3	0	3	-0.210748475171855	-0.24362987183795	0.18144920772142	0.675556862081094
KCNK17	FN1	3	1	2	-0.209752223921852	-0.118104966479674	0.422678074170635	0.829093543339545
KCNK17	ID1	3	0	3	-0.206873032169817	-0.203181201682838	0.18144920772142	0.675556862081094
KCNK17	S100A10	3	1	2	-0.203627332601313	-0.200450605852335	0.422678074170635	0.829093543339545
KCNK17	APOE	3	0	3	-0.203533219832237	-0.227561061200429	0.18144920772142	0.675556862081094
KCNK17	PSCA	3	0	3	-0.203059541558367	-0.141316258501504	0.18144920772142	0.675556862081094
KCNK17	S100A11	3	0	3	-0.194532062981765	-0.118212232803255	0.18144920772142	0.675556862081094
KCNK17	KRT18	3	0	3	-0.193570437470706	-0.184226148340705	0.18144920772142	0.675556862081094
KCNK17	ELF3	3	0	3	-0.186769759136467	-0.13946800486637	0.18144920772142	0.675556862081094
KCNK17	RNASET2	3	0	3	-0.186718134810924	-0.103498606184647	0.18144920772142	0.675556862081094
KCNK17	NET1	3	0	3	-0.186358160080829	-0.204835845807896	0.18144920772142	0.675556862081094
KCNK17	SOD1	3	0	3	-0.184453029206038	-0.182865157063346	0.18144920772142	0.675556862081094
KCNK17	ACTA2	3	2	1	-0.183990703787674	0.0097552816643538	1	1
KCNK17	LCN2	3	1	2	-0.182279877543479	-0.0310463428202632	0.789268026134281	1
KCNK17	PTTG1IP	3	0	3	-0.179337393264332	-0.193497737023339	0.18144920772142	0.675556862081094
KCNK17	MUC1	3	1	2	-0.174915809539628	-0.0409085633824527	0.789268026134281	1
KCNK17	EFNA1	3	0	3	-0.168740518118732	-0.152899511075745	0.18144920772142	0.675556862081094
KCNK17	MAL2	3	0	3	-0.155939150610084	-0.137424879040841	0.18144920772142	0.675556862081094
