target_gene	pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KCNAB1	HALLMARK_ADIPOGENESIS	0.0895511476719901	0.347868691817736	0.287805130535564	0.327157001305392	1.25853204447715	185	MYLK;SORBS1;SPARCL1;UQCRC1;MGST3;CAVIN1;STOM;UQCR11;COL15A1;LAMA4;ECHS1;PDCD4;VEGFB;POR;BCL6;NDUFS3;GADD45A;ITGA7;GPHN;MDH2;RNF11;PEMT;GRPEL1;TKT;PFKL;SSPN;G3BP2;SUCLG1;ITIH5;ALDH2;PPARG;CD302;DLD;ACAA2;TOB1;UCP2;CYC1;ARAF;SLC25A1;PGM1;LPL;CS;LIFR
KCNAB1	HALLMARK_COAGULATION	0.0904458598726115	0.347868691817736	0.165656695205483	-0.38753761213768	-1.24906504236577	130	MMP2;TIMP3;LGMN;C1QA;C3;FN1;ADAM9;APOC1;MMP9;KLK8;CTSE;SPARC;CTSB;KLF7;ANG;MMP15;S100A13;MMP11;CASP9;PREP;USP11;ANXA1;CFB;CAPN5;LRP1;CPQ;MMP7;SERPINA1;CTSK;ACOX2;DUSP6;HNF4A;PLEK;PDGFB;RABIF;F3
KCNAB1	HALLMARK_KRAS_SIGNALING_UP	0.0788834951456311	0.347868691817736	0.173747838999571	-0.365715341760707	-1.22669410401601	196	IGFBP3;JUP;TSPAN1;TRIB2;RGS16;SPP1;INHBA;MAP7;ZNF639;MMP9;GALNT3;SOX9;TSPAN13;USH1C;TMEM176B;DOCK2;IKZF1;CCL20;HKDC1;PSMB8;MAFB;NIN;PLEK2;PRRX1;ERO1A;DCBLD2;ANXA10;MAP3K1;LIF;PPP1R15A;MMP11;PIGR;GPNMB;LY96;SLPI;MMD;VWA5A;CFB;CLEC4A
KCNAB1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.100613496932515	0.359333917616126	0.153158808683073	-0.359705206168082	-1.20014562874116	189	IGFBP3;COL1A2;MMP2;TIMP3;COL1A1;COL3A1;WIPF1;SNTB1;PMEPA1;SPP1;VCAN;INHBA;FN1;LUM;ECM1;CDH11;LAMC2;LAMA3;JUN;FSTL1;SDC4;COL5A1;COL16A1;SPARC;LOXL1;AREG;COL12A1;THBS2;CXCL12;CALU;CTHRC1;LRRC15;WNT5A;FSTL3;PRRX1;CCN1;MATN3;CAPG;PDLIM4;GAS1;GEM;IL32;CD44;ADAM12;SDC1;GJA1;ECM2;PPIB;THY1;PLOD2;LOX;GPX7;MCM7
KCNAB1	HALLMARK_ANDROGEN_RESPONSE	0.125	0.411250642579129	0.261663521711573	0.336494025856234	1.18099808370385	94	ADAMTS1;ITGAV;SLC38A2;ACTN1;TSC22D1;PLPP1;ELOVL5;SRF;GUCY1A1;XRCC6;NCOA4;LMAN1;SELENOP;CCND1;AKT1;FKBP5;ANKH;SMS;GSR;AKAP12;SCD
KCNAB1	HALLMARK_MTORC1_SIGNALING	0.139825218476904	0.411250642579129	0.128788713061714	-0.354661849307176	-1.1686278400191	171	XBP1;LGMN;P4HA1;YKT6;G6PD;CORO1A;PSME3;PSMB5;EGLN3;SLC2A3;GCLC;DDIT4;M6PR;ERO1A;PSMG1;SLC1A5;GSK3B;ACSL3;IFRD1;PPP1R15A;BCAT1;NMT1;UCHL5;IMMT;PSMA4;SKAP2;ATP6V1D;AK4;PLOD2;ABCF2;UFM1;SQLE;TFRC;TUBA4A;NIBAN1;NFYC;HSPA5;ACACA;RPA1;PSMA3;SLC2A1
KCNAB1	HALLMARK_APICAL_JUNCTION	0.135200974421437	0.411250642579129	0.129442887745046	-0.348724006477998	-1.16637994237758	191	MMP2;JUP;CD99;PLCG1;VCAN;MAPK14;ADAM9;CLDN7;EPB41L2;CDH11;CLDN4;LAMC2;MYL12B;SYMPK;LAMA3;MMP9;CDH1;ITGA9;COL16A1;CD276;HRAS;IKBKG;NRXN2;WASL;CLDN11;FSCN1;PTK2;NLGN2;BAIAP2;JAM3;NF1;MVD;GTF2F1;ADAM23;MDK;SKAP2;LAMB3;SYK;THY1;COL17A1;THBS3;EXOC4;TIAL1;CNN2;RHOF;PFN1;VCAM1;ICAM1;NECTIN3;MYH9;MAPK13;CLDN18;CALB2;DLG1;NEGR1;SIRPA
KCNAB1	HALLMARK_MITOTIC_SPINDLE	0.148351648351648	0.412087912087912	0.276500599254472	0.291716243275326	1.12822615790593	192	FLNA;DST;CLIP1;NUMA1;PKD2;VCL;SORBS2;HOOK3;SYNPO;PCNT;ABL1;WASF2;BCR;MARCKS;CDC42BPA;NET1;TOP2A;KIF5B;TUBGCP6;TIAM1;TLK1;RHOT2;CD2AP;ARHGDIA;CSNK1D;KLC1;INCENP;PCM1;PPP4R2;HDAC6;BCAR1;TAOK2;MYO9B;RASA1;ARHGEF12;DYNC1H1;CEP131;PCGF5;ARHGAP5;RALBP1;KIF11;FGD4;RFC1;ALS2;KNTC1;RASA2;LRPPRC;KIFAP3;CEP192;ANLN;ALMS1
KCNAB1	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.164723032069971	0.433481663342029	0.128142916898415	-0.443577888977539	-1.23897267401636	44	NQO1;PRDX4;FTL;G6PD;SELENOS;GCLC;CAT;PTPA;SOD2;PFKP;MGST1;SCAF4;GCLM;SOD1;EGLN2;CDKN2D;OXSR1;TXN;GPX4
KCNAB1	HALLMARK_MYC_TARGETS_V1	0.201765447667087	0.489514540609431	0.104732821580651	-0.344330191067692	-1.12721530824432	160	EIF3B;EIF4A1;PSMD1;PSMB3;SRSF2;DDX21;PCNA;HNRNPC;RUVBL2;PRDX4;EIF4E;ABCE1;SRSF7;ERH;EIF2S1;ACP1;GSPT1;KPNA2;LSM2;MYC;YWHAE;PRDX3;KPNB1;HDGF;CCT5;IFRD1;PRPF31;PA2G4;MCM5;PSMA4;BUB3;SRM;HDAC2;EIF3J;NCBP1;DHX15;XPOT;MCM7;GOT2;SNRPD1;NCBP2;NOP56;VBP1;TFDP1;CUL1;PABPC1;VDAC3;TCP1;COX5A;APEX1;GNL3
