target,imp
Fibroblasts,6.818155936206299
Monocytes,0.2223586292326789
B_cells,2.91379173332658
TAM,3.2306384091641127
Hepatocytes,0.0011225130295924924
Endothelial_cells,0.002334489763573611
PVL,0.0015705985253765139
Normal_Epithelial_cells,0.8553747090095827
T_NK_cells,9.169878418548677e-4
Tumor_Epithelial_cells,6.2162817373220784
