target,imp
Fibroblasts,25.265621898057496
Monocytes,3.9009511339079834
B_cells,16.052110296770486
TAM,20.73869106180642
Hepatocytes,0.24613315131609784
Endothelial_cells,0.3796714836585357
PVL,0.8611601356037812
Normal_Epithelial_cells,0.030495890104968875
T_NK_cells,0.715043926563374
Tumor_Epithelial_cells,23.64333707865619
