target,imp
Fibroblasts,4.87088114638372
Monocytes,0.18501516638295762
B_cells,1.8538891117771235
TAM,2.9561666456016154
Hepatocytes,2.62804073629209e-4
Endothelial_cells,7.521123806295633e-4
PVL,0.47373000115451164
Normal_Epithelial_cells,0.0031637406367135555
T_NK_cells,6.263825221344719e-4
Tumor_Epithelial_cells,4.866118799606822
