target,imp
Fibroblasts,3.1117936480174855
Monocytes,2.975232179038553
B_cells,3.286751489034324
TAM,3.311447127254544
Hepatocytes,2.801794632495178
Endothelial_cells,3.085635967945155
PVL,3.4827400746065513
Normal_Epithelial_cells,3.2958312401660304
T_NK_cells,2.9528248501121697
Tumor_Epithelial_cells,3.524160945202133
