target_gene	orig.ident	view	Predictor	Importance	Predictor_original
KCND2	IU_PDA_T11	juxta_ct	Endothelial_cells	1.20510264374571	Endothelial cells
KCND2	IU_PDA_T11	juxta_ct	PVL	0.40379648909175	PVL
KCND2	IU_PDA_T11	juxta_ct	Tumor_Epithelial_cells	6.67390001280922	Tumor Epithelial cells
KCND2	IU_PDA_T11	para_ct	Fibroblasts	5.08066317071432	Fibroblasts
KCND2	IU_PDA_T11	para_ct	Monocytes	4.5004686380146	Monocytes
KCND2	IU_PDA_T11	para_ct	B_cells	5.5088107232515	B cells
KCND2	IU_PDA_T11	para_ct	TAM	5.06770956393113	TAM
KCND2	IU_PDA_T11	para_ct	Endothelial_cells	4.80002487975157	Endothelial cells
KCND2	IU_PDA_T11	para_ct	PVL	4.96041901914392	PVL
KCND2	IU_PDA_T11	para_ct	Tumor_Epithelial_cells	4.77446195221294	Tumor Epithelial cells
KCND2	IU_PDA_T12	intra	Fibroblasts	37.2341193355055	Fibroblasts
KCND2	IU_PDA_T12	intra	Monocytes	2.99695286208398	Monocytes
KCND2	IU_PDA_T12	intra	B_cells	26.9297364531365	B cells
KCND2	IU_PDA_T12	intra	TAM	34.6866769553908	TAM
KCND2	IU_PDA_T12	intra	Endothelial_cells	5.67075646512582	Endothelial cells
KCND2	IU_PDA_T12	intra	PVL	0.430841791059824	PVL
KCND2	IU_PDA_T12	intra	Normal_Epithelial_cells	0.00770880418759469	Normal Epithelial cells
KCND2	IU_PDA_T12	intra	T_NK_cells	0.84165434568017	T-NK cells
KCND2	IU_PDA_T12	intra	Tumor_Epithelial_cells	28.5516037151567	Tumor Epithelial cells
KCND2	IU_PDA_T12	juxta_ct	Fibroblasts	43.3963196502356	Fibroblasts
KCND2	IU_PDA_T12	juxta_ct	Monocytes	9.18023688705167	Monocytes
KCND2	IU_PDA_T12	juxta_ct	B_cells	36.8126579287963	B cells
KCND2	IU_PDA_T12	juxta_ct	TAM	44.0111522658782	TAM
KCND2	IU_PDA_T12	juxta_ct	Endothelial_cells	12.132923627408	Endothelial cells
KCND2	IU_PDA_T12	juxta_ct	PVL	2.84645927263133	PVL
KCND2	IU_PDA_T12	juxta_ct	Normal_Epithelial_cells	0.112120988052818	Normal Epithelial cells
KCND2	IU_PDA_T12	juxta_ct	T_NK_cells	1.22657566601016	T-NK cells
KCND2	IU_PDA_T12	juxta_ct	Tumor_Epithelial_cells	40.3543867625889	Tumor Epithelial cells
KCND2	IU_PDA_T12	para_ct	Fibroblasts	24.6176266207443	Fibroblasts
KCND2	IU_PDA_T12	para_ct	Monocytes	26.9593547309965	Monocytes
KCND2	IU_PDA_T12	para_ct	B_cells	23.0984691824877	B cells
KCND2	IU_PDA_T12	para_ct	TAM	23.9643970092526	TAM
KCND2	IU_PDA_T12	para_ct	Endothelial_cells	23.0396166132317	Endothelial cells
KCND2	IU_PDA_T12	para_ct	PVL	23.5244513263299	PVL
KCND2	IU_PDA_T12	para_ct	Normal_Epithelial_cells	24.3453116275262	Normal Epithelial cells
KCND2	IU_PDA_T12	para_ct	T_NK_cells	24.2858547676933	T-NK cells
KCND2	IU_PDA_T12	para_ct	Tumor_Epithelial_cells	23.8266694751059	Tumor Epithelial cells
KCND2	IU_PDA_T2	intra	Fibroblasts	5.03332878774552	Fibroblasts
KCND2	IU_PDA_T2	intra	Monocytes	0.1428587711336	Monocytes
KCND2	IU_PDA_T2	intra	B_cells	2.00338269674055	B cells
KCND2	IU_PDA_T2	intra	TAM	2.80416559292396	TAM
KCND2	IU_PDA_T2	intra	Hepatocytes	0.000241196778818154	Hepatocytes
KCND2	IU_PDA_T2	intra	Endothelial_cells	0.000660162283380122	Endothelial cells
KCND2	IU_PDA_T2	intra	PVL	0.00182285136891421	PVL
KCND2	IU_PDA_T2	intra	Normal_Epithelial_cells	0.0013990736026818	Normal Epithelial cells
KCND2	IU_PDA_T2	intra	T_NK_cells	0.000813470465681001	T-NK cells
KCND2	IU_PDA_T2	intra	Tumor_Epithelial_cells	5.59908151161032	Tumor Epithelial cells
KCND2	IU_PDA_T2	juxta_ct	Fibroblasts	6.595928974176	Fibroblasts
KCND2	IU_PDA_T2	juxta_ct	Monocytes	0.788505782200127	Monocytes
KCND2	IU_PDA_T2	juxta_ct	B_cells	3.57862458703727	B cells
KCND2	IU_PDA_T2	juxta_ct	TAM	4.91411916700739	TAM
KCND2	IU_PDA_T2	juxta_ct	Hepatocytes	0.200165717115422	Hepatocytes
KCND2	IU_PDA_T2	juxta_ct	Endothelial_cells	0.0122458466767665	Endothelial cells
KCND2	IU_PDA_T2	juxta_ct	PVL	0.00368928075024264	PVL
KCND2	IU_PDA_T2	juxta_ct	Normal_Epithelial_cells	0.0996626452087849	Normal Epithelial cells
KCND2	IU_PDA_T2	juxta_ct	T_NK_cells	0.00127921837806417	T-NK cells
KCND2	IU_PDA_T2	juxta_ct	Tumor_Epithelial_cells	6.83006971161756	Tumor Epithelial cells
KCND2	IU_PDA_T2	para_ct	Fibroblasts	4.15984368298639	Fibroblasts
KCND2	IU_PDA_T2	para_ct	Monocytes	3.70324267324863	Monocytes
KCND2	IU_PDA_T2	para_ct	B_cells	4.01488246189575	B cells
KCND2	IU_PDA_T2	para_ct	TAM	4.03503316418095	TAM
KCND2	IU_PDA_T2	para_ct	Hepatocytes	4.03901132083952	Hepatocytes
KCND2	IU_PDA_T2	para_ct	Endothelial_cells	4.0120448643216	Endothelial cells
KCND2	IU_PDA_T2	para_ct	PVL	3.33516451453244	PVL
KCND2	IU_PDA_T2	para_ct	Normal_Epithelial_cells	4.12395802129859	Normal Epithelial cells
KCND2	IU_PDA_T2	para_ct	T_NK_cells	4.04579166138741	T-NK cells
KCND2	IU_PDA_T2	para_ct	Tumor_Epithelial_cells	3.76517406578392	Tumor Epithelial cells
KCND2	IU_PDA_T3	intra	Fibroblasts	6.22335536604627	Fibroblasts
KCND2	IU_PDA_T3	intra	Monocytes	2.8196179779569	Monocytes
KCND2	IU_PDA_T3	intra	B_cells	5.25687099292534	B cells
KCND2	IU_PDA_T3	intra	TAM	4.38888384698154	TAM
KCND2	IU_PDA_T3	intra	Endothelial_cells	0.797162788197835	Endothelial cells
KCND2	IU_PDA_T3	intra	PVL	0.422450176691678	PVL
KCND2	IU_PDA_T3	intra	T_NK_cells	0.0135936200732959	T-NK cells
KCND2	IU_PDA_T3	intra	Tumor_Epithelial_cells	3.58931865263983	Tumor Epithelial cells
KCND2	IU_PDA_T3	juxta_ct	Fibroblasts	7.66009812367399	Fibroblasts
KCND2	IU_PDA_T3	juxta_ct	Monocytes	5.34856969830325	Monocytes
KCND2	IU_PDA_T3	juxta_ct	B_cells	6.5162242039807	B cells
KCND2	IU_PDA_T3	juxta_ct	TAM	6.09726218059794	TAM
KCND2	IU_PDA_T3	juxta_ct	Endothelial_cells	2.61277581405853	Endothelial cells
KCND2	IU_PDA_T3	juxta_ct	PVL	1.23538291460965	PVL
KCND2	IU_PDA_T3	juxta_ct	T_NK_cells	0.739677731166853	T-NK cells
KCND2	IU_PDA_T3	juxta_ct	Tumor_Epithelial_cells	4.9827166195258	Tumor Epithelial cells
KCND2	IU_PDA_T3	para_ct	Fibroblasts	5.39188947145189	Fibroblasts
KCND2	IU_PDA_T3	para_ct	Monocytes	5.0630819039805	Monocytes
KCND2	IU_PDA_T3	para_ct	B_cells	4.87222493349382	B cells
KCND2	IU_PDA_T3	para_ct	TAM	5.28712873109973	TAM
KCND2	IU_PDA_T3	para_ct	Endothelial_cells	5.15515276980854	Endothelial cells
KCND2	IU_PDA_T3	para_ct	PVL	4.8339159599759	PVL
KCND2	IU_PDA_T3	para_ct	T_NK_cells	4.4975091920417	T-NK cells
KCND2	IU_PDA_T3	para_ct	Tumor_Epithelial_cells	4.75328614681073	Tumor Epithelial cells
KCND2	IU_PDA_T4	intra	Fibroblasts	3.45896749333783	Fibroblasts
KCND2	IU_PDA_T4	intra	Monocytes	0.845168475107043	Monocytes
KCND2	IU_PDA_T4	intra	B_cells	0.273999776217048	B cells
KCND2	IU_PDA_T4	intra	TAM	2.02776647931647	TAM
KCND2	IU_PDA_T4	intra	Hepatocytes	5.09182882842405e-05	Hepatocytes
KCND2	IU_PDA_T4	intra	Endothelial_cells	0.0013577550269099	Endothelial cells
KCND2	IU_PDA_T4	intra	PVL	0.202847363985712	PVL
KCND2	IU_PDA_T4	intra	T_NK_cells	0.000145137453335424	T-NK cells
KCND2	IU_PDA_T4	intra	Tumor_Epithelial_cells	2.86243365180389	Tumor Epithelial cells
KCND2	IU_PDA_T4	juxta_ct	Fibroblasts	3.59851119339602	Fibroblasts
KCND2	IU_PDA_T4	juxta_ct	Monocytes	1.51089905317721	Monocytes
KCND2	IU_PDA_T4	juxta_ct	B_cells	0.00483771530155306	B cells
KCND2	IU_PDA_T4	juxta_ct	TAM	3.3215694815775	TAM
KCND2	IU_PDA_T4	juxta_ct	Hepatocytes	0.12644791765991	Hepatocytes
KCND2	IU_PDA_T4	juxta_ct	Endothelial_cells	0.0272263767198179	Endothelial cells
KCND2	IU_PDA_T4	juxta_ct	PVL	0.284741720026598	PVL
KCND2	IU_PDA_T4	juxta_ct	T_NK_cells	0.11448754399217	T-NK cells
KCND2	IU_PDA_T4	juxta_ct	Tumor_Epithelial_cells	3.37525302278685	Tumor Epithelial cells
KCND2	IU_PDA_T4	para_ct	Fibroblasts	1.89813535814784	Fibroblasts
KCND2	IU_PDA_T4	para_ct	Monocytes	1.59327185496843	Monocytes
KCND2	IU_PDA_T4	para_ct	B_cells	1.74989331811365	B cells
KCND2	IU_PDA_T4	para_ct	TAM	1.48688641169341	TAM
KCND2	IU_PDA_T4	para_ct	Hepatocytes	1.30148295532356	Hepatocytes
KCND2	IU_PDA_T4	para_ct	Endothelial_cells	1.50203235208179	Endothelial cells
KCND2	IU_PDA_T4	para_ct	PVL	1.70845809684537	PVL
KCND2	IU_PDA_T4	para_ct	T_NK_cells	1.69936589828425	T-NK cells
KCND2	IU_PDA_T4	para_ct	Tumor_Epithelial_cells	1.58585340637718	Tumor Epithelial cells
KCND2	IU_PDA_T6	intra	Fibroblasts	6.59340294052303	Fibroblasts
KCND2	IU_PDA_T6	intra	Monocytes	0.577329509401615	Monocytes
KCND2	IU_PDA_T6	intra	TAM	3.32317415567787	TAM
KCND2	IU_PDA_T6	intra	Endothelial_cells	0.0152433052780847	Endothelial cells
KCND2	IU_PDA_T6	intra	PVL	0.00173796247703637	PVL
KCND2	IU_PDA_T6	intra	Normal_Epithelial_cells	0.117385599389333	Normal Epithelial cells
KCND2	IU_PDA_T6	intra	Tumor_Epithelial_cells	6.44736254332615	Tumor Epithelial cells
KCND2	IU_PDA_T6	juxta_ct	Fibroblasts	9.88176557161187	Fibroblasts
KCND2	IU_PDA_T6	juxta_ct	Monocytes	1.01581212359257	Monocytes
KCND2	IU_PDA_T6	juxta_ct	TAM	5.77959740505803	TAM
KCND2	IU_PDA_T6	juxta_ct	Endothelial_cells	0.0589356707886862	Endothelial cells
KCND2	IU_PDA_T6	juxta_ct	PVL	0.0095545369840962	PVL
KCND2	IU_PDA_T6	juxta_ct	Normal_Epithelial_cells	0.227153253236632	Normal Epithelial cells
KCND2	IU_PDA_T6	juxta_ct	Tumor_Epithelial_cells	9.55717136800591	Tumor Epithelial cells
KCND2	IU_PDA_T6	para_ct	Fibroblasts	17.4340091667808	Fibroblasts
KCND2	IU_PDA_T6	para_ct	Monocytes	16.6390523338237	Monocytes
KCND2	IU_PDA_T6	para_ct	TAM	15.6789558074916	TAM
KCND2	IU_PDA_T6	para_ct	Endothelial_cells	15.4108889177421	Endothelial cells
KCND2	IU_PDA_T6	para_ct	PVL	15.1884609966291	PVL
KCND2	IU_PDA_T6	para_ct	Normal_Epithelial_cells	17.4012652051597	Normal Epithelial cells
KCND2	IU_PDA_T6	para_ct	Tumor_Epithelial_cells	17.4493724066613	Tumor Epithelial cells
KCND2	IU_PDA_T8	intra	Fibroblasts	2.77810698136991	Fibroblasts
KCND2	IU_PDA_T8	intra	Monocytes	0.130083060839732	Monocytes
KCND2	IU_PDA_T8	intra	B_cells	1.63220769297406	B cells
KCND2	IU_PDA_T8	intra	TAM	1.67471998493021	TAM
KCND2	IU_PDA_T8	intra	Hepatocytes	2.31639725078321e-05	Hepatocytes
KCND2	IU_PDA_T8	intra	Endothelial_cells	0.00113505369465098	Endothelial cells
KCND2	IU_PDA_T8	intra	PVL	0.000309362220602439	PVL
KCND2	IU_PDA_T8	intra	Tumor_Epithelial_cells	3.09583743601637	Tumor Epithelial cells
KCND2	IU_PDA_T8	juxta_ct	Fibroblasts	3.66058564511038	Fibroblasts
KCND2	IU_PDA_T8	juxta_ct	Monocytes	0.447974567009468	Monocytes
KCND2	IU_PDA_T8	juxta_ct	B_cells	2.86720222576175	B cells
KCND2	IU_PDA_T8	juxta_ct	TAM	3.3547701565261	TAM
KCND2	IU_PDA_T8	juxta_ct	Hepatocytes	0.00501502638110536	Hepatocytes
KCND2	IU_PDA_T8	juxta_ct	Endothelial_cells	0.00639926871906329	Endothelial cells
KCND2	IU_PDA_T8	juxta_ct	PVL	0.00515196198557773	PVL
KCND2	IU_PDA_T8	juxta_ct	Tumor_Epithelial_cells	4.43227050232017	Tumor Epithelial cells
KCND2	IU_PDA_T8	para_ct	Fibroblasts	2.93556772138455	Fibroblasts
KCND2	IU_PDA_T8	para_ct	Monocytes	2.75086851091383	Monocytes
KCND2	IU_PDA_T8	para_ct	B_cells	3.09382827908308	B cells
KCND2	IU_PDA_T8	para_ct	TAM	3.61885520450016	TAM
KCND2	IU_PDA_T8	para_ct	Hepatocytes	2.47681308173205	Hepatocytes
KCND2	IU_PDA_T8	para_ct	Endothelial_cells	2.64071488409466	Endothelial cells
KCND2	IU_PDA_T8	para_ct	PVL	3.62990081572343	PVL
KCND2	IU_PDA_T8	para_ct	Tumor_Epithelial_cells	3.31470783303252	Tumor Epithelial cells
KCND2	IU_PDA_T9	intra	Fibroblasts	3.71246753126458	Fibroblasts
KCND2	IU_PDA_T9	intra	Monocytes	2.77508617943529	Monocytes
KCND2	IU_PDA_T9	intra	B_cells	0.00414333308995475	B cells
KCND2	IU_PDA_T9	intra	TAM	1.3753771080762	TAM
KCND2	IU_PDA_T9	intra	Endothelial_cells	0.263016158160855	Endothelial cells
KCND2	IU_PDA_T9	intra	PVL	0.114288563938266	PVL
KCND2	IU_PDA_T9	intra	T_NK_cells	0.20290520528393	T-NK cells
KCND2	IU_PDA_T9	intra	Tumor_Epithelial_cells	3.14631314462939	Tumor Epithelial cells
KCND2	IU_PDA_T9	juxta_ct	Fibroblasts	5.42630394803758	Fibroblasts
KCND2	IU_PDA_T9	juxta_ct	Monocytes	4.79095236206019	Monocytes
KCND2	IU_PDA_T9	juxta_ct	B_cells	0.00849379476919446	B cells
KCND2	IU_PDA_T9	juxta_ct	TAM	3.7195322919582	TAM
KCND2	IU_PDA_T9	juxta_ct	Endothelial_cells	0.913779053747059	Endothelial cells
KCND2	IU_PDA_T9	juxta_ct	PVL	0.357647569583697	PVL
KCND2	IU_PDA_T9	juxta_ct	T_NK_cells	1.21206214906041	T-NK cells
KCND2	IU_PDA_T9	juxta_ct	Tumor_Epithelial_cells	4.69856168172585	Tumor Epithelial cells
KCND2	IU_PDA_T9	para_ct	Fibroblasts	3.62153100537845	Fibroblasts
KCND2	IU_PDA_T9	para_ct	Monocytes	3.78182893277069	Monocytes
KCND2	IU_PDA_T9	para_ct	B_cells	3.57316868713596	B cells
KCND2	IU_PDA_T9	para_ct	TAM	3.98535974104003	TAM
KCND2	IU_PDA_T9	para_ct	Endothelial_cells	3.36446462296403	Endothelial cells
KCND2	IU_PDA_T9	para_ct	PVL	3.61856163737189	PVL
KCND2	IU_PDA_T9	para_ct	T_NK_cells	3.70352417773008	T-NK cells
KCND2	IU_PDA_T9	para_ct	Tumor_Epithelial_cells	3.71796982840301	Tumor Epithelial cells
KCND3	IU_PDA_T1	intra	Fibroblasts	6.33619555660923	Fibroblasts
KCND3	IU_PDA_T1	intra	Monocytes	2.32487079164991	Monocytes
KCND3	IU_PDA_T1	intra	B_cells	2.03705494048536	B cells
KCND3	IU_PDA_T1	intra	TAM	3.14899763284047	TAM
KCND3	IU_PDA_T1	intra	Hepatocytes	0.000506103379862605	Hepatocytes
KCND3	IU_PDA_T1	intra	Endothelial_cells	0.00633261199855365	Endothelial cells
KCND3	IU_PDA_T1	intra	PVL	0.000456440128624157	PVL
KCND3	IU_PDA_T1	intra	T_NK_cells	0.00921475125882608	T-NK cells
KCND3	IU_PDA_T1	intra	Tumor_Epithelial_cells	3.38008792516566	Tumor Epithelial cells
KCND3	IU_PDA_T1	juxta_ct	Fibroblasts	8.62723856951459	Fibroblasts
KCND3	IU_PDA_T1	juxta_ct	Monocytes	4.2301820977108	Monocytes
KCND3	IU_PDA_T1	juxta_ct	B_cells	3.63648487023455	B cells
KCND3	IU_PDA_T1	juxta_ct	TAM	5.73067357321889	TAM
KCND3	IU_PDA_T1	juxta_ct	Hepatocytes	0.00646320107717736	Hepatocytes
KCND3	IU_PDA_T1	juxta_ct	Endothelial_cells	0.274072535991293	Endothelial cells
KCND3	IU_PDA_T1	juxta_ct	PVL	0.228361778292531	PVL
KCND3	IU_PDA_T1	juxta_ct	T_NK_cells	0.456554569093397	T-NK cells
KCND3	IU_PDA_T1	juxta_ct	Tumor_Epithelial_cells	5.75912084187453	Tumor Epithelial cells
KCND3	IU_PDA_T1	para_ct	Fibroblasts	3.62101629319843	Fibroblasts
KCND3	IU_PDA_T1	para_ct	Monocytes	4.16087481915036	Monocytes
KCND3	IU_PDA_T1	para_ct	B_cells	3.48994050354288	B cells
KCND3	IU_PDA_T1	para_ct	TAM	2.98403919712344	TAM
KCND3	IU_PDA_T1	para_ct	Hepatocytes	3.72587562486867	Hepatocytes
KCND3	IU_PDA_T1	para_ct	Endothelial_cells	3.8499953797808	Endothelial cells
KCND3	IU_PDA_T1	para_ct	PVL	3.49826764968916	PVL
KCND3	IU_PDA_T1	para_ct	T_NK_cells	3.76850111384813	T-NK cells
KCND3	IU_PDA_T1	para_ct	Tumor_Epithelial_cells	3.9907854173966	Tumor Epithelial cells
KCND3	IU_PDA_T10	intra	Fibroblasts	3.186492996847	Fibroblasts
KCND3	IU_PDA_T10	intra	Monocytes	0.193380293770254	Monocytes
KCND3	IU_PDA_T10	intra	B_cells	2.10232655287731	B cells
KCND3	IU_PDA_T10	intra	TAM	1.75554677437774	TAM
KCND3	IU_PDA_T10	intra	Endothelial_cells	0.000675871145370204	Endothelial cells
KCND3	IU_PDA_T10	intra	PVL	0.0045854321196415	PVL
KCND3	IU_PDA_T10	intra	T_NK_cells	0.159883089786477	T-NK cells
KCND3	IU_PDA_T10	intra	Tumor_Epithelial_cells	2.39857116421744	Tumor Epithelial cells
KCND3	IU_PDA_T10	juxta_ct	Fibroblasts	3.5352282233065	Fibroblasts
KCND3	IU_PDA_T10	juxta_ct	Monocytes	1.05159631907833	Monocytes
KCND3	IU_PDA_T10	juxta_ct	B_cells	3.00612959583688	B cells
KCND3	IU_PDA_T10	juxta_ct	TAM	2.96408237926022	TAM
KCND3	IU_PDA_T10	juxta_ct	Endothelial_cells	0.0929659801466135	Endothelial cells
KCND3	IU_PDA_T10	juxta_ct	PVL	0.508236559073613	PVL
KCND3	IU_PDA_T10	juxta_ct	T_NK_cells	0.217263122904457	T-NK cells
KCND3	IU_PDA_T10	juxta_ct	Tumor_Epithelial_cells	3.2409935309668	Tumor Epithelial cells
KCND3	IU_PDA_T10	para_ct	Fibroblasts	2.07214873021358	Fibroblasts
KCND3	IU_PDA_T10	para_ct	Monocytes	2.12385398347964	Monocytes
KCND3	IU_PDA_T10	para_ct	B_cells	2.44584777585907	B cells
KCND3	IU_PDA_T10	para_ct	TAM	2.1743667691544	TAM
KCND3	IU_PDA_T10	para_ct	Endothelial_cells	2.00678469607543	Endothelial cells
KCND3	IU_PDA_T10	para_ct	PVL	1.8474280477524	PVL
KCND3	IU_PDA_T10	para_ct	T_NK_cells	2.03753868456845	T-NK cells
KCND3	IU_PDA_T10	para_ct	Tumor_Epithelial_cells	2.17570767887054	Tumor Epithelial cells
KCND3	IU_PDA_T11	intra	Fibroblasts	6.02946398516793	Fibroblasts
KCND3	IU_PDA_T11	intra	Monocytes	0.735439001040096	Monocytes
KCND3	IU_PDA_T11	intra	B_cells	0.00276069444361125	B cells
KCND3	IU_PDA_T11	intra	TAM	3.1086245545696	TAM
KCND3	IU_PDA_T11	intra	Endothelial_cells	1.5540011448526	Endothelial cells
KCND3	IU_PDA_T11	intra	PVL	0.754998685350155	PVL
KCND3	IU_PDA_T11	intra	Tumor_Epithelial_cells	4.58602694466342	Tumor Epithelial cells
KCND3	IU_PDA_T11	juxta_ct	Fibroblasts	8.22664512647855	Fibroblasts
KCND3	IU_PDA_T11	juxta_ct	Monocytes	1.8204292451737	Monocytes
KCND3	IU_PDA_T11	juxta_ct	B_cells	0.103125673074627	B cells
KCND3	IU_PDA_T11	juxta_ct	TAM	6.28438623775131	TAM
KCND3	IU_PDA_T11	juxta_ct	Endothelial_cells	1.05376281459609	Endothelial cells
KCND3	IU_PDA_T11	juxta_ct	PVL	1.78661253586512	PVL
KCND3	IU_PDA_T11	juxta_ct	Tumor_Epithelial_cells	7.46429101869592	Tumor Epithelial cells
KCND3	IU_PDA_T11	para_ct	Fibroblasts	5.21761015010399	Fibroblasts
KCND3	IU_PDA_T11	para_ct	Monocytes	5.83040313698633	Monocytes
KCND3	IU_PDA_T11	para_ct	B_cells	5.48274730401424	B cells
KCND3	IU_PDA_T11	para_ct	TAM	5.57104579004833	TAM
KCND3	IU_PDA_T11	para_ct	Endothelial_cells	6.52554553416685	Endothelial cells
KCND3	IU_PDA_T11	para_ct	PVL	4.91696069374969	PVL
KCND3	IU_PDA_T11	para_ct	Tumor_Epithelial_cells	5.55564306751633	Tumor Epithelial cells
KCND3	IU_PDA_T12	intra	Fibroblasts	37.4480250345609	Fibroblasts
KCND3	IU_PDA_T12	intra	Monocytes	3.81960050032144	Monocytes
KCND3	IU_PDA_T12	intra	B_cells	30.8726984645817	B cells
KCND3	IU_PDA_T12	intra	TAM	35.3541183681446	TAM
KCND3	IU_PDA_T12	intra	Endothelial_cells	8.54310713369959	Endothelial cells
KCND3	IU_PDA_T12	intra	PVL	3.12556704070529	PVL
KCND3	IU_PDA_T12	intra	Normal_Epithelial_cells	0.0123812663579929	Normal Epithelial cells
KCND3	IU_PDA_T12	intra	T_NK_cells	0.328501187164484	T-NK cells
KCND3	IU_PDA_T12	intra	Tumor_Epithelial_cells	25.8303550707156	Tumor Epithelial cells
KCND3	IU_PDA_T12	juxta_ct	Fibroblasts	39.7329239188537	Fibroblasts
KCND3	IU_PDA_T12	juxta_ct	Monocytes	10.5940960044521	Monocytes
KCND3	IU_PDA_T12	juxta_ct	B_cells	41.5426745362787	B cells
KCND3	IU_PDA_T12	juxta_ct	TAM	42.3454047170338	TAM
KCND3	IU_PDA_T12	juxta_ct	Endothelial_cells	18.9143430010889	Endothelial cells
KCND3	IU_PDA_T12	juxta_ct	PVL	6.98555777565489	PVL
KCND3	IU_PDA_T12	juxta_ct	Normal_Epithelial_cells	0.289485035499147	Normal Epithelial cells
KCND3	IU_PDA_T12	juxta_ct	T_NK_cells	1.64543759518619	T-NK cells
KCND3	IU_PDA_T12	juxta_ct	Tumor_Epithelial_cells	37.0713523045367	Tumor Epithelial cells
KCND3	IU_PDA_T12	para_ct	Fibroblasts	23.1723926990143	Fibroblasts
KCND3	IU_PDA_T12	para_ct	Monocytes	25.5194090294908	Monocytes
KCND3	IU_PDA_T12	para_ct	B_cells	26.8798532094969	B cells
KCND3	IU_PDA_T12	para_ct	TAM	22.7599056324403	TAM
KCND3	IU_PDA_T12	para_ct	Endothelial_cells	23.9981453846663	Endothelial cells
KCND3	IU_PDA_T12	para_ct	PVL	24.4201720549609	PVL
KCND3	IU_PDA_T12	para_ct	Normal_Epithelial_cells	24.2869904227967	Normal Epithelial cells
KCND3	IU_PDA_T12	para_ct	T_NK_cells	25.967420013302	T-NK cells
KCND3	IU_PDA_T12	para_ct	Tumor_Epithelial_cells	26.1003970922121	Tumor Epithelial cells
KCND3	IU_PDA_T2	intra	Fibroblasts	4.8956351730067	Fibroblasts
KCND3	IU_PDA_T2	intra	Monocytes	0.712026051425646	Monocytes
KCND3	IU_PDA_T2	intra	B_cells	3.66020503639819	B cells
KCND3	IU_PDA_T2	intra	TAM	2.04734551327124	TAM
KCND3	IU_PDA_T2	intra	Hepatocytes	0.000589319250233469	Hepatocytes
KCND3	IU_PDA_T2	intra	Endothelial_cells	0.222960121219378	Endothelial cells
KCND3	IU_PDA_T2	intra	PVL	0.00334415748452832	PVL
KCND3	IU_PDA_T2	intra	Normal_Epithelial_cells	0.00070981215178509	Normal Epithelial cells
KCND3	IU_PDA_T2	intra	T_NK_cells	0.00151119722099079	T-NK cells
KCND3	IU_PDA_T2	intra	Tumor_Epithelial_cells	4.7323125073344	Tumor Epithelial cells
KCND3	IU_PDA_T2	juxta_ct	Fibroblasts	5.67381582404922	Fibroblasts
KCND3	IU_PDA_T2	juxta_ct	Monocytes	1.03947309534919	Monocytes
KCND3	IU_PDA_T2	juxta_ct	B_cells	5.02095234208365	B cells
KCND3	IU_PDA_T2	juxta_ct	TAM	4.97325203403845	TAM
KCND3	IU_PDA_T2	juxta_ct	Hepatocytes	0.13455923259935	Hepatocytes
KCND3	IU_PDA_T2	juxta_ct	Endothelial_cells	0.808202599176175	Endothelial cells
KCND3	IU_PDA_T2	juxta_ct	PVL	0.187712043788047	PVL
KCND3	IU_PDA_T2	juxta_ct	Normal_Epithelial_cells	0.0043566100714911	Normal Epithelial cells
KCND3	IU_PDA_T2	juxta_ct	T_NK_cells	0.122663159204165	T-NK cells
KCND3	IU_PDA_T2	juxta_ct	Tumor_Epithelial_cells	6.2553157622266	Tumor Epithelial cells
KCND3	IU_PDA_T2	para_ct	Fibroblasts	3.27431996624414	Fibroblasts
KCND3	IU_PDA_T2	para_ct	Monocytes	3.37172375751008	Monocytes
KCND3	IU_PDA_T2	para_ct	B_cells	3.09793490932231	B cells
KCND3	IU_PDA_T2	para_ct	TAM	3.01806117734716	TAM
KCND3	IU_PDA_T2	para_ct	Hepatocytes	3.43747124471583	Hepatocytes
KCND3	IU_PDA_T2	para_ct	Endothelial_cells	3.26631748082667	Endothelial cells
KCND3	IU_PDA_T2	para_ct	PVL	2.73524420035702	PVL
KCND3	IU_PDA_T2	para_ct	Normal_Epithelial_cells	3.0783239568365	Normal Epithelial cells
KCND3	IU_PDA_T2	para_ct	T_NK_cells	3.11923591007315	T-NK cells
KCND3	IU_PDA_T2	para_ct	Tumor_Epithelial_cells	3.27801623875439	Tumor Epithelial cells
KCND3	IU_PDA_T3	intra	Fibroblasts	12.5708913559977	Fibroblasts
KCND3	IU_PDA_T3	intra	Monocytes	5.88693099861956	Monocytes
KCND3	IU_PDA_T3	intra	B_cells	11.5851384962407	B cells
KCND3	IU_PDA_T3	intra	TAM	4.44053705896448	TAM
KCND3	IU_PDA_T3	intra	Endothelial_cells	2.70876760012062	Endothelial cells
KCND3	IU_PDA_T3	intra	PVL	2.45359519575492	PVL
KCND3	IU_PDA_T3	intra	T_NK_cells	2.0333577982831	T-NK cells
KCND3	IU_PDA_T3	intra	Tumor_Epithelial_cells	4.49505039548127	Tumor Epithelial cells
KCND3	IU_PDA_T3	juxta_ct	Fibroblasts	15.2580618060879	Fibroblasts
KCND3	IU_PDA_T3	juxta_ct	Monocytes	13.5232331296638	Monocytes
KCND3	IU_PDA_T3	juxta_ct	B_cells	14.0874444187172	B cells
KCND3	IU_PDA_T3	juxta_ct	TAM	9.40875315295411	TAM
