module	gene	n_sections	mean_delta	median_delta
KCNMA1_KCNMB1	TRDN	10	0.000310494171467164	0
KCNMA1_KCNMB1	TBC1D16	10	0.000309913534270217	0.0028968821288002
KCNMA1_KCNMB1	ZNF770	10	0.000309708203596197	-0.00162604548231614
KCNMA1_KCNMB1	ADAMTSL3	10	0.000309322961261248	-0.00308622702694867
KCNMA1_KCNMB1	TLL1	10	0.00030895374755893	-0.00241367025159131
KCNMA1_KCNMB1	DOC2A	10	0.000308807679186632	-0.00224198596749956
KCNMA1_KCNMB1	TMEM244	10	0.000307761457395233	-0.00155753192685998
KCNMA1_KCNMB1	METRN	10	0.000307477332154803	0.00853047996867816
KCNMA1_KCNMB1	FAM229A	10	0.000307325870902289	-0.00233413676327528
KCNMA1_KCNMB1	CLEC4D	10	0.000307071141250809	-0.00223241598897598
KCNMA1_KCNMB1	CDC42BPA	10	0.000306478864324431	-0.00399404290515976
KCNMA1_KCNMB1	GRIA1	10	0.000306445720971394	0
KCNMA1_KCNMB1	CD300C	10	0.000305271865848459	-0.00256349364765325
KCNMA1_KCNMB1	ANKRD60	10	0.000305252839480435	0
KCNMA1_KCNMB1	OR51B4	10	0.000304995437623623	0
KCNMA1_KCNMB1	SCIMP	10	0.000301978957476871	-0.00595064015083133
KCNMA1_KCNMB1	EIF5AL1	10	0.000301447573733941	0
KCNMA1_KCNMB1	S100A7	10	0.000300186356836215	0
KCNMA1_KCNMB1	KRTAP20-2	10	0.000299725170571946	0
KCNMA1_KCNMB1	TMPRSS11A	10	0.000298786327979016	0
KCNMA1_KCNMB1	IBA57	10	0.000298321835356537	0.00273372595065672
KCNMA1_KCNMB1	CCL4L2	10	0.000297713616293391	-0.000886074917731085
KCNMA1_KCNMB1	TCTEX1D1	10	0.000297143472847902	-0.00260404555045216
KCNMA1_KCNMB1	APOA2	10	0.000297138240072495	-0.00146981953715765
KCNMA1_KCNMB1	C2orf78	10	0.000295588520140791	0
KCNMA1_KCNMB1	SLC7A2	10	0.000292391296966867	-0.000922187016980754
KCNMA1_KCNMB1	ST6GALNAC3	10	0.000292178129130111	-0.00275668053868827
KCNMA1_KCNMB1	SNX32	10	0.00029129751410895	0
KCNMA1_KCNMB1	KRT38	10	0.000288867815557279	0
KCNMA1_KCNMB1	NAT1	10	0.00028844205160187	-0.00298457091787513
KCNMA1_KCNMB1	DDIT4L	10	0.00028535276906343	-0.0027183205661339
KCNMA1_KCNMB1	IRAK3	10	0.000285313853410721	-0.00595176424953067
KCNMA1_KCNMB1	IGSF1	10	0.00028531260122668	-0.000654293032033807
KCNMA1_KCNMB1	LECT2	10	0.000284973855285092	0
KCNMA1_KCNMB1	HTR3D	10	0.000282011911374244	0
KCNMA1_KCNMB1	KRTAP6-3	10	0.000282011911374244	0
KCNMA1_KCNMB1	MARCH6	10	0.000279697176425354	0.00341249648769915
KCNMA1_KCNMB1	TRBV4-1	10	0.000279550302517293	0
KCNMA1_KCNMB1	TSGA10IP	10	0.00027924513353767	0
KCNMA1_KCNMB1	RHO	10	0.000279116067966108	0
KCNMA1_KCNMB1	GJD4	10	0.000279115883681034	0
KCNMA1_KCNMB1	BATF2	10	0.00027749642336583	-0.00186247926687069
KCNMA1_KCNMB1	GALM	10	0.000276972394317801	-0.0105955564324211
KCNMA1_KCNMB1	DPP10	10	0.000276912515286465	0
KCNMA1_KCNMB1	TRAV38-1	10	0.00027644135346684	0
KCNMA1_KCNMB1	HAT1	10	0.000274420648851721	-0.00279996646393771
KCNMA1_KCNMB1	STAB2	10	0.000273086369088662	-0.000914787003001436
KCNMA1_KCNMB1	KCNK7	10	0.000272069437370439	0
KCNMA1_KCNMB1	ADAMTS18	10	0.000270720698439565	-0.00184284228971686
KCNMA1_KCNMB1	FAM180A	10	0.000270608855607207	-0.00672869895153422
KCNMA1_KCNMB1	APOC4	10	0.000268857353795768	-0.00193849973145829
KCNMA1_KCNMB1	RHD	10	0.000268807101659176	0
KCNMA1_KCNMB1	HSPA12B	10	0.000268453826963253	-0.000629155116334702
KCNMA1_KCNMB1	RNF225	10	0.000268122615344237	-0.00270716538582108
KCNMA1_KCNMB1	KLK14	10	0.000268064002693583	-0.000517119651268237
KCNMA1_KCNMB1	KRBOX1	10	0.000267830980294923	-0.00375328428823021
KCNMA1_KCNMB1	MKS1	10	0.00026740347452634	-0.00758940062915862
KCNMA1_KCNMB1	BTBD17	10	0.000264952272946561	0
KCNMA1_KCNMB1	TAS1R3	10	0.000264952272946561	0
KCNMA1_KCNMB1	MAPT	10	0.000264419521464511	-0.00160171165622773
KCNMA1_KCNMB1	RNF6	10	0.000262664542173149	0.00537786240063543
KCNMA1_KCNMB1	SCGB2A2	10	0.000261900058256556	0
KCNMA1_KCNMB1	PGLYRP2	10	0.000261456232119331	0
KCNMA1_KCNMB1	OMG	10	0.000261426579794244	0
KCNMA1_KCNMB1	TUBB1	10	0.000261224958623274	-0.000620543581521885
KCNMA1_KCNMB1	PNMA8A	10	0.000259745445803326	-0.00388543285622456
KCNMA1_KCNMB1	AHSP	10	0.000259367542976521	0
KCNMA1_KCNMB1	TEX13A	10	0.000258355598470487	0
KCNMA1_KCNMB1	GNG4	10	0.000258341186246243	0
KCNMA1_KCNMB1	GCGR	10	0.000256866448509013	-0.000654293032033807
KCNMA1_KCNMB1	KIAA0408	10	0.000256567037823605	-0.00451366751431538
KCNMA1_KCNMB1	TECTA	10	0.000254836119316498	-0.00104281099448626
KCNMA1_KCNMB1	CDHR3	10	0.000253676059311989	-0.00324014085008965
KCNMA1_KCNMB1	KRTAP21-3	10	0.000253498042863274	0
KCNMA1_KCNMB1	GLDN	10	0.0002530149773458	-0.00673864463275039
KCNMA1_KCNMB1	TAS2R39	10	0.000252979296451781	0
KCNMA1_KCNMB1	GPR31	10	0.00025227607343169	0
KCNMA1_KCNMB1	DBX2	10	0.000251783381742604	0
KCNMA1_KCNMB1	HMGB4	10	0.000251724226564564	0
KCNMA1_KCNMB1	KLHL33	10	0.000250886944564435	-0.000944243062690104
KCNMA1_KCNMB1	TAS2R31	10	0.000250680485748797	0.00143729668405099
KCNMA1_KCNMB1	OR4C11	10	0.000250306080894695	0
KCNMA1_KCNMB1	CKAP2L	10	0.000249284310457507	-0.000885551603244733
KCNMA1_KCNMB1	SOHLH1	10	0.000249019235676883	0
KCNMA1_KCNMB1	MS4A1	10	0.000248693187575229	-0.00175988179651142
KCNMA1_KCNMB1	C22orf42	10	0.000246914780180343	0
KCNMA1_KCNMB1	IL24	10	0.000245390902908746	-0.000595633472123695
KCNMA1_KCNMB1	ADIPOQ	10	0.000245378107375466	0
KCNMA1_KCNMB1	EFCAB5	10	0.000243499456761383	-0.00246517699185521
KCNMA1_KCNMB1	WDR83OS	10	0.000242159273147831	-0.00855278662560002
KCNMA1_KCNMB1	MDGA2	10	0.000242052107381042	0
KCNMA1_KCNMB1	KCNF1	10	0.00024147300357453	-0.00152292330325619
KCNMA1_KCNMB1	WDR47	10	0.000240745801786849	-0.00187356980316662
KCNMA1_KCNMB1	EVI5	10	0.000240713426574968	0.00507214236537625
KCNMA1_KCNMB1	SP100	10	0.000240679936898534	-0.00599568241603815
KCNMA1_KCNMB1	C1orf158	10	0.000240317541182909	0
KCNMA1_KCNMB1	CEP112	10	0.00023995226428567	0.010689187433957
KCNMA1_KCNMB1	ARHGAP29	10	0.000237772539437785	-0.00308021210904095
KCNMA1_KCNMB1	FTCDNL1	10	0.000237625678157019	-0.00383792311838425
KCNMA1_KCNMB1	WDR5	10	0.0002365446912212	-0.0047597477001171
KCNMA1_KCNMB1	KLRF1	10	0.000236183589328748	-0.00192096157867529
KCNMA1_KCNMB1	TNFRSF9	10	0.000235729514508024	-0.00186688444295809
KCNMA1_KCNMB1	ERCC6L2	10	0.000234567700261658	0.00676598093321438
KCNMA1_KCNMB1	RALA	10	0.000234083114692646	-0.0141782234092898
KCNMA1_KCNMB1	NUPR2	10	0.000233218815734888	0
KCNMA1_KCNMB1	GLYATL1	10	0.000231022973708238	0
KCNMA1_KCNMB1	NCAPG2	10	0.00022996852520478	-0.0147322946594927
KCNMA1_KCNMB1	CDH12	10	0.000229421565644094	0
KCNMA1_KCNMB1	SHISA9	10	0.000227965680741114	0
KCNMA1_KCNMB1	C1orf216	10	0.000227742788171672	-0.00575599443260363
KCNMA1_KCNMB1	TRAV24	10	0.000227714594992208	-0.00129034228135647
KCNMA1_KCNMB1	BHMG1	10	0.00022764677212145	0
KCNMA1_KCNMB1	TEX48	10	0.000226766841492563	0
KCNMA1_KCNMB1	SLC38A8	10	0.000226311001294722	0
KCNMA1_KCNMB1	ANKRD2	10	0.000226306741389298	-0.000554665655289367
KCNMA1_KCNMB1	CHRNA1	10	0.000225753050722811	-0.000462221379407806
KCNMA1_KCNMB1	FEM1C	10	0.000225728689466252	-0.00833313548240732
KCNMA1_KCNMB1	HPD	10	0.000223845458615503	-0.00172570892797084
KCNMA1_KCNMB1	RAD51AP1	10	0.000223011093746874	-0.00150434812551574
KCNMA1_KCNMB1	SLC1A7	10	0.000222812731765221	0
KCNMA1_KCNMB1	UNC13A	10	0.000222770710456879	-0.00237954953356182
KCNMA1_KCNMB1	DENND2D	10	0.000222548827786791	-0.00107829278760033
KCNMA1_KCNMB1	GNPDA1	10	0.00022218178515504	-0.00324607415973356
KCNMA1_KCNMB1	CDCP2	10	0.000219717783729355	0
KCNMA1_KCNMB1	TAC4	10	0.000217313405197334	0
KCNMA1_KCNMB1	GRHL3	10	0.000216915132184178	7.5251589011319e-05
KCNMA1_KCNMB1	SLC22A1	10	0.000216872252605474	-0.00291620775470889
KCNMA1_KCNMB1	IQCD	10	0.000216441160830236	-0.00313370371504586
KCNMA1_KCNMB1	SPATA32	10	0.000216101421209778	-0.000425452480088353
KCNMA1_KCNMB1	JHY	10	0.00021452055408135	-0.00805449739986242
KCNMA1_KCNMB1	OLIG3	10	0.000213197233396357	0
KCNMA1_KCNMB1	NKX2-8	10	0.00021292324523378	0
KCNMA1_KCNMB1	DPEP3	10	0.00021291824052753	0
KCNMA1_KCNMB1	LCN8	10	0.000212458954967355	0
KCNMA1_KCNMB1	ANKRD30B	10	0.00021153404090543	0
KCNMA1_KCNMB1	RLN2	10	0.00020948510647262	-0.00221983910391706
KCNMA1_KCNMB1	FAM135A	10	0.000207722236764754	0.00595537633677279
KCNMA1_KCNMB1	FAM111B	10	0.0002056800227494	8.3245954197512e-05
KCNMA1_KCNMB1	IZUMO3	10	0.000204886202193911	0
KCNMA1_KCNMB1	OR4K13	10	0.000204863468168712	0
KCNMA1_KCNMB1	NRG1	10	0.000203352499252443	-0.00640423106106583
KCNMA1_KCNMB1	GABRA4	10	0.000201485358523216	0
KCNMA1_KCNMB1	OR7G1	10	0.000201379351812328	0
KCNMA1_KCNMB1	CRYBA4	10	0.000200031542788279	0
KCNMA1_KCNMB1	HRCT1	10	0.000199812459166514	-0.00252755186341486
KCNMA1_KCNMB1	PTTG1	10	0.000199005293455207	0.00166279722969066
KCNMA1_KCNMB1	MAP2K7	10	0.000197865069481454	-0.000384598418684774
KCNMA1_KCNMB1	NAGPA	10	0.000195641464781533	-0.00918595899737335
KCNMA1_KCNMB1	SCN4A	10	0.000195148255416509	-0.000425452480088353
KCNMA1_KCNMB1	SAR1A	10	0.00019425881523117	0.00124776704407883
KCNMA1_KCNMB1	STRIT1	10	0.000192390846147666	0
KCNMA1_KCNMB1	CENPBD1	10	0.000192150873068995	-0.00737213813389049
KCNMA1_KCNMB1	AVPR1B	10	0.000191543245350989	0
KCNMA1_KCNMB1	TRAM1L1	10	0.000190705606772476	-0.00315497356349034
KCNMA1_KCNMB1	STK40	10	0.000190620121285245	-0.0121200992759547
KCNMA1_KCNMB1	DPYSL5	10	0.000189310233635872	0
KCNMA1_KCNMB1	CXorf40B	10	0.000187240083075745	-0.0029109392866776
KCNMA1_KCNMB1	C17orf113	10	0.000186997847350765	-0.00349434875215209
KCNMA1_KCNMB1	IL12RB1	10	0.000186324929919685	-0.00252581543133514
KCNMA1_KCNMB1	FAM161A	10	0.000186037609715973	-0.00725260201930545
KCNMA1_KCNMB1	E2F6	10	0.000185607574717784	0
KCNMA1_KCNMB1	SLIT1	10	0.000184973423530101	-0.00144995395286795
KCNMA1_KCNMB1	MYRFL	10	0.000183558521148566	-0.000425452480088353
KCNMA1_KCNMB1	GIT2	10	0.000182306562962545	-0.0035355880921009
KCNMA1_KCNMB1	TMEM225B	10	0.000181864821327163	-0.000578426019938758
KCNMA1_KCNMB1	TRIM72	10	0.000181549925031445	0
KCNMA1_KCNMB1	TRDV1	10	0.000181285901800674	-0.00113335735751156
KCNMA1_KCNMB1	ASPSCR1	10	0.000181270336360403	-0.00573374040136211
KCNMA1_KCNMB1	TRPM1	10	0.000181232807143845	0
KCNMA1_KCNMB1	AVPR2	10	0.000181159386896585	-0.000554665655289367
KCNMA1_KCNMB1	PNMA8C	10	0.000179854019005263	-0.00317029208873372
KCNMA1_KCNMB1	COA8	10	0.000179617281918882	-0.00129094988557356
KCNMA1_KCNMB1	OARD1	10	0.000179524536735253	0.00379881079094795
KCNMA1_KCNMB1	SRCIN1	10	0.000179505003237357	-0.0044875171023266
KCNMA1_KCNMB1	CSMD1	10	0.000175892216653494	0
KCNMA1_KCNMB1	MAD2L2	10	0.000175637278422476	0.00286250614672437
KCNMA1_KCNMB1	CCDC40	10	0.000175285227439828	-0.00161379876691208
KCNMA1_KCNMB1	AC067752.1	10	0.000175046862548487	-0.000989450073150487
KCNMA1_KCNMB1	SMIM9	10	0.000174463019371078	0
KCNMA1_KCNMB1	KCNJ9	10	0.000174142960000094	0
KCNMA1_KCNMB1	ADGRG5	10	0.000171363215380462	-0.0046474410233149
KCNMA1_KCNMB1	B3GAT2	10	0.000171078780316371	0
KCNMA1_KCNMB1	YIPF7	10	0.000169823142788194	0
KCNMA1_KCNMB1	BRD3	10	0.000168610746271558	-0.00814456175492936
KCNMA1_KCNMB1	GRAMD2A	10	0.000168344951150669	-0.00047718104573499
KCNMA1_KCNMB1	MYF5	10	0.000168107253463343	0
KCNMA1_KCNMB1	OR5B17	10	0.00016784545975239	0
KCNMA1_KCNMB1	PLEKHG4B	10	0.000166258065626259	-0.000489079447935286
KCNMA1_KCNMB1	DEFB123	10	0.00016503986216868	0
KCNMA1_KCNMB1	RNASE9	10	0.000164759099252902	0
KCNMA1_KCNMB1	CCDC195	10	0.000163822023690769	0
KCNMA1_KCNMB1	SIX3	10	0.00016343319934131	0
KCNMA1_KCNMB1	CHST13	10	0.00016158556922828	0
KCNMA1_KCNMB1	EFCC1	10	0.000161230480206256	-0.00472732460411761
KCNMA1_KCNMB1	TERB1	10	0.000160865138980715	0
KCNMA1_KCNMB1	DCLRE1C	10	0.000160435639336612	-0.00433131690608969
KCNMA1_KCNMB1	PHOX2B	10	0.000160230472466059	0
KCNMA1_KCNMB1	CD207	10	0.000159614262482196	-0.00114004082249055
KCNMA1_KCNMB1	ATP8B3	10	0.000159393603820053	-0.0043026997140884
KCNMA1_KCNMB1	MAGI2	10	0.000158422829077182	-0.00172732106367988
KCNMA1_KCNMB1	ZNF415	10	0.000157458513212683	-0.00432971763571448
KCNMA1_KCNMB1	SIGLEC12	10	0.000157413847010237	-0.00136804898698866
KCNMA1_KCNMB1	C17orf50	10	0.00015621168713385	-0.000496808472305007
KCNMA1_KCNMB1	TGIF1	10	0.00015575603210219	-0.00653507631902076
KCNMA1_KCNMB1	OR2A25	10	0.000155652220512882	0
KCNMA1_KCNMB1	LYPD5	10	0.000154396748328588	-0.00588001719944565
KCNMA1_KCNMB1	METTL11B	10	0.000154298252764235	-0.00150704377070618
KCNMA1_KCNMB1	DUPD1	10	0.000154289997713458	0
KCNMA1_KCNMB1	REXO5	10	0.000153881357864983	-0.00311232072233109
KCNMA1_KCNMB1	STAG3	10	0.000152143424501068	-0.00275290362556323
KCNMA1_KCNMB1	SP110	10	0.000150569782427543	0.0025204310545897
KCNMA1_KCNMB1	PCDHA5	10	0.000150380692566205	-0.00145780033436392
KCNMA1_KCNMB1	FZD9	10	0.000150111216743733	0
KCNMA1_KCNMB1	ADRA1D	10	0.000149063492731735	-0.00108896899604478
KCNMA1_KCNMB1	SPATA31D3	10	0.000145595305423235	0
KCNMA1_KCNMB1	MIEF2	10	0.000143797967762274	-0.00658193048091339
KCNMA1_KCNMB1	PGPEP1L	10	0.000143728767964373	0
KCNMA1_KCNMB1	CPA5	10	0.00014287125864615	0
KCNMA1_KCNMB1	HMCES	10	0.00014260150159704	0.00181894071407487
KCNMA1_KCNMB1	KCNIP4	10	0.000142493416207819	0
KCNMA1_KCNMB1	FAM209B	10	0.000141940054414409	-0.00121705319605343
KCNMA1_KCNMB1	ASMT	10	0.000141775299596684	0
KCNMA1_KCNMB1	OR2S2	10	0.000141584413428338	0
KCNMA1_KCNMB1	NNAT	10	0.000141475560107753	0
KCNMA1_KCNMB1	IFNK	10	0.000140982626025672	0
KCNMA1_KCNMB1	CADPS	10	0.000140289239788952	-0.00526139678557027
KCNMA1_KCNMB1	NLGN3	10	0.000140129600303139	-0.00303681234312052
KCNMA1_KCNMB1	JPH4	10	0.000139754478381458	-0.00196919355342063
KCNMA1_KCNMB1	PLPPR5	10	0.000139360354338995	-0.00132912338862902
KCNMA1_KCNMB1	CTSC	10	0.000138236473333969	0.00378184851434077
KCNMA1_KCNMB1	CHRNB2	10	0.000136789694859531	0
KCNMA1_KCNMB1	OR52L1	10	0.000136185134446119	0
KCNMA1_KCNMB1	PRTN3	10	0.000136049634945807	0
KCNMA1_KCNMB1	NLRP13	10	0.000135635740706231	0
KCNMA1_KCNMB1	PROK2	10	0.000135102011046046	0
KCNMA1_KCNMB1	NT5C1A	10	0.000134104130110511	0
KCNMA1_KCNMB1	TUBA3E	10	0.000132857132495159	0
KCNMA1_KCNMB1	CD247	10	0.000132496459251761	-0.000991368879296509
KCNMA1_KCNMB1	CECR2	10	0.000132360134501822	-0.000578426019938758
KCNMA1_KCNMB1	PRSS58	10	0.000132155987378428	0
KCNMA1_KCNMB1	MUC21	10	0.000131723658394702	0
KCNMA1_KCNMB1	CA1	10	0.000131190758671759	0
KCNMA1_KCNMB1	SEPTIN9	10	0.000130979782790273	0.00996623956960593
KCNMA1_KCNMB1	POPDC3	10	0.000130206586800413	-0.000496808472305007
KCNMA1_KCNMB1	UFSP1	10	0.000127753692762114	-0.00130962222289008
KCNMA1_KCNMB1	SIRPD	10	0.000126735491399646	-0.00133876421141256
KCNMA1_KCNMB1	DGKI	10	0.000126717221045758	-0.00214645259792682
KCNMA1_KCNMB1	TRAV12-3	10	0.000125618724807024	-0.00161610162836385
KCNMA1_KCNMB1	DAPK2	10	0.000125615861045813	-0.000253899431755186
KCNMA1_KCNMB1	SCGB1D1	10	0.000124910519372506	0
KCNMA1_KCNMB1	MYMK	10	0.000124801196576844	0
KCNMA1_KCNMB1	OR5D13	10	0.000124793445870881	0
KCNMA1_KCNMB1	VIPAS39	10	0.000124243595485159	-0.00480452657076717
KCNMA1_KCNMB1	CENPVL3	10	0.000122676853335671	0
KCNMA1_KCNMB1	GABRQ	10	0.000122055730928731	-0.000482021683282299
KCNMA1_KCNMB1	TRAV18	10	0.000121853611199963	0
KCNMA1_KCNMB1	RTL1	10	0.000121581847611594	0
KCNMA1_KCNMB1	TOGARAM2	10	0.000121286800642076	0
KCNMA1_KCNMB1	RMI2	10	0.00012119944192005	0.00426931112094274
KCNMA1_KCNMB1	SMURF1	10	0.000121147429280211	-0.00813201750823889
KCNMA1_KCNMB1	TAGLN3	10	0.000121126156041497	-0.00179037269274058
KCNMA1_KCNMB1	TEX33	10	0.000120720405246357	0
KCNMA1_KCNMB1	HTRA4	10	0.00011947832408758	-0.00479393792425446
KCNMA1_KCNMB1	MANSC4	10	0.000119015041761615	0
KCNMA1_KCNMB1	STOML3	10	0.000118252622641248	-0.000425452480088353
KCNMA1_KCNMB1	GPAM	10	0.000118158514899237	-0.00555836473414431
KCNMA1_KCNMB1	ADAM20	10	0.00011815089943209	-0.00333298821333157
KCNMA1_KCNMB1	AKAP3	10	0.00011578231230416	-0.00132395631832691
KCNMA1_KCNMB1	MMACHC	10	0.000115682178730586	-0.00816950793073101
KCNMA1_KCNMB1	CREG2	10	0.000115309122771289	-0.00157606989244384
KCNMA1_KCNMB1	MPIG6B	10	0.000114840845575582	0
KCNMA1_KCNMB1	RIMS1	10	0.000113085532056145	0
KCNMA1_KCNMB1	ZFP2	10	0.00011269873669979	-0.00153748760033456
KCNMA1_KCNMB1	OPALIN	10	0.000112382709673055	0
KCNMA1_KCNMB1	SEPTIN14	10	0.000112280476753362	0
KCNMA1_KCNMB1	IL2	10	0.000111286964829293	-0.00124775740132686
KCNMA1_KCNMB1	AGL	10	0.000110590205101011	0.00376578799396824
KCNMA1_KCNMB1	ALAS2	10	0.000109970108796352	0
KCNMA1_KCNMB1	CATSPER1	10	0.000109896440476661	0
KCNMA1_KCNMB1	IGLV3-32	10	0.000109764526393103	0
KCNMA1_KCNMB1	LIN28A	10	0.000109677718785373	0
KCNMA1_KCNMB1	C6orf136	10	0.000109268740144561	-0.0025480803256059
KCNMA1_KCNMB1	MBOAT4	10	0.00010884884100121	-0.000429284832718515
KCNMA1_KCNMB1	NDRG4	10	0.000108828763562477	-0.00412990871862649
KCNMA1_KCNMB1	STAT3	10	0.000108069209279565	0.0211362939606556
KCNMA1_KCNMB1	TMEFF2	10	0.000108052080271597	0
KCNMA1_KCNMB1	SPATA31A6	10	0.000107062844555402	0
KCNMA1_KCNMB1	FAM71D	10	0.000106574725667849	0
KCNMA1_KCNMB1	LRP1B	10	0.000106473840385908	0
KCNMA1_KCNMB1	CLVS2	10	0.000105976464497501	0
KCNMA1_KCNMB1	NR0B1	10	0.000104779614238313	0
KCNMA1_KCNMB1	NRSN1	10	0.000103181364982409	0
KCNMA1_KCNMB1	PLK5	10	0.000103072726709474	0
KCNMA1_KCNMB1	ASCL1	10	9.97754475747661e-05	0
KCNMA1_KCNMB1	CNTF	10	9.95607830612979e-05	-0.00154311351347433
KCNMA1_KCNMB1	KCTD13	10	9.94538864632022e-05	0.00439224112764176
KCNMA1_KCNMB1	KLF17	10	9.90552427737736e-05	-0.00104233940872642
KCNMA1_KCNMB1	KRTAP1-3	10	9.859499826471e-05	0
KCNMA1_KCNMB1	COX7B2	10	9.82258302748971e-05	0
KCNMA1_KCNMB1	BCR	10	9.38863569360383e-05	0.00582512478719591
KCNMA1_KCNMB1	GAPT	10	9.26073623842413e-05	-0.00531447994771871
KCNMA1_KCNMB1	MEFV	10	9.19968979875239e-05	-0.00356743383874252
KCNMA1_KCNMB1	NLRC4	10	9.08637005918569e-05	-0.00215854295844607
KCNMA1_KCNMB1	DCAF4L1	10	9.05304957228102e-05	-0.00048778830440531
KCNMA1_KCNMB1	OR5W2	10	9.02797779524564e-05	0
KCNMA1_KCNMB1	MAJIN	10	8.99864664778642e-05	-0.00113705173600302
KCNMA1_KCNMB1	CLEC12B	10	8.96157513231538e-05	-0.00164758769643119
KCNMA1_KCNMB1	PRAMEF17	10	8.92752836146812e-05	0
KCNMA1_KCNMB1	KIF19	10	8.83110823178223e-05	0
KCNMA1_KCNMB1	GIP	10	8.80921155518567e-05	0
KCNMA1_KCNMB1	TMEM121B	10	8.80879635495256e-05	-0.00172570892797084
KCNMA1_KCNMB1	HTR3C	10	8.79163928435123e-05	0
KCNMA1_KCNMB1	PKD1L3	10	8.64992470583494e-05	-0.00110898893096997
KCNMA1_KCNMB1	NANOG	10	8.6130591360778e-05	0
KCNMA1_KCNMB1	ASPM	10	8.56710694713193e-05	-0.00283788173171496
KCNMA1_KCNMB1	LTN1	10	8.54317113375697e-05	-0.003664367755755
KCNMA1_KCNMB1	BMX	10	8.51780771815439e-05	0
KCNMA1_KCNMB1	OR51I1	10	8.46261188166343e-05	-0.00104064739934656
KCNMA1_KCNMB1	TBX5	10	8.40059638827985e-05	0
KCNMA1_KCNMB1	E2F4	10	8.39500610913951e-05	0.00958562473691022
KCNMA1_KCNMB1	ALX1	10	8.28550902548144e-05	0
KCNMA1_KCNMB1	MAGEC3	10	8.27022148020483e-05	0
KCNMA1_KCNMB1	ERICH6	10	8.0813942806382e-05	0
KCNMA1_KCNMB1	SGK2	10	7.86482670699954e-05	-0.00422416677166533
KCNMA1_KCNMB1	HHIPL2	10	7.80916377358993e-05	0
KCNMA1_KCNMB1	DEFB133	10	7.77668088349381e-05	0
KCNMA1_KCNMB1	CPNE4	10	7.65935860872483e-05	-0.000569086355139528
KCNMA1_KCNMB1	UPK2	10	7.5575123984921e-05	-0.00097557660881062
KCNMA1_KCNMB1	KIAA2012	10	7.53419672315335e-05	0
KCNMA1_KCNMB1	SLC10A6	10	7.43136579390386e-05	-0.00198154987571369
KCNMA1_KCNMB1	FAM217A	10	7.31730950619274e-05	0
KCNMA1_KCNMB1	SRSF12	10	7.31635314858036e-05	-0.00551739875941108
KCNMA1_KCNMB1	ESRRB	10	7.28843146408807e-05	0
KCNMA1_KCNMB1	GRIN2A	10	7.23476441943732e-05	-0.00138321698337648
KCNMA1_KCNMB1	RAB3A	10	7.21743733305878e-05	-0.00292939317019411
KCNMA1_KCNMB1	PATE4	10	7.13612243435669e-05	0
KCNMA1_KCNMB1	CERKL	10	7.09366143691949e-05	-0.0014350860682795
KCNMA1_KCNMB1	AGXT2	10	7.09109046519034e-05	0
KCNMA1_KCNMB1	ARL5B	10	6.96488637231523e-05	-0.00110237947010607
KCNMA1_KCNMB1	CIP2A	10	6.65117636168562e-05	0.000938850009597775
KCNMA1_KCNMB1	LIN28B	10	6.62462867593352e-05	0
KCNMA1_KCNMB1	ADIG	10	6.46833232096953e-05	0
KCNMA1_KCNMB1	SYPL1	10	6.44151839546282e-05	-0.00238173572440136
KCNMA1_KCNMB1	AKR1B15	10	6.33874167748062e-05	-0.000397446777844005
KCNMA1_KCNMB1	ACP7	10	6.3145142968845e-05	0
KCNMA1_KCNMB1	DYDC2	10	6.2294976440279e-05	-0.00130239353171429
KCNMA1_KCNMB1	TRBV27	10	6.20574311992381e-05	-0.00138949584665295
KCNMA1_KCNMB1	OR12D3	10	6.16159319150326e-05	0
KCNMA1_KCNMB1	POU1F1	10	6.13351689992546e-05	0
KCNMA1_KCNMB1	RD3L	10	6.08185895027674e-05	0
KCNMA1_KCNMB1	UNC5D	10	6.04455240865858e-05	0
KCNMA1_KCNMB1	SOST	10	6.0304144132072e-05	0
KCNMA1_KCNMB1	SULT2B1	10	5.85004723155126e-05	-0.00282721369879834
KCNMA1_KCNMB1	FAM234A	10	5.84885373588293e-05	-0.0148646684436277
KCNMA1_KCNMB1	OR9K2	10	5.4132695855577e-05	0
KCNMA1_KCNMB1	NECTIN3	10	5.38885357588607e-05	-0.00675415835639584
KCNMA1_KCNMB1	LMOD3	10	5.3664561566917e-05	-0.000510542976106024
KCNMA1_KCNMB1	SH3GLB1	10	5.27790396059796e-05	-0.0235655579751502
KCNMA1_KCNMB1	MCHR1	10	5.15966425773691e-05	0
KCNMA1_KCNMB1	ALKBH4	10	5.12572288172095e-05	-0.00173848076672764
KCNMA1_KCNMB1	MYL7	10	4.97160654428527e-05	0
KCNMA1_KCNMB1	KLRC4	10	4.95894247718904e-05	-0.000694421856392044
KCNMA1_KCNMB1	CRHR1	10	4.94003623072547e-05	0
KCNMA1_KCNMB1	SPATA31D1	10	4.90272793526225e-05	0
KCNMA1_KCNMB1	CILP2	10	4.86247832642187e-05	-0.00535885364189654
KCNMA1_KCNMB1	MTMR3	10	4.79907623664851e-05	-0.00263928283755917
KCNMA1_KCNMB1	LIAS	10	4.7777644149871e-05	0.00408159143666977
KCNMA1_KCNMB1	PAK3	10	4.73244128204192e-05	-0.00452253243698242
