target,imp
Fibroblasts,9.037671404173969
Monocytes,0.546248312139925
B_cells,4.817067614334955
TAM,4.9452402150467485
Hepatocytes,7.434454085960969e-4
Endothelial_cells,0.008135786830186127
PVL,0.23935343690868102
Normal_Epithelial_cells,0.003828517462053266
T_NK_cells,0.0031487540780145563
Tumor_Epithelial_cells,9.2478153605067
