target_gene	pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KCNE4	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.282051282051282	0.503663003663004	0.147331213699377	0.313754097785414	1.04834730931506	93	IFITM3;ELF1;OGFR;B2M;BST2;LGALS3BP;C1S;PLSCR1;HLA-C;MOV10;STAT2;UBE2L6;IL4R;NUB1;NMI;TAP1;SLC25A28;PARP9;EPSTI1;HERC6;LAMP3;PSME1;TMEM140;IFIH1;DDX60;RIPK2;RNF31;CD74;IFI35;RSAD2
KCNE4	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.294890510948905	0.508431915429147	0.0908241419007155	-0.344132780597956	-1.08264215050405	100	SEC31A;XPOT;EIF4EBP1;HSPA9;SPCS3;BAG3;STC2;EDEM1;ARFGAP1;PDIA5;SDAD1;NOP14;WFS1;EIF4A3;ALDH18A1;EIF4A1;VEGFA;KIF5B;MTREX;PSAT1;POP4;ATP6V0D1;TUBB2A;IMP3;EXOSC1;NHP2;CXXC1;DCP1A
KCNE4	HALLMARK_HEME_METABOLISM	0.345528455284553	0.575880758807588	0.0780892306943345	-0.31030675192178	-1.05166742325611	180	UROD;FBXO7;ADD1;TNS1;BCAM;GLRX5;CCND3;EPB41;BLVRB;FN3K;NCOA4;NNT;TENT5C;RIOK3;SLC10A3;SLC25A37;SLC11A2;BMP2K;EIF2AK1;PDZK1IP1;HAGH;CTNS;CCDC28A;XK;NARF;ALDH6A1;TFDP2;FBXO34;ALAD;NUDT4;ALDH1L1;HDGF;FECH;KAT2B;GDE1;TFRC
KCNE4	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.359375	0.579637096774194	0.143758989039275	0.277587896316869	1.02506375115292	191	IFITM3;PSMA2;OGFR;B2M;BST2;LGALS3BP;C1S;PLSCR1;HLA-DRB1;MT2A;PTPN1;HLA-A;HLA-DMA;MVP;FGL2;PFKP;CCL2;IRF5;STAT2;UBE2L6;IL4R;NMI;TAP1;PML;LYSMD2;SOCS1;RBCK1;CIITA;SRI;SLC25A28;HLA-DQA1;CASP4;EPSTI1;HERC6;CFB;TOR1B;RNF213;CFH;PSMB10;CDKN1A;PSME1;IFIH1;DDX60;GZMA;CSF2RB;RIPK2;IFNAR2;RNF31
KCNE4	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.398843930635838	0.623193641618497	0.0739901439101341	-0.325201463503057	-1.02528957501812	97	ARF1;SMAD2;PLCB1;PPP1CA;PLA2G12A;ACACA;CLTC;TNFRSF1A;EGFR;MAPK8;TBK1;CDK4;GSK3B;PRKAG1;IRAK4;PAK4;RALB;RIT1;MAP3K7;MYD88;RIPK1;CAB39L;CSNK2B;PFN1;MAP2K6
KCNE4	HALLMARK_MTORC1_SIGNALING	0.434306569343066	0.658040256580403	0.124434168630393	0.270180040249373	0.996887463809105	171	PHGDH;PSMD13;BTG2;SERP1;DDIT4;SLC1A4;NFIL3;ENO1;HSPA5;PSMA4;DDIT3;CTSC;VLDLR;MAP2K3;IGFBP5;PSPH;LDLR;FGL2;HMBS;ADD3;SSR1;MCM4;SLC7A11;ARPC5L;SHMT2;NUPR1;GTF2H1;NUP205;SQSTM1;DHCR24;SC5D;MTHFD2L;XBP1;G6PD;UFM1;PPP1R15A;TMEM97;CYB5B
KCNE4	HALLMARK_FATTY_ACID_METABOLISM	0.462068965517241	0.660098522167488	0.0643583367917361	-0.304750860768685	-1.0033023653005	145	UROD;ACSS1;HADHB;DLD;HSP90AA1;HSPH1;ACADS;ADSL;RDH11;HSDL2;RAP1GDS1;IDH3G;PPARA;GSTZ1;ECH1;CA4;GLUL;SERINC1;GRHPR;DECR1;MAOA;HSD17B10;CD36;RETSAT;HMGCL;ALAD;HCCS;ACSL1;ECI1;ACAA2;BPHL;AUH;EHHADH;APEX1;TP53INP2;HSD17B4;SLC22A5;SDHA
KCNE4	HALLMARK_NOTCH_SIGNALING	0.454838709677419	0.660098522167488	0.0728938564822936	-0.390026325817996	-1.00006417224917	30	RBX1;APH1A;PSEN2;JAG1;PSENEN;KAT2A;FBXW11;FZD5;CUL1;SAP30;ST3GAL6;DLL1;NOTCH1;DTX1;NOTCH2
KCNE4	HALLMARK_G2M_CHECKPOINT	0.513477088948787	0.713162623539982	0.0582216241124161	-0.286988673061241	-0.972593658711266	179	SMAD3;XPO1;NSD2;TNPO2;CASP8AP2;NCL;FOXN3;HSPA8;SMC1A;SLC7A1;MEIS2;PAFAH1B1;SNRPD1;CCNT1;MYBL2;EGF;KIF5B;CDK4;ATRX;HNRNPU;DMD;HIF1A;ILF3;CUL1;PURA;KATNA1;POLE;SAP30;FANCC;KPNB1;CDC25B;NUMA1;MAPK14;MEIS1;RBL1;RPA2;SMC2;UCK2;DKC1;MNAT1;CHMP1A;POLA2;SMC4;SLC38A1;WRN;NOTCH2;SS18;MAP3K20;CHEK1;RAD21;PDS5B;SQLE;AURKA
KCNE4	HALLMARK_MYC_TARGETS_V2	0.53448275862069	0.722273998136067	0.0956031492204301	0.304572124619449	0.943469634920847	53	MYC;TCOF1;LAS1L;MPHOSPH10;TBRG4;RABEPK;FARSA;MCM5;CBX3;MCM4;SLC29A2;WDR74;SRM;TMEM97;MAP3K6;MYBBP1A;AIMP2;PUS1
KCNE4	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.619631901840491	0.815305134000646	0.0554793308704233	-0.313288881997611	-0.92143897567262	68	ATXN2;DHCR7;JAG1;MAL2;STX5;FDFT1;CLU;FDPS;SREBF2;ECH1;LGMN;PMVK;MVD;NIBAN1;ERRFI1;TM7SF2
KCNE4	HALLMARK_APICAL_SURFACE	0.643410852713178	0.824885708606639	0.0542315935495841	-0.31942997720028	-0.884470982954406	44	APP;EPHB4;ATP8B1;PKHD1;ADAM10;HSPB1;GAS1
KCNE4	HALLMARK_INFLAMMATORY_RESPONSE	0.67816091954023	0.847701149425287	0.0985499803531691	0.249285820024869	0.925337143635563	198	BTG2;KLF6;BST2;MYC;GPC3;LPAR1;RELA;GABBR1;AHR;RAF1;CALCRL;PVR;LDLR;ATP2C1;CCL2;SCARF1;PTGER4;IL4R;PSEN1;NMI;IL1R1;RGS1;SLC4A4;SRI;TIMP1;P2RX4;TNFRSF1B;MEP1A;LYN;TLR2;ABI1;LAMP3;CXCL8;CDKN1A;INHBA;PTGIR;P2RY2
KCNE4	HALLMARK_COMPLEMENT	0.723951285520974	0.882867421367042	0.0425877779273254	-0.264362087732945	-0.898212416309908	188	HSPA1A;SERPING1;SIRT6;CTSH;GNAI3;RCE1;BRPF3;CBLB;SERPINE1;PPP4C;CLU;KLK1;DOCK9;LGMN;PCLO;HNF4A;TNFAIP3;CPQ;ANG;CD36;PDP1;LRP1;CD46;VCPIP1;STX4;C3;SRC;FDX1;MMP15;PFN1;PREP;SERPINA1;RBSN;TFPI2;PIM1;CASP7;AKAP10;IRF2;PLAUR;DYRK2;FYN;KCNIP3;USP16;CASP10;CCL5;LAP3;PLAT;USP14
KCNE4	HALLMARK_ALLOGRAFT_REJECTION	0.773584905660377	0.89546783625731	0.0899860794997137	0.242425995150444	0.8917607959258	184	B2M;FLNA;HLA-DMB;HLA-DRA;HLA-A;TRAF2;BCL3;IFNGR1;HLA-DMA;THY1;CCL2;IL4R;TAP1;APBB1;SOCS1;F2R;AKT1;TIMP1;HLA-DQA1;LYN;CD4;TLR2;ABI1;CTSS;CD1D;PSMB10;INHBA;GZMA;NCK1;RIPK2;IFNAR2;CD74;IL27RA;GCNT1;LCP2;FAS;IL15;GALNT1;EIF4G3;WAS;HDAC9;PTPN6;FASLG
KCNE4	HALLMARK_BILE_ACID_METABOLISM	0.788011695906433	0.89546783625731	0.0422468188360053	-0.268534066618047	-0.853076136906464	109	ABCD3;LONP2;ABCA5;PHYH;RXRA;NUDT12;SERPINA6;GNMT;CYP39A1;RETSAT;IDH2;ACSL1;ABCD1;TTR;GC;PFKM;ABCA9;NR3C2;PXMP2;HACL1;HSD17B4;PRDX5;NR1H4;RBP1;CROT;BCAR3;ALDH9A1;PAOX;ABCA3;HSD17B11;CAT;CYP46A1;NR1I2;GNPAT;EPHX2
KCNE4	HALLMARK_PANCREAS_BETA_CELLS	0.752777777777778	0.89546783625731	0.0749278818393739	0.288338261195582	0.839740831751274	39	INS;GCG;SPCS1;FOXO1;LMO2;ISL1;NKX6-1;SST;SCGN;CHGA;G6PC2
KCNE4	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.817647058823529	0.908496732026144	0.0408229003677776	-0.271574510987461	-0.82788214404297	83	JUN;TNFRSF1A;ACVR1B;LTBR;IL10RB;IRF9;CD36;STAM2;MYD88;IL6ST;CXCL11;MAP3K8;IFNGR2;IFNAR1;PIM1;CD9;IL17RA
KCNE4	HALLMARK_KRAS_SIGNALING_DN	0.924603174603175	0.943472627146097	0.0828962134571565	0.229170567224489	0.844357708108614	192	BTG2;GAMT;TFCP2L1;SLC38A3;ATP4A;ASB7;GPRC5C;TFF2;PTPRJ;COQ8A;CCDC106;SELENOP;LFNG;KMT2D;PRKN;HSD11B2;ADRA2C;HTR1D;SPHK2;KCNE2;CACNA1F;MAGIX;SYNPO;CD207;PNMT;EDN1
