target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNJ15	TMSB4X	3	3	0	0.198867825883941	0.160564779879875	0.18144920772142	0.91295813788591
KCNJ15	FOSB	3	3	0	0.197128396754462	0.264171179620482	0.18144920772142	0.91295813788591
KCNJ15	MUC6	3	3	0	0.186787230220263	0.182626581100726	0.18144920772142	0.91295813788591
KCNJ15	S100A6	3	3	0	0.181299845291809	0.130539984046084	0.18144920772142	0.91295813788591
KCNJ15	SPP1	3	3	0	0.1786205612753	0.208589436298552	0.18144920772142	0.91295813788591
KCNJ15	AQP1	3	3	0	0.175427299049685	0.1944694608942	0.18144920772142	0.91295813788591
KCNJ15	HSPA1A	3	3	0	0.168723743351367	0.11473520206447	0.18144920772142	0.91295813788591
KCNJ15	RHOB	3	3	0	0.162144516826068	0.0938880227466606	0.18144920772142	0.91295813788591
KCNJ15	HSPA1B	3	2	1	0.151147813365516	0.136870305722403	0.422678074170635	0.960144905744077
KCNJ15	INS	3	3	0	0.147569144542587	0.196680609113206	0.18144920772142	0.91295813788591
KCNJ15	FGFR3	3	3	0	0.146516687576322	0.138335462559487	0.18144920772142	0.91295813788591
KCNJ15	ATP1A1	3	3	0	0.145414322779061	0.142944006258051	0.18144920772142	0.91295813788591
KCNJ15	C6	3	2	1	0.144096995572059	0.0949241544492721	0.422678074170635	0.960144905744077
KCNJ15	SFRP5	3	3	0	0.143114712225347	0.151633385935458	0.18144920772142	0.91295813788591
KCNJ15	HSP90AA1	3	2	1	0.142454144189134	0.24834934839641	0.422678074170635	0.960144905744077
KCNJ15	CD44	3	3	0	0.14232766271787	0.126974221243694	0.18144920772142	0.91295813788591
KCNJ15	DDX17	3	3	0	0.142154119790391	0.147731527252185	0.18144920772142	0.91295813788591
KCNJ15	ZFP36L2	3	3	0	0.139197139674405	0.142529878087389	0.18144920772142	0.91295813788591
KCNJ15	DDX5	3	3	0	0.138871747804417	0.139098835795736	0.18144920772142	0.91295813788591
KCNJ15	KRT18	3	3	0	0.138463305281479	0.111955207499706	0.18144920772142	0.91295813788591
KCNJ16	KCNJ16	3	3	0	1.09328216313247	1.09449128491197	0.18144920772142	0.953522036192452
KCNJ16	SLC4A4	3	3	0	0.257506605621553	0.285139304776269	0.18144920772142	0.953522036192452
