target,imp
Fibroblasts,3.2743199662441436
Monocytes,3.371723757510078
B_cells,3.097934909322313
TAM,3.0180611773471586
Hepatocytes,3.4374712447158275
Endothelial_cells,3.2663174808266744
PVL,2.7352442003570228
Normal_Epithelial_cells,3.0783239568364964
T_NK_cells,3.1192359100731535
Tumor_Epithelial_cells,3.278016238754385
