target,imp
Fibroblasts,19.034507878071107
Monocytes,0.673145616600053
B_cells,8.184410598459033
TAM,11.411520077496583
Hepatocytes,0.02552069412161044
Endothelial_cells,0.017609061215742395
PVL,0.046598769686167094
Normal_Epithelial_cells,0.0319606407457454
T_NK_cells,0.01747679885950261
Tumor_Epithelial_cells,19.34382429717032
