target,imp
Fibroblasts,27.83082387995025
Monocytes,26.63715332866768
B_cells,26.812006782615967
TAM,29.237124787089527
Hepatocytes,29.498096631726803
Endothelial_cells,24.886265584874696
PVL,26.57912675033106
Normal_Epithelial_cells,26.40050157673794
T_NK_cells,24.87416250444286
Tumor_Epithelial_cells,27.940637516365477
