target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	FAM166B	1	0	-0.5517666828818546	-0.5517666828818546	-0.5517666828818546
SIGMAR1	CTNNAL1	1	0	-0.5535231796687394	-0.5535231796687394	-0.5535231796687394
SIGMAR1	ITGA2	2	0	-0.5558347379463264	-0.5363071832919782	-0.5753622926006745
SIGMAR1	PAK4	1	0	-0.5562658079643003	-0.5562658079643003	-0.5562658079643003
SIGMAR1	SCGB3A1	1	0	-0.5565693808721351	-0.5565693808721351	-0.5565693808721351
SIGMAR1	LBH	2	0	-0.5603422910846964	-0.5176995854378288	-0.6029849967315639
SIGMAR1	VAT1L	1	0	-0.5648341038794232	-0.5648341038794232	-0.5648341038794232
SIGMAR1	SLC47A1	1	0	-0.5666045962991575	-0.5666045962991575	-0.5666045962991575
SIGMAR1	PTK7	2	0	-0.5676043851907125	-0.5477255414560196	-0.5874832289254055
SIGMAR1	CYP21A2	1	0	-0.5756722432532377	-0.5756722432532377	-0.5756722432532377
SIGMAR1	CLMP	1	0	-0.5786817150815186	-0.5786817150815186	-0.5786817150815186
SIGMAR1	NKAIN1	1	0	-0.5815981011846846	-0.5815981011846846	-0.5815981011846846
SIGMAR1	CRIM1	1	0	-0.5894030865967131	-0.5894030865967131	-0.5894030865967131
SIGMAR1	FLNB	1	0	-0.5952159470602887	-0.5952159470602887	-0.5952159470602887
SIGMAR1	CAPN12	1	0	-0.6011356259312037	-0.6011356259312037	-0.6011356259312037
SIGMAR1	MMRN1	1	0	-0.6033396319888296	-0.6033396319888296	-0.6033396319888296
SIGMAR1	NPR3	3	0	-0.6038860495298517	-0.496912267432711	-2.224997245027967
SIGMAR1	RNF128	1	0	-0.6062107423729164	-0.6062107423729164	-0.6062107423729164
SIGMAR1	PPBP	2	0	-0.6089953737695804	-0.04159696147946357	-1.1763937860596971
SIGMAR1	MUCL3	2	0	-0.6101469240185962	-0.27395780460333785	-0.9463360434338546
SIGMAR1	STAB1	2	0	-0.6160719321745226	-0.11653096090289508	-1.1156129034461502
SIGMAR1	SPRY2	1	0	-0.6180239795206112	-0.6180239795206112	-0.6180239795206112
SIGMAR1	FDXR	1	0	-0.6221623750175717	-0.6221623750175717	-0.6221623750175717
SIGMAR1	CRYBG2	1	0	-0.6226588767115768	-0.6226588767115768	-0.6226588767115768
