target_gene	orig.ident	partner_gene	local_corr_z
SIGMAR1	IU_PDA_T1	PDGFRA	1.1933554473072079
SIGMAR1	IU_PDA_T1	CXCL17	1.1915696108145575
SIGMAR1	IU_PDA_T1	RBP1	1.1905132537207928
SIGMAR1	IU_PDA_T1	MLPH	1.1897373153990995
SIGMAR1	IU_PDA_T1	KCNAB1	1.1706035881207357
SIGMAR1	IU_PDA_T1	IGFBP4	1.1671981681495578
SIGMAR1	IU_PDA_T1	KRT18	1.166739524201191
SIGMAR1	IU_PDA_T1	LCN2	1.1622502515177278
SIGMAR1	IU_PDA_T1	CYP1B1	1.1464959096390113
SIGMAR1	IU_PDA_T1	PABPC1	1.1057340235685311
SIGMAR1	IU_PDA_T1	BOC	1.0927288429844015
SIGMAR1	IU_PDA_T1	IGKC	1.0746229142142978
SIGMAR1	IU_PDA_T1	IGLC1	1.0741104525407401
SIGMAR1	IU_PDA_T1	PIGR	1.0681111868438795
SIGMAR1	IU_PDA_T1	OCIAD2	1.0618921467565667
SIGMAR1	IU_PDA_T1	IGHD	1.0599100614188888
SIGMAR1	IU_PDA_T1	ZG16B	1.0363261724131743
SIGMAR1	IU_PDA_T1	TMC5	1.0361286376884387
SIGMAR1	IU_PDA_T1	C3	1.0279830809702541
SIGMAR1	IU_PDA_T1	KCNJ16	1.0271813955150124
SIGMAR1	IU_PDA_T1	PCDH18	1.0260497566182163
SIGMAR1	IU_PDA_T1	FRZB	1.0229070496186166
SIGMAR1	IU_PDA_T1	ELF3	1.0082655929293884
SIGMAR1	IU_PDA_T1	MMP7	1.008249505476516
SIGMAR1	IU_PDA_T1	CHGB	1.0045663456278726
SIGMAR1	IU_PDA_T1	CYSTM1	0.986462289753144
SIGMAR1	IU_PDA_T1	TMSB4X	0.96722590541126
SIGMAR1	IU_PDA_T1	PPP1R1B	0.9564040990433343
SIGMAR1	IU_PDA_T1	LTBP4	0.9494872363365837
SIGMAR1	IU_PDA_T1	SYNPO2	0.9278895589093782
SIGMAR1	IU_PDA_T1	ADAMTS1	0.9173289130054906
SIGMAR1	IU_PDA_T1	FXYD1	0.9161890187552728
SIGMAR1	IU_PDA_T1	MAN1C1	0.908709806808818
SIGMAR1	IU_PDA_T1	KCNN4	0.9023611458310815
SIGMAR1	IU_PDA_T1	C12orf75	0.8913143691126942
SIGMAR1	IU_PDA_T1	ERN2	0.8583273118099788
SIGMAR1	IU_PDA_T1	RNASE1	0.8366490203844466
SIGMAR1	IU_PDA_T1	MATN3	0.8312108975803426
SIGMAR1	IU_PDA_T1	GCG	0.8207039097863864
SIGMAR1	IU_PDA_T1	S100A8	0.8071787171599032
SIGMAR1	IU_PDA_T1	CTSE	0.7866383870619372
SIGMAR1	IU_PDA_T1	KCNK3	0.7565159271571695
SIGMAR1	IU_PDA_T1	CCN5	0.7529055880277087
SIGMAR1	IU_PDA_T1	KCNQ4	0.7522616955816605
SIGMAR1	IU_PDA_T1	SLCO2A1	0.7503295639707144
SIGMAR1	IU_PDA_T1	DMBT1	0.741791552336708
SIGMAR1	IU_PDA_T1	TSPAN8	0.7164589226282535
SIGMAR1	IU_PDA_T1	FXYD6	0.7147106299428472
SIGMAR1	IU_PDA_T1	KCNK1	0.7131111947561186
SIGMAR1	IU_PDA_T1	MUC13	0.7066995510925764
SIGMAR1	IU_PDA_T1	FMO3	0.6827537126641501
SIGMAR1	IU_PDA_T1	LXN	0.6809311072254897
SIGMAR1	IU_PDA_T1	PLN	0.678568076743029
SIGMAR1	IU_PDA_T1	CCL8	0.6745286333814255
SIGMAR1	IU_PDA_T1	CTSD	0.6730694466127645
SIGMAR1	IU_PDA_T1	EIF4B	0.6717005687393361
SIGMAR1	IU_PDA_T1	S1PR3	0.6680908374478463
SIGMAR1	IU_PDA_T1	LGALS4	0.6421111698368961
SIGMAR1	IU_PDA_T1	PROS1	0.6420063261364863
SIGMAR1	IU_PDA_T1	IGFBP3	0.6206124029817844
SIGMAR1	IU_PDA_T1	PDZK1IP1	0.6194186478926965
SIGMAR1	IU_PDA_T1	FXYD3	0.6167169903479007
SIGMAR1	IU_PDA_T1	TSPAN1	0.6113916878878004
SIGMAR1	IU_PDA_T1	G6PC2	0.608028148013347
SIGMAR1	IU_PDA_T1	NFATC1	0.584598970839244
SIGMAR1	IU_PDA_T1	FLNA	0.5769994565997502
SIGMAR1	IU_PDA_T1	ABCC3	0.5701966141154013
SIGMAR1	IU_PDA_T1	KCNB1	0.5505267675735532
SIGMAR1	IU_PDA_T1	WNT4	0.5208510966896844
SIGMAR1	IU_PDA_T1	AEBP1	0.5170829121129653
SIGMAR1	IU_PDA_T1	MCAM	0.5057604508051678
SIGMAR1	IU_PDA_T1	TSC22D1	0.5054845416736375
SIGMAR1	IU_PDA_T1	B2M	0.48807225146332817
SIGMAR1	IU_PDA_T1	SCN7A	0.46833424469733925
SIGMAR1	IU_PDA_T1	IFIT2	0.4626261903077732
SIGMAR1	IU_PDA_T1	ABCC8	0.46093220305561255
